work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54649492,Vortex (소용돌이),Fusk,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Mar 2024,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Original Characters']","['Alternate Universe - Soulmates', 'POV Draco Malfoy', 'Down and Out Draco Malfoy', 'Azkaban', 'Knockturn Alley', 'Poverty', 'Angst with a Happy Ending', 'Auror Harry Potter', 'brief mention of past suicide attempt', 'brief mention of past self-harm', 'Past medical abuse (over-prescription of Calming Draught)', 'Non-graphic off-screen injury']","원작자 xanthippe74님의 소설인 Vortex의 번역입니다. 원작 Summary : ""사랑하는 아들아, 걱정하지 마렴,"" 그가 걱정거리를 털어놓자 그의 어머니는 그에게 말했다. ""적절한 때가 오면 마법이 두 명의 소울메이트들을 하나로 모으기 위해 그들 사이의 거리나 장애물을 극복하게 만들거야. 우연이 계속해서 그들의 운명을 교차시키지. 그 후 가장 놀라운 순간이 온단다, 너희 둘 모두 앞에 서있는 완벽한 짝이 서로의 소울메이트임을 깨닫고, 그 날 부터 너희의 마음은 하나가 될거야.""  그 대화를 나눈 지 10년이 지난 지금, 완벽하게 맞는 소울메이트에 대한 생각은 드레이코에게 축복이라기보다는 저주처럼 느껴진다. 학교 폭력 가해자, 죽음을 먹는 자, 유죄 판결을 받은 중범죄자를 누가 소울메이트로 원하겠는가? 확실히 해리 포터는 아닐 것이다. 그리고 드레이코는 이 비밀을 무덤까지 가져가기로 결심한다.",한국어,"15,186",1/1,1,6,,55
54648214,군주를 보필함은 기사들의 의무,hicstans,['Lord of Heroes (Video Game)'],General Audiences,No Archive Warnings Apply,F/F,Complete Work,22 Mar 2024,['Lord of Avillon/Astrid Remond'],"['Astrid Remond', 'Lord of Avillon (Lord of Heroes)', 'Johan Talede', 'Fram Berge', 'Charlotte Grace (Lord of Heroes)', 'Schneider (Lord of Heroes)']",['4주년 기념 일러스트'],"4주년 기념 일러스트에서 로드가 파격노출(...)을 한 것을 보고 쓴, 로드의 맨손에 기사들이 반응하는 이야기.",한국어,921,1/1,,4,,128
54633829,불멸.,Nyand,['Original Work'],Mature,"Graphic Depictions Of Violence, Major Character Death","Gen, M/M",Work in Progress,31 Mar 2024,"['파웨인', '파미르']","['다미르 아크셰이', '파로크 아크셰이', '드웨인 아크셰이']","['형제', '환승']","다미르와 파로크, 둘다 지금은 깊게 잊혀둔 기억이 있다. 아크셰이의 먼 후손인 파로크는 어린시절 힘든 시기를 보낸 자신을 아크셰이 본가에 맞이해준 두 형재를 동경해왔고 섬겨왔다. 아크셰이의 새로운 서기관으로 일하며 그들의 신뢰를 얻었고 더 나아가 형재중 맏형인 드웨인에게 사랑의 감정을 느끼지만 드웨인이 실종되는 사건이 일어나고 드웨인의 동생인 다미르를 새로운 가주로 섬기게 된다. 파로크는 드웨인에 대한 감정을 추스리고 서기관이라는 일에 집중하기로 한다, 하지만 내심 새로운 감정이 생기는것을 눈치채지 못한다.",한국어,780,3/?,,,,4
54615538,신관이란.,Nyand,['Original Work'],Explicit,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con","Gen, M/M, Other",Work in Progress,24 Mar 2024,"['데인드', '칼데인', '오사칼', '위즐칼']","['칼리드 하미드', '데인 핀셔', '알비욘', '오사하르 크누른 마두', '오누리스', '위즐리 위즐로프 위즐턴']","['해드캐논', '화상', '가스라이팅', '주종관계', '시체', '미련', '피폐', '강제로 하는거 좋잖아요?', '칼리드는 성장할 수 없습니다.']",절대적으로 왕을 따라야하는 신관이라는 운명으로 태어난 칼리드.왕과 함깨 더 나은 왕국을 만들어가고싶지만 그의 생각과 달리 왕은 더욱 파괴적인 인간이였다. 그에게 복종하지 않으면 목숨이 위험하다고 느끼는 칼리드는 수년간 왕을 따르지만 그는 내심 자유를 갈망하고있다.,한국어,"4,797",6/?,,,,12
54601750,May I tempt you,Booyang,['Good Omens (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,20 Mar 2024,['Crowley/Aziraphale'],"['Crowley (Good Omens)', 'Aziraphale (Good Omens)']",[],,한국어,819,1/1,,,,26
54584416,너가 그렇게 싫었어.,Nyand,['Original Work'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,20 Mar 2024,['나셰인'],"['나이트 아룬도', '알셰인']","['순애', '가족이슈', '군인', '왕실', '소꿉친구', '해피엔딩']",어린시절부터 티격대던 나이트와 알셰인 이후 유년기때 서로를 잊었지만 군대에서 재회하게된다. 너무나 오랜만에 만나 둘은 다시 친해지며 더 나아가 서로에 대한 감정을 확인하게되는 스토리.,한국어,"2,388",5/5,,,,10
54577000,[한국어 번역] Stomachful,Whowhenwhere,"['Star Wars - All Media Types', 'Star Wars Prequel Trilogy', 'Star Wars Legends: Jedi Quest Series - Jude Watson']",Explicit,Graphic Depictions Of Violence,M/M,Complete Work,19 Mar 2024,['Obi-Wan Kenobi/Anakin Skywalker'],"['Obi-Wan Kenobi', 'Anakin Skywalker']","['Blood and Gore', 'Religious Guilt', 'Obi-Wan Kenobi Whump', 'Graphic Description', 'Blood As Lube', 'Underage Masturbation', 'Fisting', 'Cannibalistic Thoughts']",sputnikan님께서 쓰신 stomachful입니다. 오비완이 아나킨의 스케치북을 우연히 발견하여 일어나는 이야기입니다. 피가 나옵니다. 고어하기도 합니다. 테그를 보시고 취향에 맞으면 읽어주세요.,한국어,"9,253",1/1,,7,,79
54575824,"수르코프와 리모노프, 그리고 정치",shukusek,['Political RPF - Russian 21st c.'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,19 Mar 2024,[],"['Vladislav Surkov', 'Eduard Limonov']","['Politics', 'Headcanon']",러시아 정치의 흥미로운 인물인 수르코프랑 리모노프에 대해 이야기할 뿐인 팬픽입니다.,한국어,"1,011",1/?,3,2,,12
54559777,천사는 오래된 뱀의 꿈을 꾸는가,Booyang,['Good Omens (TV)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,18 Mar 2024,['Crowley/Aziraphale'],"['Crowley (Good Omens)', 'Aziraphale (Good Omens)']",[],,한국어,"1,167",1/1,,,,7
54559633,이번 해피밀에 슈퍼맨이 없었다,Booyang,['The Batman (Movie 2022)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,18 Mar 2024,['Clark Kent/Bruce Wayne'],"['Bruce Wayne', 'Clark Kent', 'Alfred Pennyworth', 'Selina Kyle']",['Imaginary Superbat'],,한국어,"1,469",1/1,,2,,38
54544432,"Between walls of stone, I made my home (번역)",Crescent919,"['Les Misérables - All Media Types', 'Les Misérables - Victor Hugo', 'Les Misérables - Schönberg/Boublil']",Not Rated,Choose Not To Use Archive Warnings,M/M,Work in Progress,23 Mar 2024,['Javert/Jean Valjean'],"['Jean Valjean', 'Javert (Les Misérables)']","['Hurt/Comfort', 'Angst', 'but also fluff?', 'honestly struggling with tagging this', 'PTSD', 'Established Relationship', 'but also not?', 'Javert and his hair you know the drill', 'Era Mix', 'Valvert Week 2024']",나흘 전 툴롱에서 나온 장 발장은 하룻밤 묵도록 허락해줄 자비로운 영혼을 찾아 길거리를 거닌다. 그는 그다지 친밀하지 않은 사이의 누군가를 맞닥뜨린다.,한국어,"2,227",2/3,,10,,28
54490768,두 슈핀스트/돌았구나,omokers,['Call of Duty (Video Games)'],Mature,Graphic Depictions Of Violence,M/M,Work in Progress,15 Mar 2024,"['Kim ""Horangi"" Hong-jin/König', 'background John ""Soap"" Mactavish/Simon ""Ghost"" Riley']","['Kim ""Horangi"" Hong-jin', 'König (Call of Duty)', 'Original Characters', 'Simon ""Ghost"" Riley', 'John ""Soap"" MacTavish', 'Gary ""Roach"" Sanderson', 'KorTac Operators (Call of Duty)']","['Alternate Universe - Zombie Apocalypse', 'Blood and Gore', 'Post-Canon', 'Regional Horror', 'Crack Treated Seriously', 'Unreliable Narrator', 'Character Study', 'Established Relationship', 'Alternate Universe - Creatures & Monsters', 'Inspired by Mythology', 'Trans Kim ""Horangi"" Hong-jin', 'Minor Character Death', 'Cults', ""Additional Warnings In Author's Note"", 'Translation']","좀비 아포칼립스가 시작된 겨울에서 봄으로 변하는 계절, 목줄이 끊긴 두 사냥견이 문명의 폐허를 걷는다. 쾨니히와 호랑이의 묵시록 생존기.",한국어,"2,735",1/16,,3,1,69
54482041,as if not spoken to in the act of love,Epsylon,"['Sherlock (TV)', 'Sherlock Holmes & Related Fandoms']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,15 Mar 2024,['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson']","['Dubious Consent', 'Codependency', 'John Watson is a Saint', 'Angst', 'Drama', 'Consent Issues', '한국어 번역', 'Translation in Korean']",무성애자 셜록은 존이 떠날까 봐 두려워 그와의 섹스를 견딘다. Original Work: as if not spoken to in the act of love by coloredink Translated in Korean / 한국어 번역,한국어,"6,094",1/1,,1,1,90
54467350,A damn geek,toldol,['Shingeki no Kyojin | Attack on Titan'],Explicit,Rape/Non-Con,M/M,Complete Work,14 Mar 2024,['Armin Arlert/Bertolt Hoover'],"['Armin Arlert', 'Bertolt Hoover']",['Modern Shingeki no Kyojin | Attack on Titan'],,한국어,"1,975",1/1,,2,1,100
54444847,After Death,Booyang,['DC Extended Universe'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,13 Mar 2024,"['Robin/Bruce Wayne', 'Robin/Batman']","['Robin', 'Bruce Wayne']",['Death and Resurrection'],,한국어,"1,103",1/1,,2,1,15
54428329,1994년 11월 ××일 후유키 시 중앙도서관,DAKAL,"['Fate/Zero', 'Fate/stay night & Related Fandoms']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,12 Mar 2024,[],['Iskandar | Rider'],"['Missing Scene', 'Short One Shot']","소환된 직후, 라이더는 후유키 시 중앙도서관으로 향한다.",한국어,574,1/1,,,,2
54397867,문을 여는 자,sbluexbblack,"['DCU (Comics)', 'Justice League - All Media Types', 'Batman: Last Knight on Earth (Comics 2019)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,11 Mar 2024,['Clark Kent/Bruce Wayne'],"['Clark Kent', 'Bruce Wayne', '6th dimension Superman', 'Omega']","['Love', 'Confessions', 'Anger', 'Pain', 'Embrace', 'Healing']",저스티스 리그(리버스)의 6차원 슈퍼맨x배트맨 라스트 나이트 온 어스의 오메가 '배트맨 라스트 나이트 온 어스' 의 스포일러가 포함되어 있습니다. 6th Dimension Superman (Justice League) x Omega (Batman: Last Knight on Earth),한국어,"5,216",1/1,,3,,40
54366565,[번역]방법과 마음챙김,DAKAL,"['Fate/Zero', 'Fate/stay night & Related Fandoms']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,10 Mar 2024,"['Ionian Hetairoi & Iskandar | Ionian Hetairoi & Rider', 'Iskandar & Waver Velvet | Rider & Waver Velvet', 'Iskandar/Waver Velvet | Rider/Waver Velvet']","['Iskandar | Rider', 'Ionioi Hetairoi', 'Waver Velvet']","['Missing Scene', 'Character Study', 'Pre-Relationship', 'Historical References', 'Strained Relationships', 'Old Friends', 'Reality Marble', 'Translation']",라이더는 새로운 마스터에 관해 현자의 조언을 구한다. 2화와 3화 사이 배경. 원제: Methods and Mindfulness,한국어,987,1/1,,1,,15
54350542,상냥한 세상,hicstans,['Lord of Heroes (Video Game)'],General Audiences,No Archive Warnings Apply,Other,Complete Work,09 Mar 2024,['Aslan Valkarios/Laphlaes Selkena'],"['Laphlaes Selkena', 'Aslan Valkarios', '물 아슬란', '어둠 라플라스']",['Nightmares mode spoilers'],"악몽 최종전 이후, 어둠 라플라스가 새로운 삶을 선택하다.",한국어,"1,443",1/1,,2,,50
54329401,남은 것,Aspidiske,"['Dark Souls (Video Games)', 'Dark Souls II']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,08 Mar 2024,[],"['Royal Sorcerer Navlaan (Dark Souls)', 'Bearer of the Curse (Dark Souls)']",['Comic'],아주 오랜만에 나바아란을 찾아간 저주를 짊어진 자.,한국어,16,1/1,,1,,20
54304849,What you deserve,kimbiqu,"[""Baldur's Gate (Video Games)""]",Teen And Up Audiences,Graphic Depictions Of Violence,F/F,Complete Work,07 Mar 2024,['Viconia DeVir/Shadowheart'],"['Viconia DeVir', ""Shadowheart (Baldur's Gate)""]",[],Act 3 Dark justiciar Shadowheart X Viconia Devir Little violence and forcing from shadowheart to viconia. Korean Only. 3막 닼저 섀하 X 비코니아 약간 폭력적이고 강압적인 묘사 주의~,한국어,623,1/1,,1,,26
54287344,그의 푸르고 푸른 눈동자에 나는 아직 비치지 않아서 (碧い、碧い、その瞳に私はまだ映らない),Heyjinism,"['薬屋のひとりごと - 日向夏 | Kusuriya no Hitorigoto - Hyuuga Natsu', '薬屋のひとりごと | Kusuriya no Hitorigoto | The Apothecary Diaries (Manga)', '薬屋のひとりごと | Kusuriya no Hitorigoto | The Apothecary Diaries (Anime)']",Not Rated,Choose Not To Use Archive Warnings,F/M,Complete Work,06 Mar 2024,['Fengxian/Lakan (Kusuriya no Hitorigoto)'],"['Fengxian (Kusuriya no Hitorigoto)', 'Lakan (Kusuriya no Hitorigoto)']",[],"Inspired by アンビバレント(AMBIVALENT, Uru)",한국어,"1,366",1/1,3,4,,167
54275422,Touch,kimbiqu,"[""Baldur's Gate (Video Games)""]",Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,05 Mar 2024,"[""The Dark Urge/Shadowheart (Baldur's Gate)""]","[""The Dark Urge (Baldur's Gate)"", ""Shadowheart (Baldur's Gate)""]",[],Very Very Short Story Korean Only. 더지 가슴 만지는 섀도하트 이야기 드본 성감대 설정 날조.,한국어,382,1/1,,,,6
54275386,I know what you really want,kimbiqu,"[""Baldur's Gate (Video Games)""]",Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,05 Mar 2024,"[""Astarion/Shadowheart (Baldur's Gate)""]","[""Astarion (Baldur's Gate)"", ""Shadowheart (Baldur's Gate)""]",[],Ascending Astarion and Dark Justiciar Path Shadowheart. After ending. Little forcing Astarion. Korean Only. Short story. 엔딩 이후 에필이전 짤막글.. 캐붕? 있을 수 있습니다 그냥 짤막하게 이 두사람 이야기도 끼적거리고 싶어서 써봤어요! 대화 위주. 약간의 가스라이팅 + 의지에 반하는 강제성 주의 (야한건 아님),한국어,887,1/1,,2,,29
