work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54822919,風は色もなく,n0_j0_wapi,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,30 Mar 2024,['Lucius Malfoy/Arthur Weasley'],"['Arthur Weasley', 'Lucius Malfoy']",[],,日本語,"2,464",1/1,4,2,,32
54811282,Living in the One,Kayari,['Dead by Daylight (Video Game)'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,30 Mar 2024,['Herman Carter | The Doctor/You'],['Herman Carter | The Doctor'],"['Fluff', 'Doctor/Patient', 'Lolicon', 'Pedophilia', 'Older Man/Younger Woman']","※キラー化する前のドクターの話です。 ハーマン・カーター/患者(あなた)。わりとほのぼの、甘め。 ※この作品は(Y/N) という形式を使用していません。 全編において、あなた(読み手)をデフォルトネーム「ちあき」と表記しています。 EN：*This work does not use the (Y/N) format. The default name for the reader is ""Chiaki"" in all stories.",日本語,"2,399",1/1,,2,,56
54803947,くびき,LyricalLily,"['ハズビンホテル', 'Hazbin Hotel (Cartoon)']",Mature,Graphic Depictions Of Violence,"Gen, M/M",Complete Work,29 Mar 2024,"['Angel Dust/Husk (Hazbin Hotel)', 'Angel Dust/Valentino (Hazbin Hotel)', 'ヴァルエン', 'ハスエン - Relationship']","['Angel Dust (Hazbin Hotel)', 'Valentino (Hazbin Hotel)', 'Husk (Hazbin Hotel)', 'エンジェル・ダスト', 'ハスク', 'ヴァレンティノ']","['Burnplay', '暴力', '根性焼き']",ハスクに勧められてポールダンスの練習を始めるエンジェル。しかし、皮膚にあざがあることに激怒したヴァルは怒って根性焼きをする。 ……みたいなお話です。同内容の英語版も投稿してあるので興味がある人はぜひ。 ヴァル、腹パンとかの純粋な暴力はしなそうだけど根性焼きはしそう～～という思いで書きました。よろしゃす。,日本語,"6,111",1/1,,1,1,36
54802759,one holiday,n0_j0_wapi,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,29 Mar 2024,['Lucius Malfoy/Arthur Weasley'],"['Arthur Weasley', 'Lucius Malfoy']",[],,日本語,976,1/1,,3,,26
54761605,Shooting star maker,hinazuki03,"['Fantastic Beasts and Where to Find Them (Movies)', 'Harry Potter - J. K. Rowling']",General Audiences,No Archive Warnings Apply,M/M,Complete Work,27 Mar 2024,['Albus Dumbledore/Gellert Grindelwald'],"['Albus Dumbledore', 'Gellert Grindelwald']","['Young Albus Dumbledore/Gellert Grindelwald', ""Albus Dumbledore and Gellert Grindelwald's Summer Together in 1899""]",あの夏の若ゲラアルと流星群の話。星をつくるゲラアルと鬱屈と希望。,日本語,"5,309",1/1,,2,,26
54761386,今日も何かが終わり、始まっている,hinazuki03,['Thor (Movies)'],General Audiences,Major Character Death,Gen,Complete Work,27 Mar 2024,['Loki & Thor (Marvel)'],"['Loki (Marvel)', 'Thor (Marvel)', 'Brunnhilde | Valkyrie (Marvel)', 'Sif (Marvel)', 'Frigga | Freyja (Marvel)', 'Heimdall (Marvel)', 'Fandral (Marvel)', 'Volstagg (Marvel)', 'Hogun (Marvel)', 'Odin (Marvel)']","['Post-Movie: Thor: Love And Thunder (2022)', 'Post-Canon', 'Valhalla', 'Old Thor - Freeform', 'Emotional']",ラブ＆サンダーのずっと先の未来、年老いたソーがヴァルハラでロキや仲間たちと再会する話,日本語,"7,313",1/1,,,,7
54761056,End Time,hinazuki03,['Tenet (2020)'],Teen And Up Audiences,Graphic Depictions Of Violence,Gen,Complete Work,27 Mar 2024,[],"['Andrei Sator', 'Original Characters']","['young Andrei Sator', 'Past', 'Murder', 'stalsk12']",セイターの若い頃の話。セイターと少しの間ともにいた人。ship要素ないです。 ※暴力的な描写があります,日本語,"5,533",1/1,,,,5
54746269,俺、やっぱり...,Kibounohane,['Snow Man (Japan Band)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,26 Mar 2024,['Meguro Ren/Abe Ryouhei'],"['Meguro Ren', 'Abe Ryouhei']","['Love Confessions', 'Getting Together', 'Boys Kissing']",阿部ちゃんは自分の気持ちを気づいてる。,日本語,"1,141",1/1,,4,,125
54739432,護身,kesuigo,['Be More Chill - Iconis/Tracz'],Not Rated,Choose Not To Use Archive Warnings,Gen,Complete Work,26 Mar 2024,[],"[""Rich Goranski's Brother"", ""Rich Goranski's Father""]",[],父と子の話,日本語,432,1/1,,,,4
54727723,「私たちだけが知っているどこか。」,sk_kkr_yu,['One Piece (Anime & Manga)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,25 Mar 2024,"['Akagami no Shanks | Red-Haired Shanks/Buggy', 'Gol D. Roger/Silvers Rayleigh', 'Akagami no Shanks | Red-Haired Shanks & Buggy', 'Akagami no Shanks | Red-Haired Shanks & Gol D. Roger', 'Akagami no Shanks | Red-Haired Shanks & Buggy & Gol D. Roger', 'Buggy & Gol D. Roger', 'Akagami no Shanks | Red-Haired Shanks & Buggy & Gol D. Roger & Silvers Rayleigh', 'Roger Pirates & Whitebeard Pirates (One Piece)', 'Buggy & Roger Pirates (One Piece)', 'Gol D. Roger & Roger Pirates', 'Akagami no Shanks | Red-Haired Shanks & Roger Pirates', 'Buggy & Monkey D. Luffy', ""Bagi Kaizokudan | Buggy's Band of Pirates & Buggy"", 'Buggy & Mugiwara Kaizoku | Strawhat Pirates', ""Buggy & Monkey D. Luffy's Straw Hat"", 'Buggy & Portgas D. Ace', 'Buggy & Portgas D. Rouge', 'Akagami no Shanks | Red-Haired Shanks & Buggy & Fushichou Marco | Phoenix Marco', 'Buggy & Fushichou Marco | Phoenix Marco', 'Buggy & Shirohige | Whitebeard | Edward Newgate', 'Buggy & Thatch (One Piece)']","['Buggy (One Piece)', 'Akagami no Shanks | Red-Haired Shanks', ""Bagi Kaizokudan | Buggy's Band of Pirates"", 'Monkey D. Luffy', 'Gol D. Roger', 'Roger Pirates (One Piece)', 'Whitebeard Pirates', 'Shirohige | Whitebeard | Edward Newgate', 'Whitebeard Nurses (One Piece)', 'Fushichou Marco | Phoenix Marco', 'Silvers Rayleigh', 'Scopper Gaban', 'Douglas Bullet', 'The Oro Jackson']","['Angst', 'Time Travel', 'Time Travel Fix-It', 'Alternate Universe - Time Travel', 'Fluff', 'Fluff and Angst', 'Humor', 'Angst and Humor', 'Implied/Referenced Child Abuse', 'Child Abuse', 'Abuse', 'Past Child Abuse', 'Child Abandonment', 'Jealousy', 'Competent Buggy (One Piece)', 'Bitter Buggy (One Piece)', 'Buggy-centric (One Piece)', 'Buggy (One Piece) Needs a Hug', 'Child Buggy (One Piece)', 'Protective Buggy (One Piece)', 'POV Buggy (One Piece)']",バギーが友人に頭を撃たれたとき、再び目を覚ますとは予想していなかった -そして、彼の前に立っていたのは、麦わら帽子ととんでもない口ひげを生やした彼の古い友人でした ずっと前に亡くなった友人。あるいは少なくともそうあるべきだ。,日本語,"7,263",4/?,1,7,2,271
54716440,「君ってそこが好きだったんだね」,huyuhi,['Moon Knight (TV 2022)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,25 Mar 2024,"['Jake Lockley/Marc Spector', 'Steven Grant/Marc Spector']","['Steven Grant (Marvel)', 'Jake Lockley', 'Marc Spector']","['Top Steven Grant (Marvel)', 'Top Jake Lockley', 'Bottom Marc Spector']",お臍を弄ったり舐めたりしてひたすらいちゃついてジェイクの無自覚ヘキが開花する話です。ジェイマクメイン、三人での関係前提で後半にステマク要素もあります。 分裂している世界、ジェイクの一人称は「私」イメージです。,日本語,"4,651",1/1,,2,,42
54714844,ばんそうこうのあなた,fungi_kinoko,"['Fallout 3', 'Fallout (Video Games)']",Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,25 Mar 2024,"['Fawkes & Lone Wanderer (Fallout)', 'Fawkes/Lone Wanderer', 'Fawkes/Female Lone Wanderer (Fallout)']","['Fawkes (Fallout)', 'Lone Wanderer (Fallout)', 'Female Lone Wanderer (Fallout)']",[],fallout3 弊101とフォークスの関係性について。 ⭐️他者に対して依存する描写 ⭐️他者から殺意を向けられたり、利用された事で心の傷になっている描写 ⭐️希死念慮 があります。ご注意ください。 フォークスはアセクシュアル、アロマンティック、クォイロマンティックを想定しており 101の事は特別ですがAlloな感情はあまり持っていません。でも世界で一番大事な相手、そういう温度感です。だから本当に大事に扱っています。 101はフォークスの事を性的にも恋愛的にも愛していますが、フォークスの温度感に特に違和感は持っていません。 恋愛→←友愛ですがこれで成立しているので相思相愛です。 たぶんジョシュはこ（支配し〈わからせ〉たがる男と火遊び感覚の運び屋）、ハンノラ（将軍をダメにする市長とちょっとずつ絆される将軍）などの爛れたカプと比べたら真っ直ぐすぎて眩しいです。 どうでもいいですが、フォークスと特別にならなかったパターンで、宇宙船DLCを経由してfallout4とfallout3が繋がってしまった時ルカはノーラに惚れてヤンデレになりそうだなとか色々考えてました。 尻みたいな顔のスナイパーと一悶着あってくれ。,日本語,"1,763",1/1,,,,7
54714634,イチャイチャしたいの,hatoppu,"['全职高手 - 蝴蝶蓝 | Quánzhí Gāoshǒu - Húdié Lán', ""全职高手 | The King's Avatar (Cartoon)""]",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,25 Mar 2024,"['唐林', '唐昊/林敬言', 'Táng Hào/Lín Jìngyán']","['林敬言', '唐昊', 'Lín Jìngyán', 'Táng Hào']",[],,日本語,"1,881",1/1,,,,11
54691609,Dream in the catcafe,midoru,['The Sandman (TV 2022)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,24 Mar 2024,"['Dream of the Endless | Morpheus/Hob Gadling', 'Dream of the Endless & Hob Gadling']","['Dream of the Endless | Morpheus', 'Hob Gadling', ""Hob Gadling's Students""]",[],・ モルフェウスとホブが猫カフェに行く話です ・ オリジナルキャラクターが登場し、オリジナルキャラクター目線のパートがあります ・ Dream in the classroomの後の話です,日本語,"7,712",3/3,2,1,,15
54688678,２４６０１号,Get_below_my_line_of_vision,"['Les Misérables - All Media Types', 'レ・ミゼラブル漫画：新井隆広', 'Les Misérables - Victor Hugo']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,24 Mar 2024,['Charles-François-Bienvenu Myriel & Jean Valjean'],"['Jean Valjean', 'Bishop Charles-François-Bienvenu Myriel', 'Petit Gervais (Les Misérables)', 'That priest riding horseback']","[""I'm writing in a language that I can't speak in""]",『レ・ミゼラブル』という新井隆広作手の漫画に基づくFanfic。Putting the manga storytelling from the end of Vol. 1 to writing. Jean Valjean changes his life trajectory.,日本語,"1,451",1/1,,,,11
