work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
51717850,Dragon's Heartstrings ~ Drakono širdies stygos,kilere,['Harry Potter - J. K. Rowling'],Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,20 Nov 2023,['Hermione Granger/Draco Malfoy'],"['Hermione Granger', 'Draco Malfoy', 'Harry Potter', 'Pansy Parkinson', 'Severus Snape', 'Alastor ""Mad-Eye"" Moody', 'Voldemort (Harry Potter)', 'Blaise Zabini', 'Luna Lovegood', 'Cho Chang', 'Neville Longbottom']","['Explicit Sexual Content', 'Wartime', 'Second Wizarding War with Voldemort (Harry Potter)', 'Death Eater Draco Malfoy', 'Healer Hermione Granger', 'Arranged Marriage', 'Forced Marriage', 'Marriage of Convenience', 'Angst and Fluff and Smut', 'Canon Divergence - Post-Battle of Hogwarts', 'Five Years Post Battle of Hogwarts', 'Nobody Wins the Battle of Hogwarts and The War Goes On', 'High Reeve Draco Malfoy', 'Opposites Attract', 'Horcruxes', 'Potion Brewing (Harry Potter)', 'Dark Magic', 'Death Eaters', 'Death', 'Blood and Gore', 'Minor Pansy Parkinson/Harry Potter', 'Minor Luna Lovegood/Blaise Zabini', 'Angst with a Happy Ending', 'Cat Mom Hermione Granger', 'POV Third Person', 'Enemies to Lovers', 'Good Girl Hermione Granger', 'Villain Draco Malfoy', 'Dubious Morality', 'Wartime dramione', 'Inspired by Manacled - senlinyu', 'Occlumency (Harry Potter)', 'After Effects of Crucio | Cruciatus Curse (Harry Potter)', 'Unforgivable Curses (Harry Potter)', 'Aftermath of Torture', 'Potions Master Draco Malfoy', 'Alternate Universe - Dark', 'Threats of Rape/Non-Con', 'Threats of Violence', 'Eventual Happy Ending', 'Eventual Smut', 'Eventual Romance', 'dramione - Freeform', 'POV Hermione Granger', 'Hurt/Comfort', 'Harry Potter Epilogue What Epilogue | EWE', 'Mutual Pining']","Aukščiausiasis Rivas Drakas Malfoj - ne tik patikimiausias Voldemorto Mirties valgytojas, bet ir slaptas Fenikso brolijos agentas, padedantis nugalėti Voldemortą iš vidaus. Po sėkmingų mainų su Brolija Aukščiausias Rivas paprašo svariausios aukos - kad Protingiausia Jos Metų Ragana taptų jo žmona.",Lietuvių kalba,"14,942",8/8,,1,1,108
51564760,Kavos pertraukėlė,deimevena,['天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,13 Nov 2023,['Hua Cheng/Xie Lian (Tian Guan Ci Fu)'],"['Hua Cheng (Tian Guan Ci Fu)', 'Xie Lian (Tian Guan Ci Fu)']","['Alternate Universe - Modern Setting', 'Coffee Shops', 'Alternate Universe - College/University', 'First Meetings']",A Lithuanian fanfic I wrote for myself and maybe like 3 other people. Xie Lian rašo disertaciją ir susitinka su Hua Cheng kavinėje.,Lietuvių kalba,647,1/1,6,13,1,67
51059080,Taro Jamada Ir Hentai Fabrikas,katieyandere (CreativityTheEmotion),['Yandere Simulator (Video Game)'],Mature,Choose Not To Use Archive Warnings,Gen,Complete Work,23 Oct 2023,"['Ayano Aishi | Yandere-chan/Taro Yamada | Senpai', 'Ayano Aishi | Yandere-chan & Rivals', 'Ayano Aishi | Yandere-chan & Kokona Haruka & Rivals']","['Ayano Aishi | Yandere-chan', 'Taro Yamada | Senpai', 'Osana Najimi (Yandere Simulator)', 'Amai Odayaka', 'Oka Ruto', 'Asu Rito', 'Muja Kina', 'Mida Rana', 'Osoro Shidesu', 'Hanako Yamada', 'Megami Saikou', 'Jokichi Yudasei', 'Kokona Haruka', 'The Yakuza (Yandere Simulator)', 'Ichirou Saikou', 'Ryoba Aishi', 'Kizana Sunobu']","['Alternate Universe - Charlie and the Chocolate Factory Fusion', 'Mida Rana is not a pedophile', 'Blueberry Inflation (Charlie and the Chocolate Factory)']","ajano aisi visada svajojo sutikti legendini hentai gamintoja kuri ji mato kaip senpaju, ji gauna savo sansa kai jis issiuncia vienuolika auksiniu bilietu, dabar ajano tereikia pirma gauti auksini bilieta, o tada eliminuoti visas kitas atejusias i senpajaus ekskursija, vilio vonkos ir sokolado fabriko/jandere simuliatoriaus av",Lietuvių kalba,"9,708",10/10,2,,,63
49518064,Demono vaikas (VII dalis),Lunarija,['Original Work'],Mature,"Graphic Depictions Of Violence, Major Character Death",F/M,Complete Work,08 Mar 2024,"['Arėjas & Ravena', 'Persėjas/Šiva', 'Melburnas/Lina', 'Aladoras & Arela', 'Altayras & Ravena', 'Melburnas & Chromas', 'Tasdaras & Lorena', 'Felicija & Ravena', 'Aladoras & Tasdaras', 'Chromas & Marina', 'Rodžeris & Eularija', 'Chromas/Lorena', 'Edenas & Felicija', 'Lina & Felicija', 'Lorena & Ravena', 'Lina & Ravena', 'Rodžeris/Lina']","['Ravena', 'Arėjas', 'Siva', 'Neptūnas', 'Leida - Character', 'Persėjas', 'Zina', 'Miriama', 'Altayras', 'Melburnas', 'Lina', 'Arela', 'Aladoras', 'Lorena', 'Sagisas', 'Chromas', 'Rodžeris', 'Eularija', 'Tasdaras', 'Eliza', 'Agnese', 'Gertrūda', 'Edenas', 'Markas', 'Felicija', 'Simfonija', 'Marina', 'Elmantaras', 'Gordonas', 'Alebastras', 'Rebeka', 'Rėja']","['fantastika', 'Fantasy', 'Dark Fantasy', 'Fantasy Series', 'romantika', 'Romance', 'Demono vaikas - Freeform', 'demon child', 'lietuvių', 'Lithuanian', 'nuotykiai', 'Adventure', 'veiksmas', 'Action', 'magija', 'Magic', 'demonai', 'Demons', 'jausmai', 'Feelings', 'blogis', 'Evil', 'karalystės', 'ilgesys', 'Longing']","Skausmas, kančios ir liguistas keršto troškimas – tai viskas, ką Ravena jaučia, nugalėjusi kovą su mirtimi ir sugrįžusi iš Užmaršties pasaulio. Skirtingos besipinančios emocijos ir vizijos, kylančios jos atmintyje apie vietą, į kurią net pikčiausiam priešui nelinkėtų patekti, stumia ją į priekį. Ji ryžtasi padaryti viską, ko reikia, kad surastų naują, mažiau pavojingą būdą, kaip sugrįžti į Užmaršties pasaulį ir išgelbėti ten įkalintą Arelą, o turėdama su ja ryšį jaučia jos kančias ir prisiekia atkeršyti Aladorui už tai, ką padarė. Tačiau bergždžios pastangos neduoda vaisių, o kaltės jausmo spaudžiama Ravena suvokia, kad turi rizikuoti gyvybe ir grįžti ten tuo pačiu keliu, kuriuo atsidūrė pirmą kartą... tik ar jau ne per vėlu viską ištaisyti?",Lietuvių kalba,"60,691",36/36,,3,,100
48232963,pavojinga meilė,ob3000,['Original Work'],Explicit,Choose Not To Use Archive Warnings,"F/F, F/M, M/M",Work in Progress,12 Jul 2023,"['Robertas Vilius/Matas Sparkus', 'Alisa Skot/Kasparas Ortega']","['Robertas Vilius', 'Matas Sparkus', 'Alisa Skot', 'Deividas Braunas', 'Kasparas Ortega', 'Emilija Skot', 'Darijus Sparkus']",[],"18 metis vaikinas iš Lietuvos miesto patiria vieną iš blogiausių gyvenimo epizodų. visą laiką jaučiasi vienišas, aplinkui mato savo draugus, kurie turi antras puses arba pastoviai produktyviai leidžia laiką su kitais savo draugais. ar jis turėtų bandyti sutvarkyti savo gyvenimą, ar turėtų laukti, kol laimė pati ateis? sužinosi daugiau apie jo gyvenimo kelionę skaitydamas šią istoriją.",Lietuvių kalba,"3,429",4/8,,2,,41
47805346,Nuojauta ·LietPol·,Taurys,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,11 Jun 2023,"['Lithuania/Poland (Hetalia)', 'Lithuania & Poland (Hetalia)']","['Lithuania (Hetalia)', 'Poland (Hetalia)']","['World War II', 'Anxiety']","Nuo kelių dienų Taurį kamuoja bloga nuojauta ir dėl to vargšą kankina nemiga. Pasirodo, kad šis blogas jausmas kažkaip susijęs su Feliksu...",Lietuvių kalba,905,1/1,2,11,1,87
46312294,Veido istorija,orphan_account,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,07 Apr 2023,['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou']","['Love', 'Falling In Love', 'Angst', 'Love/Hate', 'Idiots in Love', 'Boys In Love']",Kaip berniukas įsimyli su veidą.,Lietuvių kalba,383,1/1,1,1,1,43
45575770,Dėmesys ·LietPol·,Taurys,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,07 Mar 2023,"['Lithuania/Poland (Hetalia)', 'Lithuania & Poland (Hetalia)']","['Lithuania (Hetalia)', 'Poland (Hetalia)']","['Neo-Paganism', 'Horseback Riding']","Tauriui trūksta Felikso dėmesio, todėl pakviečia jį į išvyką — pasiūlo kartu pajodinėti, kaip senais gerais laikais. Atrodo, kad Feliksas pradžioje nelabai tuo džiaugiasi, tačiau ilgainiui jis pradeda branginti Taurio draugiją...",Lietuvių kalba,"1,261",1/1,2,14,,104
44457664,"[Vertimas] Prisipažinimas (arba karšti skysčiai, mokesčiai ir kaklaraiščiai)",silenceinmolasses,['Sherlock (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,22 Jan 2023,"['Mycroft Holmes/Lestrade', 'Mycroft Holmes/Greg Lestrade']","['Mycroft Holmes', 'Greg Lestrade', 'Lestrade (Sherlock Holmes)']","['Vertimas į Lietuvių | Translation in Lithuanian', 'Translation', 'Lietuvių | Lithuanian', 'Awkward Conversations', 'relationships', 'Bickering', 'Fluff', 'Same-Sex Marriage', 'Marriage', 'Marriage Proposal', 'Forgotten tea', 'Flashbacks', 'Established Relationship', 'Romance', 'Misunderstandings', 'mystrade']","Parašė PC_Hopkins. Kuriame Lestradui prisipažįstama meilėje, o jis, tikru Londono policininko stiliumi, sudeda du plius du ir gauna penkis.",Lietuvių kalba,"1,468",1/1,4,3,,109
42737052,"[Vertimas] Tikrai, beprotiškai, giliai",silenceinmolasses,['Sherlock (TV)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,30 Oct 2022,['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson']","['Vertimas į Lietuvių | Translation in Lithuanian', 'Translation', 'Lietuvių | Lithuanian']","Parašė astolat. Džonas žinojo, kad kažkas buvo klaikiai, baisiai blogai, kai grįžo namo ir pamatė Šerloką paruošus vakarienę.",Lietuvių kalba,"1,267",1/1,4,5,,93
42509076,Pakalnučių arbatėlė ·LietPol·,Taurys,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,20 Oct 2022,"['Lithuania/Poland (Hetalia)', 'Lithuania & Poland (Hetalia)']","['Lithuania (Hetalia)', 'Female Lithuania (Hetalia)', 'Poland (Hetalia)']","['16th Century CE', 'Poisoning', 'Nobility', 'Conspiracy', 'Forgiveness']","Taurys, nebegalėdamas pakęsti Felikso elgesio, ryžtasi siaubingam darbui - nunuodyti draugą. Siekdamas įvykdyti visą savo baisųjį sumanymą, lietuvis specialiai kviečia lenką į puotą ir medžioklę. Lengvai susigundęs Feliksas nieko nė nenutuokia apie Taurio kėsinimus...",Lietuvių kalba,"1,900",1/1,5,12,1,173
42415737,Demono vaikas (VI dalis),Lunarija,['Original Work'],Mature,"Graphic Depictions Of Violence, Major Character Death",F/M,Complete Work,03 Jun 2023,"['Tasdaras & Melburnas', 'Arela & Ariadna', 'Arela & Eliza', 'Gordonas/Arela', 'Gordonas & Eliza', 'Aristėjas/Ariadna', 'Melburnas/Eliza', 'Gordonas & Melburnas', 'Persėjas/Šiva', 'Tasdaras/Arela', 'Gordonas & Ravena', 'Aladoras & Gordonas', 'Gordonas & Aristėjas', 'Gordonas & Goda', 'Aladoras & Arela', 'Arela & Ravena', 'Aladoras & Ravena']","['Ravena', 'Melburnas', 'Tasdaras', 'Simfonija', 'Arela', 'Ariadna', 'Agnese', 'Felicija', 'Eliza', 'Gordonas', 'Fantazija', 'Goda', 'Aristėjas', 'Alebastras', 'Metija', 'Acheloja', 'Astraja', 'Lampetija', 'Aega', 'Salakija', 'Siva', 'Persėjas', 'Tronheimas', 'Lorena', 'Altayras', 'Arėjas', 'Zina', 'Chromas', 'Marina', 'Šeinas', 'Aladoras', 'Rebeka']","['fantastika', 'Fantasy', 'Dark Fantasy', 'Fantasy Series', 'romantika', 'Romance', 'Demono vaikas - Freeform', 'demon child', 'lietuvių', 'Lithuanian', 'nuotykiai', 'Adventure', 'veiksmas', 'Action', 'magija', 'Magic', 'demonai', 'Demons', 'jausmai', 'Feelings', 'blogis', 'Evil', 'karalystės', 'šmėklos', 'apparitions - Freeform']","Užmaršties pasaulis – tai vieta, į kurią pakliūva kovojančio už savo gyvybę žmogaus siela. Neperžengiamoje Šnabždesių girioje slypi Aladoro kontroliuojama Šmėklų gvardija, sekanti kiekvieno pasmerktojo esybę, kad galėtų nugabenti sielas Mirties demonui Memnochui ir taip galutinai nutraukti žmogaus gyvybę. Išsigelbėti galima tik dviem būdais: įveikti šmėklas ir sugrįžti į savo kūną arba ištrūkti iš Aladoro nagų ir pasprukti pro Užmaršties pasaulio vartus dar prieš ateinant vidurnakčiui, kol šmėklos slepiasi šešėliuose ir nemedžioja savo aukų. Tačiau jos čia ne vienos. Šnabždesių girią akylai saugoja Aladoro duktė Erinija, pasmerkta amžiams būti vaiku, nes tik tokiu būdu galima sutramdyti joje slypinčias Furijos galias... Kovodama už savo gyvybę, Ravena bus priversta susidurti su ją supančiu Užmaršties pasaulio blogiu ir pačiu jo valdovu. Norėdama jai padėti, Arela leisis į pavojingą kelionę, nė nenutuokdama, į kokius iš tikrųjų spąstus ją įvilios Tasdaras.",Lietuvių kalba,"63,558",39/39,,2,,146
42195816,Mėnesėtas,ASassyLostChild,"[""New Dangan Ronpa V3: Everyone's New Semester of Killing""]",Teen And Up Audiences,"Choose Not To Use Archive Warnings, Major Character Death",M/M,Complete Work,06 Oct 2022,['Oma Kokichi/Saihara Shuichi'],[],"['Translation', 'english to Lithuanian translation', 'Alternate Universe - Vampire']","Vampyras Shuichi liūdi, kad po Kokichi mirties liks vienas, bet Kokichi neleis, kad tai įvyktų",Lietuvių kalba,"3,089",1/1,,2,,62
42087888,I translated the school work I did into Lithuanian instead of English for no reason at all,ASassyLostChild,['Dangan Ronpa: Trigger Happy Havoc'],Not Rated,Choose Not To Use Archive Warnings,Gen,Complete Work,02 Oct 2022,[],['Ishimaru Takaaki'],"['Fake news coverage', 'Lithuanian translation lol', ""It's my work and I get to translate it all I want!""]",The lithuanian translation of my finnish homework that I posted a bit ago,Lietuvių kalba,217,1/1,2,1,,57
41182482,Medžioklė,sam0gone,"['Historical RPF', '14th Century CE RPF']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,21 Aug 2022,[],"['Vytautas Didysis', 'Jogaila | Władysław II Jagiełło']","['Angst', 'Drama', 'Character Study', 'Middle Ages', 'Historical Figures', 'One Shot', 'Mini', 'lietuvių kalba', 'vytauto pov']",Visiems mums kartais reikia lietuviškų istorinių fanficų..,Lietuvių kalba,231,1/1,10,29,1,231
41116596,tu privertei mane jaustis turtingu,ASassyLostChild,"[""New Dangan Ronpa V3: Everyone's New Semester of Killing"", 'Super Dangan Ronpa 2', 'Dangan Ronpa: Trigger Happy Havoc']",Teen And Up Audiences,Choose Not To Use Archive Warnings,"F/F, F/M, M/M, Multi",Work in Progress,03 Nov 2022,['Oma Kokichi/Saihara Shuichi'],[],"['Yall want some lithuanian dangarnronpa content?', 'this is a lithuanian translation to one of my other fics']",Lietuvių kalbos vertimas į vieną iš kitų mano istorijų.,Lietuvių kalba,"47,337",12/?,,28,,109
40034310,Lietuviškas gėjų smut,Kchriz,['Lietuvos_gėjūkščiai'],Not Rated,Underage,M/M,Complete Work,03 Jul 2022,[],"['Kristupas', 'Tobis']",[],"Garbanotų minčių gamyklai Kristupui į akį įkrenta vienas žavus, padorus vaikinukas. Ar jam pagaliau pavyks savo širdies kertelėn pakviesti kitą žmogų? (+18)",Lietuvių kalba,"1,849",3/3,6,13,3,177
39698895,Hario Poterio smut,5oo5135,"['Harry Potter - J. K. Rowling', '僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', ""Harry's House - Harry Styles (Album)""]",Not Rated,"Choose Not To Use Archive Warnings, No Archive Warnings Apply","F/F, M/M",Work in Progress,30 Sep 2023,"['Draco Malfoy/Harry Potter', 'Draco Malfoy/Harry Styles', 'Harry Styles/Original Male Character(s)', 'Babadook/Female Reader']","['Ron Weasley', 'Draco Malfoy', 'Harry Potter', 'Hermione Granger', 'Viktor Krum', 'Midoriya Izuku', 'The Babadook (The Babadook)', 'Harry Styles']","['Smut', 'Lietuva', 'uz lietuva vyrai', 'labai rimtas darbas', 'Alternate Universe - Harry Potter Setting', 'Alpha Harry Styles', 'Pottercest (Harry Potter)', 'potergalvis', 'Omega Park Jimin (BTS)', 'palikom ešerį viena', 'Alternate Universe - No Quirks (My Hero Academia)', 'Modern Era', 'Neon Genesis Evangelion References', 'Top Levi Ackerman', 'Scene: Crucifixion of Jesus 33 AD (Good Omens)', 'babadook', 'mociute', 'Harry Styles - Freeform', 'potterhead', 'Watersports', 'Sidras', 'drakas ir haris gettina it on']","Mes mėgstam rašyt lietuvišką hario poterio smutą per lietuvių pamoką. Rašė Kanapė, Sidras ir Ešerys - Didžiausi Potergalviai pasaulyje.  - Bet Drakai, tuoj grįš Ronis su Viktoru. - Tada negaiškime laiko, brangusis. - tarė Drakas nusiimdamas savo aptemptas kelnes. Haris pamatė jo augantį draugą, ir tas vaizdas pažadino Hario vidinį omegą. Atnaujinimai kas savaitę.",Lietuvių kalba,"3,007","9/272,782,828",29,24,2,524
38083675,Demono vaikas (V dalis),Lunarija,['Original Work'],Mature,"Graphic Depictions Of Violence, Major Character Death",F/M,Complete Work,22 Sep 2022,"['Arela & Ravena', 'Tasdaras & Melburnas', 'Melburnas/Eliza', 'Chromas/Lorena', 'Arela & Lorena', 'Aristėjas & Goda', 'Rodžeris/Lina', 'Lina & Felicija', 'Rodžeris & Felicija', 'Tasdaras & Ravena', 'Melburnas/Lina', 'Ravena & Goda', 'Arela & Eliza', 'Tasdaras/Arela', 'Aristėjas/Ariadna', 'Melburnas & Agnesė', 'Eliza & Lorena', 'Melburnas & Ravena', 'Melburnas & Goda', 'Gordonas/Arela', 'Gordonas & Tasdaras']","['Ravena', 'Arela', 'Melburnas', 'Tasdaras', 'Eliza', 'Rėja', 'Lorena', 'Chromas', 'Goda', 'Aristėjas', 'Lina', 'Rodžeris', 'Felicija', 'Agnese', 'Ariadna', 'Gordonas', 'Tronheimas']","['fantastika', 'Fantasy', 'Dark Fantasy', 'Fantasy Series', 'romantika', 'Romance', 'Demono vaikas - Freeform', 'demon child', 'lietuvių', 'Lithuanian', 'nuotykiai', 'Adventure', 'veiksmas', 'Action', 'magija', 'Magic', 'demonai', 'Demons', 'jausmai', 'Feelings', 'blogis', 'Evil', 'karalystės', 'požemiai', 'Dungeons']","Tasdaras ištrūko iš nelaisvės ir bet kada gali imtis veiksmų, norėdamas keršyti tiems, kurie prisidėjo prie jo įkalinimo, tačiau praėjo jau metai ir visą tą laiką tvyrojusi tyla vis labiau neramina... Ravena jaučia būtinybę sužlugdyti savo tėvą ir yra pasiryžusi ištaisyti senas klaidas, kad apsaugotų tuos, kuriuos myli. Visus metus ji praleido tobulindama savo galias ir dabar mano esanti stipresnė, galinti įveikti jai skirtus išbandymus, tačiau nė nenutuokia, kokie pavojai jos iš tiesų laukia. Kelionė į Tamsos karalystę paaukoja kur kas daugiau, nei Ravena kada nors galėjo įsivaizduoti, ir jai tenka kovoti tarp mirties ir gyvenimo. Klaidos seka viena po kitos, o vilties išsigelbėti lieka vis mažiau...",Lietuvių kalba,"58,467",36/36,,2,1,152
37276495,Jungkook x y/n,Yeojinnit,"['방탄소년단 | Bangtan Boys | BTS', 'Lithuania - Fandom']",Mature,Graphic Depictions Of Violence,Multi,Work in Progress,21 Feb 2022,['Y/n x Jungkook'],"['Jeon Jungkook', 'Y/N | The District Attorney (Who Killed Markiplier?)']","['Anal Sex', 'Oral Sex', 'Rough Sex', 'My First Fanfic']",Jungkook has sex w y/n,Lietuvių kalba,74,1/4,2,15,,"1,050"
