work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
49638202,Jon 'n Martin is Nie Goed Nie,NebbyAxolotl,['The Magnus Archives (Podcast)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,26 Aug 2023,"['Martin Blackwood/Jonathan ""Jon"" Sims | Die Archivist']","['Martin Blackwood', 'Jonathan ""Jon"" Sims | Die Archivist']","['Martin Blackwood Tee Maak', 'Martin Blackwood is Alleen', 'Martin Blackwood is Nie Goed Nie', 'Jonathan ""Jon"" Sims | Die Archivist is Nie Goed Nie', 'Die Magnus Archives Reeks 3', 'Rooibos Tee']",Martin rooibos tee maak. Jon kan nie waarheid praat nie. Hulle is nie goed nie.,Afrikaans,90,1/1,6,8,,111
49568788,w,Anonymous,['The Lord of the Rings - J. R. R. Tolkien'],Not Rated,Major Character Death,No category,Complete Work,23 Aug 2023,[],[],[],,Afrikaans,1,1/1,,,,36
49251484,父王一夜七个质子,sssssue,['封神三部曲 | Creation of the Gods (Wuershan Movies)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,10 Aug 2023,[],"['殷寿', '姬发', '殷郊']",[],1,Afrikaans,"8,073",3/3,9,28,1,"1,710"
48611290,Websites I need,Irukanakana,['Original Work'],Not Rated,Choose Not To Use Archive Warnings,Other,Complete Work,15 Jul 2023,[],[],[],manga here,Afrikaans,6,1/1,,1,,33
47998027,nane ve hindistancevizi,corneliristreet,['yaverler'],General Audiences,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence, Major Character Death, No Archive Warnings Apply",F/M,Complete Work,19 Jun 2023,['neya'],"['emo yavuz', 'starboy yavuz', 'benan', 'kralice benan', 'london girl benan', 'girlboss benan', 'sutumuzun kusu benan', 'Cala', 'gozde', 'Sabia', 'bilgesu', 'yavuzun arkadası cagan', 'ex arkadas cagan', 'sutlac abim', 'gullac abla', 'ece benanın crush zeki olan', 'Taylor']","['Drama', 'romcom', 'american highschool mean girls', 'yavuz pov', 'yavuz benana asik emo', 'bilgesu ve yavuz bestie', 'ben sabia gozde ve benan besti', 'salak yavuz', 'barmen bilgesu', 'bilgesu bizi iceri aliyo alkol satiyo', 'bagimli yavuz', 'yavuzla benan dondurmaciya gidiyolar']",emo yavuz o sabah okulun ilk günü karanlik gecesine dogucak gunesinden habersiz okula gider.................................,Afrikaans,704,2/2,,2,,40
47596342,Emrey— Survive (Afrikaanse Veergawe),worryinglycompliant,['Avatar (Cameron Movies)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,"Gen, Other",Work in Progress,05 Nov 2023,"[""Background Jake Sully/Neytiri te Tskaha Mo'at'ite"", ""Lo'ak te Suli Tsyeyk'itan/Tsireya"", 'Sully Family & Original Character', ""Tuktirey te Suli Neytiri'ite & Original Character(s)"", ""Lo'ak te Suli Tsyeyk'itan & Original Character(s)"", ""Neteyam te Suli Tsyeyk'itan & Original Female Character(s)"", 'Jake Sully & Original Character(s)', ""Tsu'tey te Rongloa Ateyitan & Original Character(s)"", 'Minor or Background Relationship(s)']","['Jake Sully', ""Neytiri te Tskaha Mo'at'ite"", ""Neteyam te Suli Tsyeyk'itan"", ""Kiri te Suli Kireysi'ite"", ""Lo'ak te Suli Tsyeyk'itan"", ""Tuktirey te Suli Neytiri'ite"", ""Tsu'tey te Rongloa Ateyitan"", 'Ninat (Avatar - Cameron)', 'Tonowari (Avatar - Cameron)', 'Ronal (Avatar - Cameron)', 'Aonung (Avatar - Cameron)', 'Tsireya (Avatar - Cameron)', 'Rotxo (Avatar - Cameron)', ""Mo'at (Avatar - Cameron)"", 'Recombinant Miles Quaritch', 'Recombinant Lyle Wainfleet', 'Other RDA Avatars', 'Original Female Character(s)', 'Miles ""Spider"" Socorro', 'Original Characters']","['the original character is my whump', 'there is so much that is wrong with her', 'Poor thing', 'Canon Compliant', 'Canon-Typical Violence', 'Canonical Character Death', 'Other Additional Tags to Be Added', 'i honestly dont know how to tag this', 'Family', 'Adoption', ""Lo'ak is a Little Shit"", 'and Kiri is a bit entitled', 'no hate to her i absolutely love her', 'but in this shes kinda a bitch', 'Fluff and Angst', 'Attempt at Humor', 'Slight Canon Rewrite', 'Not Beta Read', ""Good Brother Neteyam te Suli Tsyeyk'itan"", 'Precious Tuk', ""Good Brother Lo'ak"", 'Metkayina | Reef People Clan (Avatar)', 'Omatikaya | Blue Flute Clan (Avatar)', 'Is Neteyam gunna live??', 'who knows - Freeform', 'certainly not me', 'Self-Indulgent', 'So much so', 'Cross-Posted on Wattpad', 'Cross-Posted on FanFiction.Net', 'Cross-Posted on Tumblr', 'Aged-Up Character(s)', 'because I said so', 'the chapter count is an estimate', 'not sure if there is gonna be that many', 'but that is what i am aiming for']","Die verhaal oor liefde en familie, oor begin en einde, oor lewe en dood. Almal gelyk en onregverdig gewys, want dit is hoe dit bedoel was. Volg die verhaal van die Sully-familie terwyl hulle oor die see reis, op soek na heiligdom, net om oorlog en dood te vind. Maar hulle emrey— oorleef, want hulle familie is hulle vesting.",Afrikaans,"16,432",4/35,1,3,1,124
47592940,Ffgg,orphan_account,['Cthulhu Mythos - H. P. Lovecraft'],Not Rated,Graphic Depictions Of Violence,Gen,Complete Work,02 Jun 2023,['F. F. | Foo Fighters/Kujo Jolyne'],"[""C'ai Threnalli""]","[""Alpha J'onn J'onzz""]","This is just me messing with my account, don’t click.",Afrikaans,1,1/1,,,,44
47193103,fff,orphan_account,['Tall Girl (2019)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,15 May 2023,['Jack Dunkleman/Stig Mohlin'],"['Jack Dunkleman', 'Stig Mohlin', 'Jodi Kreyman', 'Fareeda (Tall Girl)', 'Kimmy Stitcher']","['Miscommunication', 'Misunderstandings', 'Angst with a Happy Ending', 'Angst', 'Rewrite', 'roomm', 'vsgh']",,Afrikaans,1,1/1,2,13,,315
47176807,Die Nagmerrie in die Kelder,DonkerKeiserin239 (DarkEmpress239),"['Original Work', 'Cthulhu Mythos - H. P. Lovecraft']",Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,15 May 2023,['Original Female Character(s) & Original Female Character(s)'],['Original Female Character(s)'],"['Boarding School', 'Horror', 'Inspired by H. P. Lovecraft', 'Not Beta Read', 'Self-Indulgent', 'Creepy', 'Dorms']",Stella Esterhuyzen is 'n nuwe gesig by Astra Hoërskool. Die meisieskoshuis het sy geheime (en 'n verlore kelder).,Afrikaans,554,1/1,,,,26
44881480,Geen Vreemdeling vir die Liefde Nie,DonkerKeiserin239 (DarkEmpress239),['Cthulhu Mythos - H. P. Lovecraft'],Not Rated,Choose Not To Use Archive Warnings,"F/F, M/M",Complete Work,08 Feb 2023,"['Original Female Character(s)/Original Female Character(s)', 'Hastur/Nyarlathotep (Cthulhu Mythos)']","['Original Female Character(s)', 'Original Non-Human Character(s)', 'Original Human Character(s)', 'Hastur (Cthulhu Mythos)', 'Nyarlathotep (Cthulhu Mythos)']","['Queer Character', 'The Author Regrets Nothing', 'Hijinks & Shenanigans', 'The Dreamlands (Cthulhu Mythos)', 'Bets & Wagers', 'Implied Sexual Content', 'Implied Slash', 'Implied Femslash', 'Past Relationship(s)']","Austyn Johansen gaan deur 'n nare opbreking met haar eksmeisie. Mina le Bris, oftewel Moloatli, is daar om te help. Nyarlathotep wen 'n weddenskap in die proses.",Afrikaans,429,1/1,,,,44
43615017,Hi,pbhyunnieee,['N/A (Japan Band)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,14 Dec 2022,[],[],[],,Afrikaans,"12,189",1/1,,,,49
39900684,A Lost Journal,legitlarry28,"[""Old Possum's Book of Practical Cats - T. S. Eliot""]",General Audiences,Graphic Depictions Of Violence,No category,Complete Work,26 Jun 2022,[],[],[],,Afrikaans,"1,230",1/1,,,,44
38995356,enter player 2 (Kenma x Y/N),gumii_beaar,['Haikyuu!!'],Mature,No Archive Warnings Apply,F/M,Complete Work,15 May 2022,['Kozume Kenma/Reader'],"['Kozume Kenma', 'Kuroo Tetsurou', 'Haiba Lev', 'Yaku Morisuke']",[],,Afrikaans,527,1/1,,7,1,443
38985750,"As Jy Aanhou Stap, Tienduisend Ure, Sal Jy Dalk Daar Kom",DonkerKeiserin239 (DarkEmpress239),['Dream Cycle - H. P. Lovecraft'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,14 May 2022,[],"['Nyarlathotep (Cthulhu Mythos)', 'Original Female Character(s)']",[],"Ricki Carter is nie 'n ordinêre meisie nie. Eintlik is sy alles behalwe ordinêr. Sy is 'n Dromer, 'n familielid van die bekende dromer Randolph Carter. Wat gebeur wanneer sy besluit om in sy voetspore te volg en na Onbekende Kadath toe te gaan?",Afrikaans,679,1/1,3,5,,104
38350933,Jealousy is a disease,Seonghwa_wife,['ATEEZ'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,13 Apr 2022,['Seongjoong - Relationship'],['Seonghwa hongjoong'],['Seonghwa is a needy bottom hongjoongs a jealous dom this is my first smut and story on here'],"Seonghwa saw a side of hongjoong he has never seen before, the way he acts is a surprise considering Seonghwa was just cuddling and..Nevermind. Hongjoong was jealous. Jo",Afrikaans,457,1/1,,35,3,"1,376"
35308366,Bonatuurlik,crash_crash_crash,['Supernatural'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,03 Jul 2022,"['Jessica Moore/Sam Winchester', 'John Winchester/Mary Winchester', 'Dean Winchester & Sam Winchester']","['Sam Winchester', 'Dean Winchester', 'John Winchester', 'Mary Winchester', 'Jessica Moore']","['Canonical Character Death', 'Minor Character Death', 'Alternate Universe', 'Alternate Universe - Canon Divergence', 'South Africa', 'Afrikaans', 'Afrikaans Supernatural', 'i refuse to apologize for this', 'my friend and I had a lot of fun coming up with this', 'spn pilot rewrite', 'Instead of the impala they drive an 70s/80s Toyota Land Rover', 'No beta we die like dean in the finale']","Samuel en Danie Wessels het vier jaar laas gepraat, nou kom klop Danie by Samuel aan na hul pa verdwyn het en hulle vat die pad vir wat hulle verwag ‘n naweek soektog sal wees. ‘n Mens kry nooit regtig wat jy verwag nie.",Afrikaans,733,2/?,6,10,,90
33472609,Wiegeliedjie,SugarsweetRomantic,['Hermitcraft SMP'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,25 Aug 2021,['Joe Hills/ZombieCleo'],"['Joe Hills', 'ZombieCleo (Video Blogging RPF)', 'Rendog (Video Blogging RPF)', 'jrumbot']","['Jrumbot needs foster parents', 'And Joe and Cleo are beautiful candidates', ""It's not about that though"", 'Character Study', 'Introspection', 'Love Languages', 'Idiots in Love', 'Lullabies', ""Cleo as the server's grumbling mom"", 'Declarations Of Love', 'Translation']",As 'n zombie het Cleo nie slaap nodig nie. Dit beteken nie dat sy nie uitgeput raak nie.,Afrikaans,"1,263",1/1,2,7,,236
32530558,Memorandum 12,AzureSynergy,"['Fallout (Video Games)', 'Original Work']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,07 Aug 2021,[],[],"['Meneer Zum-Zum gaan tronk toe', 'Oom Cyril se oplossing: sluit alles toe', 'bahalwe rampokkers', 'natuurlik', 'Eskom Verwysings', 'Vokkin Eskom', 'Suid-Afrikaanse politiek', 'Vloekwoorde', 'Satire', 'Riots', 'Bedrog', 'Plundering', 'Unreliable Narrator', 'Olympics']","Oorlog. Oorlog verander nooit. Dit maak nie saak na watse era van Afrika jy kyk nie, die grond bely in kleur van al die bloed wat daaroor geskei is. Vanaf die vroeë dae in Suid-Afrika toe ons voorouers baklei het oor lappies land, tot die oomblik toe die Britte besef het hoe ryk die transvaal is aan natuurlike hulpbronne. In 2021 het die volk se onkunde en smag na plundering stadig maar seker uitgewerk tot sy natuurlike eindpunt. Die enigste vraag is, waar het die einde begin? Oom Cyril gee sy antwoord in die vorm van Memorandum 12.",Afrikaans,515,1/1,4,7,1,107
30983870,Pieter Pompies & die uhmplausible,AzureSynergy,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Teen And Up Audiences,Graphic Depictions Of Violence,"F/F, F/M, M/M",Work in Progress,29 Feb 2024,[],"['Midoriya Izuku', 'Todoroki Shouto', 'Bakugou Katsuki', 'Shinsou Hitoshi', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Class 1-A (My Hero Academia)', 'Original Male Character(s)', 'Yaoyorozu Momo', 'Kaminari Denki', 'Uraraka Ochako', 'Nedzu (My Hero Academia)']","['Afrikaans', 'Crack Treated Seriously', 'Eskom Verwysings', 'Dimension Travel', 'Vloekwoorde', 'Suid Afrikaanse Sosiale Probleme', 'Vigilantism', 'Satire', 'Niks is sterker as', 'Vriendskap en Familie', 'Comedy', 'Snaaks', 'Magic', '7de Laan', 'Coming of Age', 'Sangoma', 'Witches', 'Alcohol']","Piet Pompies se wêreld draai op sy dop toe ń Antie by ń shabeen hom betower het met ń bottel vol magiese mampoer. Voor hy kan sê: ""Eina, bliksem!"" beland hy in ń wêreld waar bo-magiese kragte ń daaglikse realiteit is. Japan het vir All Might. New York het vir Peter Parker. En Suid Afrika? Wel, hulle kry vir Pieter Pompies.",Afrikaans,"12,022",7/10,22,19,2,431
27089314,Aang: Die laaste alumni,AzureSynergy,['Avatar: The Last Airbender'],Teen And Up Audiences,No Archive Warnings Apply,No category,Complete Work,19 Oct 2020,[],"['Aang (Avatar)', 'Katara (Avatar)', 'Toph Beifong', 'Sokka (Avatar)', 'Suki (Avatar)', 'Ozai (Avatar)', 'Iroh (Avatar)', 'Piandao (Avatar)', 'Joo Dee (Avatar)', 'Wan Shi Tong', 'Aunt Wu (Avatar)', 'Jet (Avatar)', 'Chong (Avatar)']","['Afrikaans', 'Crack Treated Seriously', 'Hoërskool is erg', 'Eskom Verwysings', 'Alternate Universe - Crack', 'Implied/Referenced Drug Use', 'Dis weed', 'Want Chong is natuurlik deel van die rokerskring', 'Katara en Sokka kom vannie Kaap', 'obviously']",Aang het net ń paar maande om al 4 vakke te bemeester voor eind-eksamen. Katara weet dit gaan rof wees (met Corona en al) maar sy glo dat Aang hulle graad gemiddeld kan red!,Afrikaans,"1,890",1/1,4,7,,177
25111309,"Die Lights is aan, maar...",AzureSynergy,['Death Note (Anime & Manga)'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,06 Jul 2020,['Ryuk & Yagami Light'],"['Yagami Light', 'Ryuk (Death Note)', 'Shinigami King | King of Death (Death Note)']","['Alternate Universe - Crack', 'Afrikaans', 'Ryuk is doos dom', 'Lost in Translation', 'Die oomblik wanneer Light besef', 'Ryuk word betaal met appels', 'Vokkin Eskom', 'Taxis', 'Eskom Verwysings', 'Baie vloekwoorde']","As Light Yagami die ""bringer van lig"" wil word van die nuwe wêreld, moet hy onder begin en homself opwerk. Heel onder. Vok, so vêr onder mens sal glo hy is in Hell. Ons praat natuurlik van Suid-Afrika. Oh. En Light werk by Eskom. Hy wil mos so graag krag hê...",Afrikaans,643,1/1,27,20,1,246
24683056,Mzansi se Ministry of Magic,AzureSynergy,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,No Archive Warnings Apply,Multi,Complete Work,13 Jun 2020,[],"['Tom Riddle | Voldemort', 'Bellatrix Black Lestrange', 'Hermione Granger', 'Original Characters']","['Alternate Universe - Crack', 'The Ministry of Magic (Harry Potter) is Terrible', 'Afrikaans', 'Hermione in Afrikaans is mos Hermien', 'Hahaha dis so snaaks', 'Afrikaanse politiek', 'Moet ek meer sê', 'Eskom Verwysings', 'Liewe Heksie vir President!!!', 'Vloekwoorde']","Susanna en Sara het nou ń beter begrip van die idioom: ""In die land van loadshedding, is die een Gloeilamp koning."" (Wie sou raai Voldemort het beide ń BBM- en Youtube-account?) As Hermien nou net haar bek sal hou sodat hulle kan sien hoe Voldemort sy naam met ń besemstok slaan...",Afrikaans,656,1/1,29,34,6,477
23861872,Handjies klap en koekies bak,AzureSynergy,['Shingeki no Kyojin | Attack on Titan'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,26 Apr 2020,['Hange Zoë/Levi'],"['Levi (Shingeki no Kyojin)', 'Hange Zoë']","['Afrikaners is plesierig', 'Braai waarokal', 'Braai orals', 'Vloekwoorde', 'Baie vloekwoorde', 'Eskom Verwysings', 'Levi is so oor dit', ""Character's Name Spelled as Hanji"", 'Hanji is mal', 'Crack Treated Seriously', '7de Laan']",Levi geniet nogal die isolasie. Hy kan darem nou sy werk gedoen kry in rus en vrede. Ongelukkig is Hanji kens en slaan die huis aan die brand. Vok tog.,Afrikaans,772,1/1,11,9,3,296
11420919,"Hoop, herinneringe en 'n hond",catslikemilkshakes,['Yuri!!! on Ice (Anime)'],General Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,06 Jul 2017,['Katsuki Yuuri/Victor Nikiforov'],"['Victor Nikiforov', 'Katsuki Yuuri', 'Makkachin (Yuri!!! on Ice)', 'Original Child Character(s)', 'Yuri Plisetsky']","['Same-Sex Marriage', 'Kid Fic', 'Afrikaans']","Yuuri en Viktoria se getroude lewe met hul kinders en hul lojale troeteldier, Makkachin.",Afrikaans,416,1/1,11,17,,395
7865383,Red die Wêreld (Kry die Meisie),orphan_account,['Top Gun (1986)'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,25 Aug 2016,"['Charlotte ""Charlie"" Blackwood/Pete ""Maverick"" Mitchell']","['Pete ""Maverick"" Mitchell', 'Charlotte ""Charlie"" Blackwood', 'Nick ""Goose"" Bradshaw']","['Angst', 'Fluff and Angst', 'Angst with a Happy Ending', 'Mentioned Character Death']","Toe hy aan Goose dink, dink Maverick aan die beste vriend hy ooit sal hê.",Afrikaans,163,1/1,8,14,1,381
5885290,Uchiha Clan Restoration met Anko en Kurenai,InsideA14YearOldGirl,['Naruto'],Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,02 Feb 2016,"['Mitarashi Anko/Uchiha Sasuke', 'Yuuhi Kurenai/Uchiha Sasuke']","['Uchiha Sasuke', 'Mitarashi Anko', 'Yuuhi Kurenai']","['Rough Sex', 'Impregnation']",Anko en Kurenai help Sasuke sy clan herstel,Afrikaans,"1,114",1/1,5,11,,"2,536"
