work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
43789458,Regreso,PowerofJupiter,['Miraculous Ladybug'],Not Rated,No Archive Warnings Apply,F/M,Complete Work,23 Dec 2022,"['Luka Couffaine/Marinette Dupain-Cheng | Ladybug', 'Luka Couffaine & Marinette Dupain-Cheng | Ladybug', 'Adrien Agreste | Chat Noir/Marinette Dupain-Cheng | Ladybug', 'Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug']","['Luka Couffaine', 'Marinette Dupain-Cheng | Ladybug', 'Adrien Agreste | Chat Noir', ""Marinette Dupain-Cheng | Ladybug's Parents"", 'Alya Césaire', 'Rose Lavillant', 'Tikki (Miraculous Ladybug)']","['Luka Couffaine Loves Marinette Dupain-Cheng | Ladybug', 'Supportive Luka Couffaine', 'Protective Luka Couffaine', 'Marinette Dupain-Cheng comes back to Paris', 'Post-Canon', 'years after the canon', 'Adult Luka Couffaine', 'Adult Marinette Dupain-Cheng | Ladybug', 'Lukanette']","Tras pasar varios anos en Nova York, Marinette regresa a París.",Galego,"2,073",1/1,,6,,83
41007561,De tódolos xeitos en que se pode,gaypataca,"['The Lord of the Rings - J. R. R. Tolkien', 'The Lord of the Rings - All Media Types', 'The Lord of the Rings (Movies)']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,14 Aug 2022,"['Frodo Baggins/Sam Gamgee', 'Gimli (Son of Glóin)/Legolas Greenleaf', 'Rose Cotton/Sam Gamgee', 'Frodo Baggins & Rose Cotton']","['Frodo Baggins', 'Sam Gamgee', 'Merry Brandybuck', 'Pippin Took', 'Aragorn | Estel', 'Gandalf | Mithrandir', 'Boromir (Steward of Gondor)', 'Gimli (Son of Glóin)', 'Legolas Greenleaf', 'Elrond Peredhel', 'Galadriel | Artanis', 'Gollum | Sméagol', 'Faramir (Son of Denethor II)', 'Rosie Cotton']","['Injury Recovery', 'there are actually two beds but one has bad vibes', 'Canon Compliant', 'Fluff and Angst', 'Angst with a Happy Ending', 'Asexuality', 'Canon Rewrite', 'Translation', 'Tradución ó galego']","Despois de case perder a Frodo no Cumio do Vento, Sam prometeuse a si mesmo que lle diría a verdade. Un retelling d’O Señor dos Aneis seguindo o canon das películas escrito dende a perspectiva de Sam. Ademais, el e Frodo están namorados. Unha tradución ó galego.",Galego,"4,666",2/24,1,4,,77
39027378,Jelousy is for olympians,SomeTrasno,['Hades (Video Game 2018)'],Teen And Up Audiences,No Archive Warnings Apply,Multi,Complete Work,16 May 2022,['Megaera/Thanatos/Zagreus (Hades Video Game)'],"['Zagreus (Hades Video Game)', 'Megaera (Hades Video Game)', 'Thanatos (Hades Video Game)']",['Fanart'],Zagreus vai mollar,Galego,136,1/1,2,22,1,494
38377033,Unha historia de inverno,PowerofJupiter,"['Given (Manga)', 'Given (Anime)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,14 Apr 2022,"['Satou Mafuyu/Yoshida Yuuki', 'Satou Mafuyu & Yoshida Yuuki']","['Satou Mafuyu', 'Yoshida Yuuki (Given)', ""Satou Mafuyu's Mother"", ""Satou Mafuyu's Father""]","['Winter', 'Christmas', 'Christmas Fluff', 'inverno', 'Navidades']",Unha historia que rematou certo serán de inverno. Unha historia que comezou certo serán de inverno.,Galego,608,1/1,,2,,35
27607849,Amencer (Galego ver.),PowerofJupiter,"['Given (Manga)', 'Given (Anime)']",Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,17 Nov 2020,"['Satou Mafuyu/Yoshida Yuuki', 'Satou Mafuyu/Uenoyama Ritsuka']","['Satou Mafuyu', 'Yoshida Yuuki', 'Uenoyama Ritsuka']",[],Mafuyu vai á praia para contarlle a Yuuki que se namorou outra vez.,Galego,349,1/1,4,10,,121
25165429,The Kiss but good omens and shibari (O Bico pero good omens e shibari),SomeTrasno,['Good Omens (TV)'],Mature,No Archive Warnings Apply,"M/M, Other",Complete Work,09 Jul 2020,['Aziraphale/Crowley (Good Omens)'],"['Aziraphale (Good Omens)', 'Crowley (Good Omens)']","['Shibari', 'Fanart']",What says on the tin! O que di no título!,Galego,29,1/1,9,38,2,567
16854451,Fascinante Reencontro,LeoCobelo,['Fariña | Cocaine Coast'],Explicit,Choose Not To Use Archive Warnings,"F/M, M/M, Other",Complete Work,04 Dec 2018,"['Sito Miñanco/Reader', 'Sito Miñanco/You']","['Sito Miñanco', 'Reader', 'You']","['Reader-Insert', 'POV Second Person', 'Gender-Neutral Pronouns', 'Sexual Tension', 'Mild Sexual Content', 'Masturbation']","Un día calquera, de volta á casa, atópaste cun vello amigo. Non estarás na terra da chispa, pero pouco che falta.",Galego,"1,317",1/1,1,13,1,123
9205271,Momento Nuesto Ademais verán,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,05 Jan 2017,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",[],"Sabía que iso ía acabar, Tendou.",Galego,63,1/1,1,,,110
9146659,Como cada ano novo,Clarinete,['Haikyuu!!'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Jan 2017,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori', 'Shirabu Kenjirou']",[],"As súas almas están vinculados a entender o que el entende, sentindo-se feliz ao seu lado, os seus ollos comezan a vaguear",Galego,95,1/1,,,,48
8396548,Milagres Caen do Ceo,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,27 Oct 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",[],"Sentirse feliz, as palabras ían e viñan á beira dela, pensando que estaba feliz.",Galego,84,1/1,,,,48
7834564,Eu debería?,Clarinete,['Haikyuu!!'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Aug 2016,['Semi Eita/Shirabu Kenjirou'],['Shirabu Kenjirou'],[],"Preocupante, Semi comeza a dubidar que el sente polo seu kouhai.",Galego,233,1/1,,,,55
7832059,sospeita,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Aug 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",[],"Ushijima comeza a notar algún cambio na Tendou, como el mesmo.",Galego,279,1/1,,,,45
7753330,Que fixa o nomeamento,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,12 Aug 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",['Shiratorizawa'],"Mentres todo o mundo parecía estudar na academia, Ushijima e preferiu falar en particular Tendou como unha conversa que só poderían entender. Deixar naquela tarde, por que non?",Galego,269,1/1,1,,,63
7723447,Moi seguro?,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,09 Aug 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",[],"Tras unha pequena discusión, Ushijima e arrepentirse Tendou parecen ir máis lonxe.",Galego,850,1/1,,,,59
7705915,"Wakatoshi, non facer este tipo de bromas!",Clarinete,['Haikyuu!!'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,07 Aug 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Tendou Satori', 'Ushijima Wakatoshi']",[],Wakatoshi foron asistir páxina memes moi feo.,Galego,281,1/1,1,1,,48
7693663,O que será de nós?,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,06 Aug 2016,['Tendou Satori/Ushijima Wakatoshi'],"['Tendou Satori', 'Ushijima Wakatoshi']",[],"Unha pequena charla sobre dous deles nenos, e que van traer no futuro",Galego,475,1/1,,,,85
4560783,"caranguexo, de aves e do can",Clarinete,['Homestuck'],General Audiences,Choose Not To Use Archive Warnings,"F/F, F/M, M/M",Complete Work,12 Aug 2015,"['Dave Strider/Karkat Vantas', 'Jade Harley/Dave Strider', 'Jade Harley/Karkat Vantas']","['Dave Strider', 'Karkat Vantas', 'Jade Harley']",[],,Galego,185,1/1,,3,1,183
