work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
41173083,Lihtsalt üks neist päevadest,adashofblue,['Grand Theft Auto V'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Sep 2022,"['Michael De Santa/Trevor Philips', 'Michael De Santa & Trevor Philips']","['Trevor Philips', 'Michael De Santa']","['Fluff and Angst', 'Angst with a Hopeful Ending', 'Established Relationship', ""Amanda De Santa? Don't Know Her"", 'Explicit Language', 'Protective Trevor', 'Sad Michael', 'One Shot', 'Not Beta Read', 'Emotional Hurt/Comfort', 'Mental Health Issues']",Angsty!! Trikey Pealkiri imelise Cavetowni imelise laulu järgi.,eesti keel,"1,546",1/1,,6,,219
41033136,Puhasta Patte (ja Giljotiine),keedetud_plemenn,['방탄소년단 | Bangtan Boys | BTS'],Teen And Up Audiences,No Archive Warnings Apply,"F/F, M/M",Work in Progress,15 Aug 2022,"['Min Yoongi | Suga & Reader', 'Min Yoongi | Suga/Original Male Character(s)', 'Original Female Character/Original Female Character']","['Min Yoongi | Suga', 'Reader', 'Original Male Character(s)', 'Original Female Character(s)']","['Purge AU', 'patupuhastus alternatiiv universum', 'giljotiinid', 'lugeja on yoongi vanaema', 'Yoongi POV', 'yoongile meeldib naabri kann', 'toivol on kohutav nimi', 'vabandan kõigi toivode ees', 'laksufic', 'halb huumor', 'potensiaalne vägivald', 'homoseksuaalsus', 'terje? terje', 'tatt ja varrukatesse nuuskamine', 'vajadusel lisan loo arenedes rohkem tag’e', 'eestikeeles', 'S/N - sinu nimi']","Lugeja & Yoongi “Patupuhastus” alternatiiv universum. 17-aastase Yoongi vanemad hukkuvad autoavariis ja ta on sunnitud kolima eestisse oma vanaema S/Ni juurde. Tema vanaema on pankroti äärel giljotiinimüüja ja kavatseb äri lapselapsele pärandada. Kui patupuhastus, miski, mida vanaema oli unustanud Yoongile kirjades varem mainida jõuab peagi kohale, peab Yoongi lisaks elus püsimisele ja kena naabripoisi tagumiku vahtimisele päästma saladuskatte alt oma vanaema müstilise ning kriminaalse mineviku ja teada saama tõe pereäri algete taga.",eesti keel,699,1/?,3,4,,84
40750035,Kass kukub,fandom Nastoyashee Sveklo 2022 (Nastoyashee_Sveklo),['Falling Cat (1894)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Aug 2022,[],['Cat - Character'],"[""Don't copy to another site"", 'Fandom Kombat 2022']",,eesti keel,2,1/1,,6,,49
40030683,Peapesu,Kaisuloom,"['Real Person Fiction', 'Political RPF - Ukraine 21st c.', 'Українська політика']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Jul 2022,['Oleksiy Arestovych/Mykhailo Podolyak'],"['Oleksiy Arestovych', 'Mykhailo Podolyak', 'Andriy Yermak', 'Original Characters']","['Trainee', 'Humor']",Nõunikud saavad sündsusetu käitumise pärast noomituse.,eesti keel,493,1/1,18,15,,311
36906304,[Podfic] Everything Stays,ArashiPodfics,"['Dangan Ronpa - All Media Types', 'Dangan Ronpa: Trigger Happy Havoc']",General Audiences,No Archive Warnings Apply,No category,Complete Work,05 Feb 2022,[],['Kirigiri Kyouko'],"['Jin Kirigiri is mentioned', 'Based on a song', 'Father-Daughter Relationship', 'feelings that Kirigiri never shows', 'Drabble', 'Podfic', 'Podfic & Podficced Works', 'Podfic Length: 0-10 Minutes', 'Audio Format: MP3', 'Audio Format: M4B', 'Audio Format: Streaming', 'Short']",Based on the Adventure Time song by Rebecca Sugar. She was surprised about what she learned about the garden. [Podfic Version],eesti keel,25,1/1,,2,,66
36765718,Metamorfooš ehk kummaline seik Tammsaare 6969 korterühistu trepikojas suvisel nädalapäeval,kirjutamisklubi,"['Tõde ja õigus | Truth and Justice (2019)', 'Cars (Pixar Movies)', 'Vanamehe film | The Old Man (2019)', '방탄소년단 | Bangtan Boys | BTS']",Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,30 Jan 2022,[],"['Lightning McQueen', 'Kim Namjoon | RM', 'Pearu Murakas', 'Andres Paas', 'OC Woldi kuller', 'Pippi Långstrump | Pippi Longstocking', 'Vanamees | Vanaisa Vanaisa', 'korteriühistu esimees (oc)', 'Kim Taehyung | V', 'Jung Hoseok | J-Hope', 'Jeon Jungkook', 'Min Yoongi | Suga', 'Kim Seokjin | Jin']","['Crocs', 'Mustamäe', 'Alternate Universe - Modern Setting', 'Alternate Universe - Canon Divergence', 'deus ex pipi']","Kui kiiresti on vaja A.H. Tammsaare saada hauas pöörlema, et päästa eesti rahvas energia kriisist?",eesti keel,"2,740",1/1,5,12,3,279
36659005,Leiutajateküla KarS ehk lugemisülesanne dissitentidele ja hereetikule,kirjutamisklubi,['Leiutajateküla Lotte'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,27 Jan 2022,[],"['suslik Väino', 'Leiutajateküla Lotte - Character', 'Alberti Sõber Kurk Herbert', 'kärbes Jaak', 'taevarebane Giovanni', 'lepatriinu Uku', 'Leiutajateküla OC - Prokurör seltsidalmaatslane mundris Dalmaatslane', 'karu Eduard', 'kass Bruno', 'Bruno ema Paula', 'OC Vlieg van Kaaj (kärbes Jaagu kaksikvend)', 'Pipo', 'OC Pipo kaksikvennad']","['Suicidal Thoughts', 'dystopian au', 'Very Secret Diary', ""ruining children's media"", 'Violence', 'Alternate Universe - Crack', 'Courtroom Drama', 'E-mail', 'unethics']","Minu nimi on Seltsisuslik Onu Suslik Väino Spermophilus Dementia raven Way ja mul on lühikesed oksepruunid karvad. Täna kandsin ma hot topicu kartulikotti ja shrekirohelisi pükse. Ma möödusin kambast jalgadega kaladest. Nad jõllitasid mind ja ma näitasin neile keskmist sõrme. “iu, veekogudes Fic on pühendatud meie armastatumaile dhana2001le tumblrist <3",eesti keel,"4,261",3/3,2,11,,154
35672851,Sherlock verliert den Verstand ?,Loewenflamme,['Sherlock (TV)'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,13 Dec 2021,[],"['John Watson', 'Sherlock', 'Mycroft Holmes']",['Ich bin kein Arzt'],"Diese FF spielt nach ""Die Hunde von Baskerville"". Sherlock leidet unter Alpträumen und glaubt verrückt zu werden. Er vertraut seinem eigenen Verstand nicht mehr. Nur noch bei John fühlt er sich sicher.",eesti keel,"3,149",2/2,,,,41
33934708,Tammsaare tee 6969 (AN: höhö xdd) ühistu üldkoosoleku otsuste protokoll: Tõde ja Õiguse tänapäevane taaskujutus,kirjutamisklubi,"['Tõde ja õigus | Truth and Justice (2019)', '방탄소년단 | Bangtan Boys | BTS', 'Vanamehe film | The Old Man Movie (2019)', 'Cars (Pixar Movies)']",Mature,Graphic Depictions Of Violence,No category,Complete Work,17 Sep 2021,[],"['Andres Paas', 'Pearu Murakas', 'Kim Namjoon | RM', 'Lightning McQueen', 'hulk anonüümseks jääva soovivaid korterielanikke', 'Krõõt Paas', 'Vanamees | Vanaisa Vanaisa', 'Lambasihver', 'korteriühistu esimees (oc)', 'protokollija (oc)']","['Minor Character Death', 'Alternate Universe - Modern Setting', 'Mustamäe']",Kõige halvem koosolek üldse.,eesti keel,"1,023",1/1,,15,,219
33033004,Lseendaga Rääkimine (EESTI KEEL),LW97,['World Rally Championship RPF'],General Audiences,No Archive Warnings Apply,No category,Complete Work,04 Aug 2021,['Martin Järveoja/Ott Tänak'],['Ott Tänak'],"['Internal Monologue', 'Monologue']",Kahe aasta taguse maailmameistri sisemonolg pärast kodurallit,eesti keel,135,1/1,1,4,,132
33024889,Sa pingviini,LW97,"['DuckTales (Cartoon 2017)', 'Disney Duck Universe', 'Disney Ducks (Comics)']",General Audiences,No Archive Warnings Apply,No category,Complete Work,04 Aug 2021,"['Donald Duck/Fethry Duck (Disney)', 'Donald Duck & Fethry Duck (Disney)']","['Donald Duck (Disney)', 'Fethry Duck (Disney)']",['Penguins'],Minu esimene lugu eesti keeles.,eesti keel,79,1/1,,3,,98
32743924,[FAN VIDEO] Tribute to See kõik algas Soomes,kirjutamisklubi,['방탄소년단 | Bangtan Boys | BTS'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,22 Jul 2021,['Namjoon/Tuulemaru'],"['Kim Namjoon | RM', 'Tuulemaru']",['fan video'],Tähistamaks aasta möödumist viimasest See kõik algas Soomes peatüki ilmumisest,eesti keel,0,1/1,1,5,,98
31880197,Buratino on tagasi!,MomoGeraldine,['Buratino tegutseb jälle!'],General Audiences,No Archive Warnings Apply,"F/M, Gen",Complete Work,11 Jun 2021,"['Malvina/Pierrot', 'Malvina & Artemon', 'Artemon & Buratino', 'Artemon & Pierrot', 'Buratino/Alma-Mari', 'Buratino & Pierrot', 'Buratino & Malvina']","['Buratino', 'Malvina', 'Artemon', 'Pierrot', 'Rebane Alice']","['Artemon Angst', 'Fluff and Angst', 'Love', 'Light Angst']","Oli aasta ja 3 kuud, kui Buratino ja ta sõbrad, Artemon, Malvina ja Pierrot oma kosmosereisilt koju saabusid. Samuti läks veel 3 kuud et pulmi pidada.",eesti keel,388,1/1,,1,,67
30965639,head ööd ehk neljas naine,Knives4bullets,['Kättemaksukontor | The revenge bureau'],Not Rated,"Graphic Depictions Of Violence, Major Character Death","F/F, F/M, M/M",Work in Progress,17 Dec 2022,[],"['Frida Arrak', 'Häidi Õigepaulus', 'Marion Pärn', 'Original Female Character(s)', 'Kaur Moks', 'Gerth Maango', 'Kaspar Tuvi', 'Martin Helme', 'Nublu']",[],Kättemaksukontoriga liitub uus detektiiv! Aga tal on saladuslik minevik ja mitmeid muid probleeme.......... Kuidas see köik lüõpeb???? ??,eesti keel,"1,156",3/?,14,34,4,334
30719360,VIDEVIK 2: eestikeelne õudus,beccasimp,['Twilight Series - All Media Types'],Teen And Up Audiences,No Archive Warnings Apply,F/F,Work in Progress,16 Apr 2021,['Jessica Stanley/Bella Swan'],"['Jessica Stanley', 'Bella Swan', 'Jacob Black', 'Charlie Swan']",[],,eesti keel,238,1/?,,6,,217
30294558,See kõik lõppes Eestis,kirjutamisklubi,"['방탄소년단 | Bangtan Boys | BTS', 'Eesti Laul']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,16 Apr 2021,[],"['Kim Namjoon | RM', 'Daniel Levi', 'Anne Veski']","['AU kus uku ei saa eurovisioonile', 'Namjoon/juust', 'AU kus daniel levil on kindlasti koer', 'aeglane põlemine', 'deus ex daniel', 'kollektiivne laksufiktsioon', 'kringelfiktsioon']","Üks Soomes pettunud noormees kolib Eestisse, et paremat elu leida, kuid tema tee ristub supermarketis ebamaise tegelasega, kes muudab tema elu.",eesti keel,"4,167",5/5,2,23,1,488
28877484,Yandere Hendrik,mukartulsoodiara,"['lgbtq - Fandom', 'eesti', 'eesti keeles - Fandom', 'estonia - Fandom', 'Romance - Fandom', 'Drama - Fandom']",Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Work in Progress,20 Jan 2021,['gay - Relationship'],"['Hendrik', 'Toomas', 'Mesimumm']",[],"Hendrik näeb ainult Toomast, tema silmi, suud ja nina. Ta võiks veeta terve päeva lugedes tema ripsmekarvu, kuid oot... Kes seisab Toomase kõrval ja piniseb nagu kärbes... See on ju... Mari Mesilane. ""Selline mesimumm võiks tiirelda meetaru ümber mitte Toomase,"" mõtleb Hendrik ning kirjutab oma matemaatika vihiku lehe servale ""Mesimummu viimased hingetõmbed"". A/N: Tegemist on re-write'iga, sest kogu eelnev tekst, mis mul Wattpadis oli kahjuks kustus mu telefonist, kuid ma ikkagi soovisin selle looga ühele poole saada niiet siin on uuesti kirjutatud ""Yandere Hendrik"". Väga vabandan, kui sellest versioonist puuduvad mõned kohad või osad eelmisest loost, mu ajurakud lihtsalt pole võimelised kõike meelde jätma. :(",eesti keel,911,1/10,2,8,,103
25447396,See kõik algas Soomes,keedetud_plemenn,['방탄소년단 | Bangtan Boys | BTS'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,25 Jan 2024,[],['Kim Namjoon | RM'],"['alkoholism', 'ropendamine', 'eesti keeles', 'must huumor', 'sarkasm', 'mainitud lapse vastast vägivalda', 'marsimehikesed', 'originaalsed isased tegelased', 'homoseksuaalsus', 'laibad']","Kolm noort meest kolivad Soome, et paremat elu leida, kuid nende teed ristuvad supermarketis ja seda, mis edasi juhtuma hakkab, poleks ükski neist osanud ette oodata. update’ide jaoks followge mind twitteris @keedetudplemenn",eesti keel,"4,587",7/?,23,35,2,630
23931079,Head kavatsused,lamename,['Good Omens - Neil Gaiman & Terry Pratchett'],General Audiences,No Archive Warnings Apply,No category,Complete Work,30 Apr 2020,"['Aziraphale/Crowley (Good Omens)', 'Aziraphale & Crowley (Good Omens)', 'implied']","['Aziraphale (Good Omens)', 'Crowley (Good Omens)']","['Post-Canon', 'COVID-19', ""Puns for Armageddidn't"", 'Philosophical meanderings', 'Humor', 'some references to Estonian culture and politics', 'because I moved them to Estonia', 'Footnotes']",Crowley ja Aziraphael arutavad oma koha üle jätkuvas maailmas.,eesti keel,"1,298",1/1,4,9,,159
23430304,Üks tango võib paljutki muuta,LavernaG,"['Barbie - All Media Types', 'Barbie as The Princess and the Pauper (2004)']",Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,01 Apr 2020,['Genevieve/Preminger (Barbie as the Princess and the Pauper)'],"['Genevieve (Barbie as The Princess and the Pauper)', 'Preminger (Barbie as The Princess and the Pauper)', 'Anneliese (Barbie as The Princess and the Pauper)']","['Queen - Freeform', 'Tango', 'Ball', 'kiss']","Kaua-kaua aega tagasi toimus üks ball. Tantsud, inimesed ja üks armuv paar. Kuid nad mõlemad teavad, et nad ei tohi armunud olla. Nad on liiga erinevad ja ühel neist on perekond. One-Shot. ESTONIAN VERSION",eesti keel,"2,864",1/1,2,6,,136
22957723,W1-NG5,ThatAlienGirl666,['kkk - Fandom'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,29 Feb 2020,[],"['Alberta Juut', 'Teresa Kuusk', 'Katja Karamell Klaaser', 'Iiris Keskerakond', 'Liisa Neeger', 'Mirjam Sein', 'Minni Pärtel']","['unsafe medical practices', 'unsafe technological practices', 'generally unsafe experimentation', 'Alternate Universe - Canon Divergence', 'Gay Sex', 'Haha jk', 'unless...?', 'just kidding this is pg-13', 'keep it in ur pants', 'Time Travelling Lesbians', 'No Lesbians Die', 'until one does']",,eesti keel,"4,906",1/1,,4,1,139
21119918,Öökuninganna,LavernaG,['Queen of the Night / Öökuninganna'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,21 Oct 2019,"['Elli Heidelberg/Karl', 'Elli Heidelberg/Roman']","['Elli Heidelberg', 'Karl', 'Roman', 'Meemees']","['Hurt', 'Angst', 'Murder', 'Family', 'Love', 'opera - Freeform', 'Pre-Play', 'Piret Jaaks']","Piret Jaaksi ""Öökuninganna"" ainetel. Endine ooperiprimadonna Elli Heidelberg arutleb oma elu rõõmude ja murede üle. Näidendi-eelne. Estonian version.",eesti keel,721,1/1,2,1,,20
19386235,Kuuvalgus,MightySnowflake,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,28 Jun 2019,['Prussia/Russia (Hetalia)'],"['Prussia (Hetalia)', 'Russia (Hetalia)']","['head kavatsused', 'halb sooritus', 'me ei saa aga Ivani täienisti süüdistada', 'Gilbert ON lummav', 'Romance', 'põhimõtteliselt nagu on?']","Ivan ei soovi leida Gilbertit nuga käes enda magamistoa ukse taga, nii et Ivan leiab end hoopis ise Gilberti magamistoa ukse taga.",eesti keel,"1,617",1/1,,2,,71
18534829,Sosistamise maagia,MightySnowflake,['Hetalia: Axis Powers'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,20 Apr 2019,"['Canada/England (Hetalia)', 'Canada/Prussia (Hetalia)']","['Canada (Hetalia)', 'Prussia (Hetalia)', 'England (Hetalia)', 'Kumajirou (Hetalia)']",['Magic'],"Kui saate kontrollida inimesi oma häälega, kuid te ei saa seda võimet kontrollida... Kas see pole rohkem needus kui võime?",eesti keel,543,1/?,8,4,,62
15049181,Ürgaine,Mermaidy,['No Fandom'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,25 Jun 2018,[],"['Original Female Character(s)', 'Original Male Character(s)', 'Original Non-Human Character(s)', 'Original Characters']",['Alternate Universe - Fantasy'],,eesti keel,"21,346",15/15,,4,,140
9205304,Nuesto hetk Beyond Summer,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,05 Jan 2017,['Tendou Satori/Ushijima Wakatoshi'],"['Ushijima Wakatoshi', 'Tendou Satori']",[],Sa teadsid seda pidi lõppema Tendou.,eesti keel,54,1/1,,,,70
9146611,Nagu iga uus aasta,Clarinete,['Haikyuu!!'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Jan 2017,['Tendou Satori/Ushijima Wakatoshi'],"['Shirabu Kenjirou', 'Ushijima Wakatoshi', 'Tendou Satori']",[],"Nende hinged on seotud taju, mida ta tajub, end meelega tema kõrval, tema silmad hakkavad tiir",eesti keel,79,1/1,,,,62
7812145,"Al, ma pean sulle midagi ütlema...",orphan_account,['Harry Potter and the Cursed Child - Thorne & Rowling'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,19 Aug 2016,['Scorpius Malfoy/Albus Severus Potter'],"['Scorpius Malfoy', 'Albus Severus Potter', 'Rose Weasley']","['Love Confessions', 'First Kiss', 'Väike jutuke']",On algamas uus aasta Sigatüüka koolis. Rongis istuvad ühes kupees kaks sõpra: Albus ja Scorpius.,eesti keel,801,1/1,3,21,1,287
7514086,Lõpp on alles algus,batreps,['Divergent Series - Veronica Roth'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,19 Jul 2016,[],"['Thobias Eaton', 'Neli', 'Tris Prior', ""female character who isn't in book""]",[],,eesti keel,"2,318",6/6,,1,,83
4640520,Alates algusest,batreps,['Harry Potter - J. K. Rowling'],Not Rated,No Archive Warnings Apply,F/M,Work in Progress,23 Aug 2015,['Lily Evans Potter/Severus Snape'],"['Lily Evans Potter', 'Severus Snape']",[],"Snape'i mälestused ajast, kui ta oli koos Lilyga.",eesti keel,494,3/?,,5,,152
4560756,"Cool, koera ja krabi",Clarinete,['Homestuck'],General Audiences,Choose Not To Use Archive Warnings,"F/M, M/M",Complete Work,12 Aug 2015,"['Dave Strider/Karkat Vantas', 'Jade Harley/Dave Strider', 'Jade Harley/Karkat Vantas']",[],[],"Ma loodan, et sa niimoodi fanfic. Karkat meeldis Jade ja Dave.",eesti keel,147,1/1,3,8,,213
