work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
39198900,Guilty or not guilty,Indianblnerd,"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Work in Progress,15 Jun 2022,['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],"['Jin Guangshan', 'Lan Zhan | Lan Wangji', 'Wei Ying | Wei Wuxian', 'Jiang Yanli', 'Jiang Cheng | Jiang Wanyin', 'Jin Zixun', 'Madam Lan (Modao Zushi)', 'Yu Ziyuan', 'Jiang Fengmian', 'Nie Mingjue', 'Nie Huaisang', 'Meng Yao | Jin Guangyao']","['Suspense', 'Thriller', 'Implied/Referenced Rape/Non-con', 'Corruption', 'Violence', 'Bottom Lán Zhàn | Lán Wàngjī/Top Wèi Yīng | Wèi Wúxiàn', 'Lawyers', 'Courtroom Drama']","""सर, हमें पता चला है कि आपके भाई पर जिन ज़िक्सुन का बलात्कार करने का आरोप है, इसमें आपका क्या कहना है,"" एक रिपोर्टर ने पूछा।",हिन्दी,"4,259",3/?,1,13,1,292
37749097,सपना भगवान द्वारा उपहार,dhrrrrazia,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,15 Mar 2022,"['Hermione Granger/Draco Malfoy', 'Hermione Granger & Draco Malfoy']","['Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Albus Dumbledore', 'Harry Potter', 'Ron Weasley']",[],मेरी हिंदी बहुत अच्छी नहीं है और मुझे उम्मीद है कि पाठक समझेगा।,हिन्दी,869,1/1,8,8,,236
37449904,bumizumi but in hindi,Anonymous,['Avatar: Legend of Korra'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,01 Mar 2022,['Bumi II/Izumi (Avatar)'],"['Bumi II', 'Izumi (Avatar)']","['the audience is me', 'Desi Bumizumi', 'this is gonna get like 0 hits isnt it']","No I'm not sorry. This is written for me, Bumi is 15, Izumi's 14 and they're Indian in this.  Wrote it back in.... November 2021, I guess. Very short.",हिन्दी,55,1/1,4,40,,128
37404925,चूहा का शरीर...,thestartofnothing,"[""ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure""]",General Audiences,No Archive Warnings Apply,Gen,Complete Work,27 Feb 2022,['Gwess & Kujo Jotaro'],"['Kujo Jotaro', 'Gwess']","['Rat!Jotaro', 'what do you call a tiny kujo jotaro? छोटारो कूजो !', 'Bad Puns', 'Febuwhump 2022', 'POV Kujo Jotaro', 'Weak Jotaro Kujo', ""jotaro doesn't have star platinum (pale snake does)"", ""hindi is my second language don't @ me"", 'Part 6 Kujo Jotaro | 6taro']","ग्वैस को अपना चूहा का शरीर में किसी को डालना है, क्योंकि जोलीन भाग गई। अच्छी बात है की जोतारो, जोलीन का पिता, इतना खूबसूरत और प्यारा है।",हिन्दी,540,1/1,2,4,,72
37299637,"Can't you see, brother?",Anonymous,"['Thor (Movies)', 'Loki (TV 2021)', 'Marvel Cinematic Universe']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,22 Feb 2022,"['Loki/Thor (Marvel)', 'Loki & Thor (Marvel)']","['Thor (Marvel)', 'Loki (Marvel)']","['Brother/Brother Incest', 'Thor-centric (Marvel)', 'Thor loves Loki', 'One-sided attraction?', 'No! Not really', 'Loki loves Thor', 'Idiots in Love', 'Thorki - Freeform']","Thor loves Loki in a way that exceeds the love one should have for their sibling, he believes that it's not returned but that's not true.",हिन्दी,881,1/2,3,11,,555
37285813,Channa Mereya,Anonymous,"['Thor (Movies)', 'Loki (TV 2021)', 'Marvel Cinematic Universe']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Feb 2022,"['Loki/Thor (Marvel)', 'Loki & Thor (Marvel)']","['Loki (Marvel)', 'Thor (Marvel)']","['Thorki - Freeform', 'Thor Loves Loki (Marvel)', 'Loki Loves Thor (Marvel)', 'Pseudo-Incest', 'Brother/Brother Incest', 'Fluff', 'Pre-Thor (2011)', 'Pre-Canon']",Some Thorki fluff.,हिन्दी,570,1/1,,9,,351
24916018,हम गंभीरता से वादा करते हैं कि हम अच्छे कार्य नहीं करने वाले हैं,Anonymous,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,25 Jun 2020,"['Sirius Black/Remus Lupin', 'Sirius Black & Remus Lupin & James Potter']","['Sirius Black', 'James Potter', 'Remus Lupin']","['Banter', 'Getting Together', 'बकवास', 'Flirting', 'insults as endearments', 'बेबी की पहली हिंदी HP फनफिक', 'वुल्फस्टार', 'Marauders', 'Marauders Era (Harry Potter)', 'Canon Compliant', 'but we pretend there is no war', 'these boys are so mean to each other', 'कभी कभी ऐसे होता है']","जेम्स ने सोचा कि वह मज़ाक कर रहा था, पर ये कोई मज़ाक नहीं था।",हिन्दी,456,1/1,18,43,5,665
23940889,Parody: Janam Janam,MayavanavihariniHarini,"['Baahubali (Movies)', 'Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,01 May 2020,"['Amarendra Baahubali/Devasena', 'AmarSena', 'Arjuna/Draupadi']","['Amarendra Baahubali', 'Devasena', 'Arjuna', 'Draupadi']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration', 'Alternate Universe - Reincarnation']","Amarendra's POV on his vow to correct the mistakes of his previous life (Amarendra and Devasena are the reincarnations of Arjuna and Draupadi respectively), as a parody of Janam Janam.",हिन्दी,33,1/1,6,5,,278
23940745,Parody: Behti Hawa Sa Tha Woh,MayavanavihariniHarini,['Baahubali (Movies)'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 May 2020,[],"['Kumara Varma', 'Amarendra Baahubali', 'Assassin from Mahishmati']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration', 'Alternate Universe - Canon Divergence']","Kumara Varma lives to tell the tale, and narrates his story to Amarendra Baahubali as a parody of Behti Hawa Sa Tha Woh.",हिन्दी,62,1/1,2,6,,87
23940439,Parody: Afghan Jalebi,MayavanavihariniHarini,['Baahubali (Movies)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,01 May 2020,"['Amarendra Baahubali/Devasena', 'AmarSena']","['Amarendra Baahubali', 'Devasena', ""Devasena's maids""]","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","A parody of Afghan Jalebi from the POV of Devasena's maids, who are flabbergasted that the fiery Yuvarani has fallen for an IDIOT, of all people.",हिन्दी,62,1/1,2,7,,157
23940220,Parody: Baby Ko Bass Pasand Hai,MayavanavihariniHarini,['Baahubali (Movies)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,01 May 2020,"['Amarendra Baahubali/Devasena', 'AmarSena']","['Amarendra Baahubali', 'Devasena']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","The POV of 'Shivudu' on the fiery princess of Kuntala, as a parody of Baby Ko Bass Pasand Hai.",हिन्दी,106,1/1,2,4,,149
23940076,Parody: Matwaro Baadal Aaye Re,MayavanavihariniHarini,['Baahubali (Movies)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,01 May 2020,[],"['Devasena', 'Sivagami', 'Bhallaladeva']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","Devasena's reaction to the proposal letter, as a parody of a Mira Bhajan, Matwaro Baadal Aaye Re.",हिन्दी,40,1/1,6,1,,73
23906452,Parody: Aadat Se Majboor,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,29 Apr 2020,[],"['Arjuna', 'Krishna', 'Ladies of the Matsya kingdom']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration', 'Arjuna disguised as Brihannala']","A parody of Aadat Se Majboor from Arjuna's POV during the Virata Parva, while he addresses the mesmerised ladies of the Matsya kingdom (who always seem to gush about a certain Dhananjaya) and tries not to freak out that his disguise is blown.",हिन्दी,50,1/1,,3,,167
23906299,Parody: Jab Mila Tu,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,29 Apr 2020,[],"['Arjuna', 'Krishna', 'Everyone is involved though']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","A parody of Jab Mila Tu from Arjuna's POV, addressing Krishna about their mutual relief (considering that they both have at least ONE normal cousin in each other).",हिन्दी,163,1/1,,4,,140
23905540,Parody: Aao Bachchon Tumhen Dikhayen,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,29 Apr 2020,[],"['Gandhari', 'Kunti', 'All the Pandavas and Kauravas']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","A parody of Aao Bachchon Tumhen Dikhayen from the POV of Gandhari and Kunti, featuring the Pandavas and Kauravas trying unsuccessfully to be one big happy family.",हिन्दी,78,1/1,,6,,111
23904664,Parody: Ek Pal Ka Jeena,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,29 Apr 2020,[],"['Arjuna', 'Virata', ""Arjuna's brothers are involved though""]","['Parody', 'Song Parody', 'Hindi song with Roman transliteration', 'Arjuna disguised as Brihannala']","Arjuna's brothers' reaction to 'Brihannala', as a parody of Ek Pal Ka Jeena.",हिन्दी,52,1/1,,3,,171
23890609,Parody: Tadap Tadap,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,28 Apr 2020,['Arjuna/Ulupi'],"['Arjuna', 'Ulupi', ""Arjuna's brothers are involved though""]","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","Arjuna's brothers' reaction to Ulupi kidnapping Arjuna, as a parody of Tadap Tadap.",हिन्दी,33,1/1,4,5,,247
23890477,Parody: Ek Haseena Thi,MayavanavihariniHarini,"['Mahabharata - Vyasa', 'Hindu Religions & Lore']",General Audiences,No Archive Warnings Apply,F/M,Complete Work,28 Apr 2020,['Arjuna/Draupadi'],"['Indra', 'Arjuna', 'Draupadi']","['Parody', 'Song Parody', 'Hindi song with Roman transliteration']","Indra's POV of Draupadi's swayamvara, as a parody of Ek Haseena Thi.",हिन्दी,30,1/1,,7,,217
20916266,ड्रैगन की दहाड़,orphan_account,"['Game of Thrones (TV)', 'A Song of Ice and Fire - George R. R. Martin', 'A Song of Ice and Fire & Related Fandoms']",Explicit,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con",F/M,Work in Progress,06 Oct 2019,"['Jon Snow/Daenerys Targaryen', 'Jaime Lannister/Brienne of Tarth', 'Jon Snow/Jaime Lannister (Bromance)']","['Jon Snow | Aegon Targaryen', 'Jaime Lannister', 'Ned Stark', 'Barristan Selmy', 'Catelyn Tully Stark', 'Robb Stark', 'Arya Stark', 'Varys (ASoIaF)', 'Brienne of Tarth', 'Daenerys Targaryen', 'Jeor Mormont', 'Maester Aemon', 'Robert Baratheon', 'Podrick Payne', 'Willas Tyrell', 'Margaery Tyrell', 'Tyrion Lannister', 'Cersei Lannister', 'Tywin Lannister', 'Petyr Baelish']","['Action/Adventure', 'Time Travel Fix-It', 'Alternate Universe - Time Travel', 'Romance', 'Drama', 'Politics', 'The Prince That Was Promised', 'Slow Burn']",इंसानियत जब नाइट किंग और उसकी मुर्दा फ़ौज को रोकने में कामयाब हुई तब तक बहुत देर हो चुकी थी। ना-ख़ुश देवताओं ने तय कर लिया के उन्हें इंसानियत की तक़दीर में ज़्यादा बड़ा किरदार निभानी चाहिए और समय के पहिया को उस वक़्त तक वापिस घुमा देना चाहिए जब दुनिया नष्ट नहीं हुई थी।,हिन्दी,489,1/?,14,22,,"1,150"
13632003,लड़की,Ragsweas,['Original Work'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,10 Feb 2018,[],[],"['Girl - Freeform', 'Freedom']",एक लड़की के सपने और उसके विचार.....,हिन्दी,44,1/1,6,44,2,309
12860247,Khatouba [vids],Longren,['Ali baba and the 40 thieves'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,29 Nov 2017,[],[],"['Bollywood', 'Dancing', 'Indian Character', 'Hindu Character', 'Fanvids']",,हिन्दी,10,1/1,1,2,,261
567356,"Kyun Dard Hai Itna, Tere Hi Ishq Mai",aditoosh,['Iss Pyaar Ko Kya Naam Doon? | What Shall I Name This Love?'],Not Rated,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",F/M,Complete Work,19 Nov 2012,"['Love-Hate', 'Love - Relationship', 'OTP - Relationship']","['Arnav', 'Khushi', 'Anjali', 'Shyam', 'NK', 'Nandkishore', 'Nani ji', 'Mami ji', 'Payal']","['Love-hate - Freeform', 'Love', 'otp', 'Regret', 'Feelings']",Arnav is leaving for London and Khushi begs him to stay but he decides not to go but not tell Khushi about it and secretly finds out the true relation between Shyam and Khushi.,हिन्दी,986,1/1,5,30,,"1,623"
