work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
48060199,guru,Anonymous,['Original Work'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,22 Jun 2023,[],[],[],,বাংলা,401,1/1,,,,24
47968297,draft,Anonymous,['Original Work'],Not Rated,Choose Not To Use Archive Warnings,F/M,Complete Work,13 Jul 2023,[],[],[],,বাংলা,257,1/1,,,,20
46891054,yuh,orphan_account,['B.A.P'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,02 May 2023,[],[],[],,বাংলা,1,1/1,6,,,29
46826569,শেষ থেকে শুরু,EnakshiD,['방탄소년단 | Bangtan Boys | BTS'],Mature,"No Archive Warnings Apply, Major Character Death",F/M,Work in Progress,29 Apr 2023,[],"['Suga', 'Jung Hoseok | J-Hope', 'Park Jimin (BTS)', 'Min Yoongi | Suga', 'Kim Namjoon | RM', 'Kim Seokjin | Jin', 'Kim Taehyung | V', 'Jeon Jungkook']",[],"কলেজে পড়া একটি মেয়ের সাথে K pop starএর প্রেমের গল্প  এই গল্পে বাঙালিয়ানা, 18+ content এবং কিছু cringy ও অবাস্তব ঘটনা থাকবে। পুরোটাই গল্পের খাতিরে।",বাংলা,"3,380",4/?,,5,,97
45442033,অবাক,Anonymous,['蟲師 | Mushishi (Anime & Manga)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,02 Mar 2023,['Ginko/Karibusa Tanyuu'],"['Ginko (Mushishi)', 'Karibusa Tanyuu']","['Post-Canon', 'Fluff']",অভিশাপ কেটে গেছে তানইয়ুর।,বাংলা,964,1/1,,3,,28
44424046,Can You Hear Me?,Anonymous,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,21 Jan 2023,"['Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku & Reader']","['Bakugou Katsuki', 'Midoriya Izuku', 'Reader', 'Kaminari Denki', 'Ashido Mina', 'Kirishima Eijirou', 'Jirou Kyouka', 'Iida Tenya', 'Uraraka Ochako', 'Asui Tsuyu', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Tokoyami Fumikage', 'Dark Shadow (My Hero Academia)']","['Little Space', 'nsap', 'nonsexual age play', 'coping skills', 'quirks that are harmful', 'harm to stuffed animals', 'loss of comfort object', 'tantrums', 'Nightmares', 'Cuddling', 'Board Games', 'Kaminari Denki Being An Idiot', 'Kirishima Eijirou is a Good Friend', 'Protective Midoriya Izuku', 'Protective Bakugou Katsuki', ""the world isn't fair"", 'Littles are Known AU', 'Classification AU']","Something tragic happens to your comfort stuffed animal. It makes you consider how your quirk works, and all the things you are unable to do with it.",বাংলা,"5,171",1/1,23,296,4,"4,915"
44303206,Catch Me If You Can,Giyoonssi,['คาธ | The Eclipse (TV 2022)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,16 Jan 2023,"['Akk/Ayan (The Eclipse)', 'First Kanaphan Puitrakul/Khaotung Thanawat Rattanakitpaisan']","['Akk (The Eclipse)', 'Ayan (The Eclipse)']","[""I Don't Even Know"", 'This Is STUPID', 'Translation Available']",My first attempt of writing fanfic in Bengali When Akk corners Ayan and demands answers and Ayan does answer. Also he does a lot other things. You might not understand cuz it's in bengali. Machine Translation will fuck it up. Wait for me to translate it. Lol.,বাংলা,602,1/1,49,13,,627
43827678,你，的，所，有，物,Heartbroken_3499Kitten,"['Heartbroken_3499kitten', 'kitten - Fandom']",Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,24 Dec 2022,"['皇权富贵 - Relationship', '皇', '权', '富', '贵']","['Adam', 'Justin', '范', '丞', '黄 - Character', '明', '昊']",[],ooc *雨中 *冰块 *双病娇 *玫瑰 心理医生X人格分裂小受 拒绝❌杠精 雷勿进,বাংলা,"3,629",1/1,,6,,428
42687522,"ভালোবাসা, ভয় পেও না",VBWrites,"['鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Anime)', '鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Manga)']",General Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,28 Oct 2022,['Kamado Nezuko/Tsuyuri Kanao'],"['Tsuyuri Kanao', 'Kamado Nezuko']","['Post-Canon', 'Established Relationship', 'talks of possible marriage', 'mostly just me trying to practice']",নেজুকোর ভয় আছে। কানাও জানে না কেন।,বাংলা,196,1/1,6,22,,171
41922966,তোমারি লাগি মোর এ বীণা বাজে,Komorebiwalk,['陈情令 | The Untamed (TV)'],General Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,25 Sep 2022,[],[],[],আমার হিয়ার মাঝে লুকিয়ে ছিলে দেখতে আমি পাইনি বাহির পানে চোখ মেলেছি আমার হৃদয় পানে চাইনি,বাংলা,782,1/?,9,13,,97
41721966,অনন্তাভিরাম,Komorebiwalk,['陈情令 | The Untamed (TV)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,15 Sep 2022,['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],['Lan Zhan | Lan Wangji'],"['Metaphor', 'Realisation', 'Bengali free-form', ""I will edit or add to my heart's content time to time"", 'self-celebrating writing', 'comfort writing']",,বাংলা,321,1/?,7,13,,103
41314596,1,MaydayFun,['100프로의 그녀 | 100 Percent Perfect Girl'],Not Rated,Underage,M/M,Complete Work,27 Aug 2022,['1 - Relationship'],['Lexa (The 100)'],['Podfic Length: 1-1.5 Hours'],1,বাংলা,1,1/1,1,,,343
40751310,"একটা বিড়াল পড়ে যাচ্ছে""",fandom Nastoyashee Sveklo 2022 (Nastoyashee_Sveklo),['Falling Cat (1894)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Aug 2022,[],['Cat - Character'],"[""Don't copy to another site"", 'Fandom Kombat 2022']",,বাংলা,38,1/1,,5,,59
35226646,জনান্তিক,Debdatta_rathe,['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Multi,Complete Work,20 Nov 2021,[],[],[],"সান্ধ্য হিমেল বাতাস যখন মেঠো বুনো গন্ধে ভারী হয়ে থাকে, মাটির পথ তখন পথিক কে থামায়। বকুল, কামিনী, রজনীগন্ধা - এসব নাম পেরিয়েও মনে আসে কিছু বুনোফুল এর মাতোয়ারা সুবাস, কিছুর হয়ত নাম জানা নেই, কিছুর হয়ত নাম নিতে নেই মুখে। কিন্তু বাতাস বইয়ে নিয়ে যায় সব ফুলের সুবাস, তার কাছে বাধার বাঁধ নেই। এরমি এক বাতাস ছোঁয়া পথে হাঁটা এক পথিকের লেখনী ঘূর্ণাবর্তে ও খুঁজে পেয়েছিল তার ফুলের বাগান এর পথ। পৌঁছাতে পেরেছিল কিনা তা অনেক কথা...",বাংলা,"1,117",1/1,4,6,,64
25018633,কাকতাড়ুয়া র মাথা,Komorebiwalk,['Shubh Mangal Zyada Saavdhan (2020)'],General Audiences,No Archive Warnings Apply,M/M,Work in Progress,11 Oct 2021,['Kartik Singh/Aman Tripathi'],"['Kartik Singh', 'Aman Tripathi', 'Goggle Tripathi', 'Keshav Tripathi', 'Sunaina Tripathi', 'Champa Tripathi', 'Original Characters']","['Alternate Universe - Childhood Friends', 'Alternate Universe - The Village Fusion', 'Best Friends', 'Childhood Memories', 'Fluff', 'Family Feels', 'Little adventures are common', 'Tripathi siblings', ""It's just feels"", 'Teenagers', 'other queer charecters', 'chosen family', 'Dour/bhaagna/running is important', 'First Kiss', 'Slice of Life']",অলস দুপুর গড়িয়ে যে যায় বিকেল ঝড়ে পড়ে উদাস চোখে ক্লান্ত যে মন মাঠের পরে ঘোরে পড়ন্ত রোদ উছলে পড়ে কেউ বলে না কথা ঝোপের মধ্যে ওই যে... ও কি!? কাকতাড়ুয়া র মাথা!...,বাংলা,"18,567",16/?,36,63,,513
24785398,বর্ষাবিধুর,Komorebiwalk,['Shubh Mangal Zyada Saavdhan (2020)'],General Audiences,No Archive Warnings Apply,No category,Complete Work,18 Jun 2020,['Kartik Singh/Aman Tripathi'],[],"['Platonic Soulmates', 'Love', 'Nostalgia']","Rainy day... the melody of rain drops , the petrichor create the soothing ambience to transcend our mind to the realm of nostalgia... But how does it feel when love germinates in this ambience?... We wonder how love can be so natural yet a passionate enigma... at the same time...",বাংলা,159,1/1,12,22,1,209
21427423,কলেজের প্রথম সেশান,MistiMeye,['Original Work'],Explicit,Rape/Non-Con,F/M,Complete Work,14 Nov 2019,[],[],"['Public Nudity', 'Public Humiliation', 'Non-Consensual Groping', 'Belly Rubs', 'Face Slapping', 'Threats']","মিষ্টির নতুন কলেজ এর প্রথম Ragging সেশানের গল্প, ইন্টারকোর্স ছাড়া।",বাংলা,"2,298",1/1,1,11,1,931
20535620,একটি আষাঢ়ে গল্প,MistiMeye,['Original Work'],Explicit,Choose Not To Use Archive Warnings,F/M,Work in Progress,06 Sep 2019,[],[],"['Older Man/Younger Woman', 'Extramarital Affairs', 'Vaginal Sex', 'Rough Sex', 'Implied/Referenced Drug Use', 'Nudity', 'Body Modification', 'Lactation', 'Drug-Induced Sex']","রগরগে নোংরা চোদাচুদির গল্প। কাল্লু শেখ এর তুলি বউ কে ভুলিয়ে নেওয়ার গল্প। ফ্যান্টাসি ইরোটিকা, সব কিছু কিন্তু রিয়ালিস্টিক নয়।",বাংলা,"2,859",1/?,3,19,,572
18771112,২০১৯ হুগো পুরস্কার ভোটার খাম: Archive of Our Own (AO3),OTW_Translation,['Meta - Fandom'],General Audiences,No Archive Warnings Apply,No category,Complete Work,09 May 2019,[],[],"['হুগো পুরস্কার', 'AO3-র সম্পর্কে']","Archive of Our Own- AO3 (আমাদের নিজস্ব সংগ্রহশালা) এই বৎসরের হুগো পুরস্কারের জন্য মনোনয়ন প্রাপ্ত হয়েছে শ্রেষ্ঠ সংশ্লিষ্ট কর্মের বিভাগ-এ ! এটা বিস্ময়কর আর আমরা আনন্দে অভিভূত যে হুগো ভোটার- রা এই AO3 কেমন একসঙ্গে সৃষ্টি করা কার্য তাকে স্বীকৃত করেছে। এখানে AO3-এর ব্যাপারে কিছু মূল তথ্য লেখা আছে, যেমন তার উৎপত্তি, কিছু মূল বৈশিষ্ট্য, এবং যে টিম-এর পরিশ্রমে সব তৈরী। আমাদের হুগোর মোড়ক-এর জন্য পেশ করা PDF-ও আপনি পড়তে পারেন!",বাংলা,"1,380",1/1,,13,,73
10551612,যেখানে আলো সেখানে ছায়া,Cascadegirl,['Original Work'],Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",F/M,Work in Progress,11 Jan 2020,[],[],"['Bengali - Freeform', 'Crime Thriller']",কারণ বৈপরীত্যের মাঝেই নিহিত আছে প্রকৃত সমতা।,বাংলা,"10,341",5/?,3,7,,280
