work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
26286025,Greote,limeta,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,04 Sep 2020,"['Hermione Granger & Harry Potter & Ron Weasley', 'Abraxas Malfoy/Tom Riddle', 'samo su pomenuti']","['Harry Potter', 'Hermione Granger', 'Ron Weasley']","['Crack', 'Parody', 'Obvious crack', 'dakle da me niste takli ovo napisah iz ciste sprdnje', ""google translate can't help you here"", 'balkanska posla', 'ja umirem od smijeha vec 20 minuta']",Hari Poter nije znao šta ga je snašlo.,Bosanski,846,1/1,9,37,3,418
16686643,damnatio memoriae,orphan_account,['(ne)zaboravi me'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,20 Nov 2018,['kris king/elizabet rid'],"['kris king', 'kristal grej', 'elizabet rid']",[],poglavlje broj pet: festival.,Bosanski,"1,725",1/1,1,,,43
13524219,Oni,Pekmezica,['방탄소년단 | Bangtan Boys | BTS'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Work in Progress,30 Jan 2018,['Kim Namjoon | RM/Reader'],"['Kim Namjoon | RM', 'Reader']","['Conversations', 'Accidental Plot', 'Reader-Insert', 'Foreign Language', 'bookworms', 'References to Shakespeare', 'Chance Meetings', 'Strangers', 'Awkward Conversations', 'First Meetings', 'Alternate Universe - Canon Divergence']",Slučajni susret?,Bosanski,"1,918",1/?,3,8,,336
11762979,Oscar Wilde sort,Pekmezica,['The Man From U.N.C.L.E. (2015)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,10 Aug 2017,['Illya Kuryakin/Napoleon Solo'],"['Illya Kuryakin', 'Napoleon Solo', 'Gaby Teller']","['Inspired by Poetry', 'Friends to Lovers', 'Mission Fic', 'Kidnapping', 'Fluff and Angst', 'Dorks in Love']",Koristeći se umjetnošću poezije Napoleon odluči da pokaže Iliji šta osjeća. Sve je počelo bezazleno... ali naravno to nije moglo dugo trajati. Da li će Illya odgovoriti istom mjerom ili će Gaby upetljati svoje prstiće ili će se ipak nešto posve drugo desiti?,Bosanski,"4,988",1/1,,3,,111
11289276,Crveno,Pekmezica,['Batman - All Media Types'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,24 Jun 2017,['Roy Harper/Jason Todd'],"['Roy Harper', 'Jason Todd']","['Friends to Lovers', 'Sexual Fantasy', 'Fantasizing', 'Pining', 'Anal Fingering', 'Finger Sucking', 'Hand & Finger Kink', 'Awkward Sexual Situations', 'Implied/Referenced Homophobia', 'Unresolved Sexual Tension', 'Homoeroticism']",Jer uistinu je gore kad misliš o tome.,Bosanski,"2,065",1/1,1,3,,305
11282814,Izgubljeni u prijevodu,Pekmezica,['Star Trek: Alternate Original Series (Movies)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Jun 2017,['James T. Kirk/Spock'],"['Spock (Star Trek)', 'James T. Kirk', 'Leonard ""Bones"" McCoy', 'Nyota Uhura', 'Pavel Chekov']","['Friends to Lovers', 'Love Confessions', 'Five Year Mission', 'Vulcan Language', 'Misunderstandings', 'Languages and Linguistics', 'Pining Kirk', 'Hurt/Comfort']",Prave se riječi teško nađu i jednom kad ih izgovorimo nema povratka. Spok će to naučiti na teži način.,Bosanski,"2,546",1/1,,8,2,120
11282766,Nada,Pekmezica,['Star Trek: Alternate Original Series (Movies)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Jun 2017,['James T. Kirk/Spock'],"['Spock (Star Trek)', 'James T. Kirk', 'Leonard ""Bones"" McCoy', 'Nyota Uhura', 'Spock Prime']","['Friends to Lovers', 'Invasion of Privacy', 'Unresolved Sexual Tension', 'Bipolar Disorder', 'Oblivious Spock', 'Protective Bones', 'Hurt Kirk', 'Emotional Hurt/Comfort', 'Angst and Hurt/Comfort', 'Soulmates', 'Vulcan Culture', 'Vulcan Language', 'Misunderstandings', 'Mental Health Issues', 'Vulcan Mind Melds']","Nakon što je Spok Prajm rekao Džimu da je gledao uništenje svoje rodne planete s ledene površine Delta Vege, Džim je osjetio mnogo više od običnog prijenosa emocija kao posljedice prethodnog spajanja umova.",Bosanski,"10,522",1/1,,6,2,204
11279529,Ostava 223,Pekmezica,['Star Trek: Alternate Original Series (Movies)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Jun 2017,['James T. Kirk/Spock'],"['Spock (Star Trek)', 'James T. Kirk', 'Leonard ""Bones"" McCoy']","['Friends to Lovers', 'Boys Kissing', 'Pining Kirk', 'Angry Bones', 'Trapped In A Closet', 'Awkward Sexual Situations', 'Sexual Tension', 'Confessions', 'Gay']","Spok i Džim se skrivaju od Bounsa u maloj ostavi. Dobro, Džim se skriva, Spok… ah… on pomaže.",Bosanski,"1,423",1/1,1,6,2,157
11279487,Mальчики,Pekmezica,['The Man From U.N.C.L.E. (2015)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Jun 2017,['Illya Kuryakin/Napoleon Solo'],"['Illya Kuryakin', 'Napoleon Solo', 'Gaby Teller', 'Original Characters']","['Undercover Missions', 'Friends to Lovers', 'Cabin Fic', 'Boys Kissing', 'Sexual Content', 'Unresolved Sexual Tension', 'Angst', 'Love Confessions', 'Drama & Romance', 'Period-Typical Homophobia', 'Confrontations', 'Morning After', 'Gay Sex', 'Original Character(s)', 'yugoslavia', 'Sharing a Bed', 'Spies & Secret Agents']",Bila je to davna 1969. godina. Napoleon Solo i Ilija Kurjakin su se našli kako bi obavili opasnu misiju prisluškivanja italijanskih špijuna u Jugoslaviji. Sami u kolibi daleko od civilizacije moraju da prevaziđu dosta toga kako bi postali još bolji agenti i suradnici… a možda i nešto više.,Bosanski,"12,049",8/8,2,2,1,217
9627539,Život pronađe put,moon_girl_world,['Orange is the New Black'],Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,08 Feb 2017,['Piper Chapman/Alex Vause'],"['Piper Chapman', 'Alex Vause']","['Orange is the New Black References', 'Love Confessions', 'Love', 'Friendship', 'Romantic Friendship', 'Everyone Is Gay', 'Lesbian Character', 'Be Careful What You Wish For']",Imaš sve osobine da me upropastiš.,Bosanski,"1,119",1/1,1,6,,306
9119227,Nova godina,moon_girl_world,"['크나큰 | KNK (Band)', 'Tinkerbell - Fandom']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,30 Dec 2016,['Jeong Inseong/Park Seungjun'],"['Jeong Inseong', 'Park Seungjun']","['Love', 'New Years', 'Sad', 'Community: kpop-fixmix', 'Korean Characters', 'K-pop References']",https://www.youtube.com/watch?v=d2LmYat0T2w just this song. Just...wrong year.. wrong day..,Bosanski,233,1/1,1,2,,213
8356471,Umjetnost / 예술,moon_girl_world,"['EXO (Band)', 'KaiSoo - Fandom']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,23 Oct 2016,['Do Kyungsoo | D.O/Kim Jongin | Kai'],"['Kim Jongin | Kai', 'Do Kyungsoo | D.O']","['Love', 'Friendship/Love', 'Hugs', 'Soulmates', 'Inspired by Music', 'Best Friends', 'I Will Go Down With This Ship', 'Boys In Love', 'First Love', 'Tags Are Hard', 'True Love']","Signs You’ve Found Your Soulmate: 1. You just know it. Something deep inside tells you this is the perfect one for you. It’s as if there is a spiritual force pushing you to let go of everything you previously expected and to give of yourself completely. 2. You can hear the other person’s silent thoughts. With soulmates, there is such depth to your relationship that you can feel and hear what your partner is thinking, even if it is not verbally expressed. 3. You feel each other’s pain. You stand in each other’s shoes. You know each other so well, that the second he walks in the door, you can tell how his day was. You feel each other’s feelings: sadness, worry, and stress. And you share each other’s happiness and joy. 4. You know how to apologize. It’s not easy to say “I’m sorry” or admit that you did something that hurt the person you love. Soulmates realize that their actions or words cause harm. Even if they feel justified in their point of view, if their partner was hurt by it, they can easily apologize for the harm they have caused. Yeah! They are soulmates...",Bosanski,631,1/1,,4,,303
8177983,Obećavam,moon_girl_world,['Free!'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,01 Oct 2016,['Nanase Haruka/Tachibana Makoto'],"['Tachibana Makoto', 'Nanase Haruka']","['Falling In Love', 'Friendship', 'Feels', 'Gay']","Tako sam mali, a put do tebe je dalek i nemoguće ga je savladati. Nije da nisam pokušao, ali znam da više neću pokušavati.",Bosanski,518,1/1,,1,,73
8162234,"Bože, ja ovo umirem",moon_girl_world,['Free!'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,29 Sep 2016,"['Nanase Haruka/Tachibana Makoto', 'Matsuoka Rin/Nanase Haruka']","['Matsuoka Rin', 'Nanase Haruka', 'Tachibana Makoto']","['Falling In Love', 'First Love', 'Friendship', 'Cheating', 'Broken Promises', 'Gay', 'Gay Sex', 'Sweet/Hot']",,Bosanski,"3,245",1/1,1,1,,452
8035606,Ja sam sjenka,moon_girl_world,"[""Kuroko no Basuke | Kuroko's Basketball""]",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Sep 2016,['Kagami Taiga/Kuroko Tetsuya'],"['Kuroko Tetsuya', 'Kagami Taiga']","['Friendship', 'Sports', 'Basketball', 'Episode: s04e09 Something Blue', 'Everyone Loves Kuroko Tetsuya', 'Pro Basketball Player Kagami Taiga', 'Dominant Kagami Taiga', 'Confused Kagami Taiga', 'Magical Boys']",Every weakness contains within itself a strength.,Bosanski,482,1/1,1,3,,553
8029720,Volim te,moon_girl_world,['Free!'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,13 Sep 2016,['Nanase Haruka/Tachibana Makoto'],"['Tachibana Makoto', 'Nanase Haruka']","['Poetry', 'Gay', 'Soulmates', 'Friendship', 'Friends to Lovers', 'Best Friends', 'Canon Gay Relationship', 'Inspired by a Movie']",Volim ih. A volim i poeziju.,Bosanski,213,1/1,2,6,,121
8020018,Ruža,moon_girl_world,['Free!'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,12 Sep 2016,['Nanase Haruka/Tachibana Makoto'],"['Tachibana Makoto', 'Nanase Haruka']","['Falling In Love', 'Friendship', 'Memories', 'Childhood Friends', 'Soulmates', 'Gay', 'Canon Gay Character', 'Friendship/Love', 'Swimming']","What's a soulmate? It's uh... Well, it's like a best friend, but more. It's the one person in the world that knows you better than anyone else. It's someone who makes you a better person. Actually, they don't make you a better person, you do that yourself because they inspire you. A soul mate is someone who you carry with you forever. It's the one person who knew you and accepted you and believed in you before anyone else did or when no one else would. And no matter what happens, you'll always love her. Nothing can ever change that.",Bosanski,301,1/1,2,9,,332
