work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
55021903,OOOF!,Anonymous,['Roblox (Video Game)'],General Audiences,Choose Not To Use Archive Warnings,Other,Complete Work,07 Apr 2024,['ur mom - Relationship'],['Ur'],[],,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,1,1/1,,2,,32
55021807,spiteful's stupid ass artbook (how did you find this?),Solar1s,['Solar1s'],Not Rated,Choose Not To Use Archive Warnings,No category,Work in Progress,07 Apr 2024,[],[],['Art'],my friends artbook,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,92,2/?,,3,,22
55018357,wan wan,sakatandao,['原神 | Genshin Impact (Video Game)'],Not Rated,Choose Not To Use Archive Warnings,Multi,Complete Work,07 Apr 2024,['Neuvillette (Genshin Impact) & Other(s)'],"['Neuvillette (Genshin Impact)', 'Original Dog Character(s)']",['Bestiality'],el francés hijo de su puta madre se garcha un perro,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,397,1/1,,,,81
54979660,izuk hte wark is the first the country blue is the when,puppypuffpower,['my hemale micheal demia'],Explicit,Choose Not To Use Archive Warnings,No category,Complete Work,05 Apr 2024,[],"['isku', 'hes - Character', 'Hel', 'queen elizabwth']",[],uqiekl has a izuk jas a he is when rhe,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,12,1/1,,,,18
54979234,Regretevator Smutshots,GeekyGexko89,['Regretevator (Roblox)'],Explicit,No Archive Warnings Apply,"M/M, Multi, Other",Work in Progress,06 Apr 2024,"['Mannequin_Mark/Wallter (Regretevator)', 'PartyNoob | Poob/Pest (Regretevator)', 'Mannequin_Mark/Pest (Regretevator)', 'Unpleasant (Regretevator)/Reader']","['Mannequin_Mark (Regretevator)', 'Pest (Regretevator)', 'PartyNoob | Poob (Regretevator)', 'Wallter (Regretevator)', 'Unpleasant (Regretevator)']","['Gay Sex', 'Smut', 'Consensual Sex', 'Consensual Kink', 'Semi-Public Sex', 'Elevator Sex', 'Trans Character', 'Trans Male Character', 'Mark is a tranny', 'Poob is intersex', 'Mark has prosthetic legs', 'Unpleasant/male reader later', 'unpleasant is the worst to have sex with', 'Tentacle Sex', 'Tentacle Dick', 'Size Difference', 'Size Kink', 'Hate Sex', 'Mark has no bottom surgery', 'Its just sex I aint tagging all this shit', 'Inhuman characters', 'degrading', 'lots of dirty talking', 'Ok just dirty talking a lot of the time']","Just some stupid fucking oneshots of the Regretevator characters ^_^ No I do not take requests due to I am very specific on what I wanna do and what my version of the characters are like and appearance wise so, I apologize that I'm so specific and harsh with this but I just wanna get it out of the way. Mark - Has prosthetic legs - is trans with no bottom surgery - goes by He/Him - bro is also hairy asf and with bear pride Wallter - He also has a tentacle dick - He/Him Pest - Also has a tentacle dick but has two - He/Him Poob - Has a tentacle and a coochie - He/She/They Unpleasant - Bro Is something, I dunno wat - He/They/It - ok mainly It - bros genitalia is never the same Erm, idk abt the rest of the characters rn There will be barkbeetle, wallmark, some unpleasant x reader cause It's funny, partybeetle, and more sex I don't fucking know This will have slow updates possibly, or not",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"8,914",3/?,19,101,6,"2,559"
54973015,Heyyyyy,EmotionalDisaster,['Cowgirl Romances (Comics)'],Not Rated,Major Character Death,No category,Complete Work,05 Apr 2024,[],[],[],,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,1,1/1,,,,27
54973000,Heyyyyy,EmotionalDisaster,['Cowgirl Romances (Comics)'],Not Rated,Major Character Death,No category,Complete Work,05 Apr 2024,[],[],[],,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,1,1/1,,,,19
54962434,vdff,Anonymous,"[""I'm Sorry I'll Read That Again (Radio)""]",General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,04 Apr 2024,[],[],[],fff,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,511,1/1,,,,24
54957448,EPIC SIMON REGRETEVATOR REQUEST BOOK!!!! (CLOSED UNTIL I COMPLETE ALL LOL)🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,simnrto_000,"['Regretevator (Roblox)', 'Roblox (Video Game)']",Explicit,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con, Underage",Multi,Complete Work,04 Apr 2024,"['Anyone/Anyone', 'Multi/Multi']","['Bive (Regretevator)', 'Split (Regretevator)', 'Lampert (Regretevator)', 'Wallter (Regretevator)', 'Mannequin_Mark (Regretevator)', 'Pilby (Regretevator)', 'Mach (Regretevator)', 'Gregoriah (Regretevator)', 'Infected (Regretevator)', 'Unpleasant (Regretevator)', 'Jeremy (Regretevator)', 'Scag (Regretevator)', 'Gnarpy (Regretevator)', 'Spud! (Regretevator)', 'Enphoso (Regretevator)', 'Crem (Regretevator)', 'FleshCousin (Regretevator)', 'DrRETRO (Regretevator)', 'MR (Regretevator)', 'Reddy (Regretevator)', 'Prototype (Regretevator)', 'Miché (Regretevator)', 'SwibbleDib (Regretevator)', 'Yum_Zlurplie (Regretevator)', 'Sab (Regretevator)']","['a lot of tags', 'Multiple Pairings', 'Dead Dove: Do Not Eat', 'Rape/Non-con Elements', 'Non-Consensual Drug Use', 'Requests', 'Literally anything - Freeform', 'Pseudo-Incest', 'Dark Comedy', 'Weird Plot Shit', 'Multiple Crossovers', 'anything', 'Underage Rape/Non-con', 'Underage Sex', 'Work In Progress', 'My First Work in This Fandom', 'READ THE TAGSSSSSSSSS GOOD LORD']",🔥,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,164,1/1,31,6,,425
54952489,Hey girl,Oatcakes33,['Cowgirl Romances (Comics)'],Not Rated,Major Character Death,F/F,Complete Work,04 Apr 2024,[],[],[],All the characters die,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,1,1/1,10,2,,42
54946705,homestar flashes his penis and gets cancelled,orphan_account,['Homestar Runner'],Not Rated,Choose Not To Use Archive Warnings,Other,Complete Work,04 Apr 2024,"['None', 'maybe', 'idk', 'AEFIHKdslm kill em all']","['Homestar Runner (Homestar Runner)', 'Strong Bad', 'Bubs (Homestar Runner)']","[""don't get drunk live"", 'homestar dingaling leak', 'homegyatt rizzler', ""I'm just a fun"", 'was I high during this? I wish but im only a minor', 'shout-out to my lappy']",So basically Homestar gets drunk off Cold Ones and well. Yeah.,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,42,1/1,1,1,1,41
54926836,A different life,Kinnyok_3,"['Danny Phantom', 'Danny - Fandom']",Not Rated,Graphic Depictions Of Violence,Other,Work in Progress,03 Apr 2024,"['Danny Fenton & Tucker Foley & Sam Manson', 'Danny Fenton & Jazz Fenton', 'Danny Fenton & Vlad Masters', 'Clockwork & Danny Fenton', 'Danny Fenton & Valerie Gray', 'Danny Fenton & Original Character(s)', 'Danny Fenton & Dan Phantom', 'Danny Fenton & Jack Fenton & Maddie Fenton', 'Danny Fenton & Guys in White | GIW', 'Danny Fenton & Fright Knight', 'Danny Fenton & Ghost Writer']","['Original Ghost Character(s) (Danny Phantom)', 'Original Fenton Character(s) (Danny Phantom)', 'Danny Phantom Clone(s)', 'Danny', 'Kwan (Danny Phantom)']","['Danny Fenton-centric', 'Danny Fenton is a Little Shit', 'Danny Fenton Needs A Hug', 'Hurt Danny Fenton', 'University of Wisconsin Badgers', 'Danny - Freeform', 'No Romance', 'Family Fluff', 'Angst', 'Fluff and Hurt/Comfort']","Danny has been dreaming of strange dreams and voices that he has heard since he was 14 years old After ignoring them for 5 years throughout his life and getting used to them, he discovered that the dreams were trying to save him from the future that would happen. 「Did you have fun dreaming, little boy?」",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"15,443",11/?,,,,158
54905536,Responsabilità,milkychemicals,['Inazuma Eleven'],General Audiences,No Archive Warnings Apply,No category,Complete Work,02 Apr 2024,[],[],[],,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,596,1/1,,,,66
54885229,cutiepirate DIVOIXE. IH MY GOD,neptune_solarballz,['PHIGHTING! (Roblox)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,01 Apr 2024,['cutiespace/pirateFUCKING KITTY'],"['cutiefart', 'pirayeekit']","['APORLK FOOLS', 'divource', 'yauy']",thry devoice :///,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,66,1/1,5,6,,79
54885178,about cybers hotline ^_^,Liamsstarsreal,['cybers hotline'],Not Rated,Choose Not To Use Archive Warnings,"F/F, M/M, Multi, Other",Work in Progress,02 Apr 2024,[],[],"['Canon Trans Character', 'Trans Female Character', 'Lesbian Character', 'Robots', 'Spoilers']",,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,354,2/?,,,,37
54880525,poob fucking dies cus someone sneezed,Wh0re4mNtd3w,['Regretevator (Roblox)'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,01 Apr 2024,[],"['PartyNoob | Poob (Regretevator)', 'Infected (Regretevator)', 'Unpleasant (Regretevator)']","['Character Death', 'Sneezing', 'Sick Character', 'Author Is Sleep Deprived', 'How Do I Tag', 'Dialogue Heavy']",Why don't you tell me,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,131,1/1,5,14,,220
54878767,Until you break.,IHeartTojiFushi,"['呪術廻戦 | Jujutsu Kaisen (Manga)', '呪術廻戦 | Jujutsu Kaisen (Anime)']",Not Rated,Rape/Non-Con,Multi,Complete Work,01 Apr 2024,"['Fushiguro Toji/You', 'Nanami Kento/You', 'Gojo Satoru/You', 'Sukuna | Ryoumen Sukuna/You']","['Fushiguro Toji', 'Nanami Kento', 'Gojo Satoru', 'Sukuna | Ryoumen Sukuna']","['Fushiguro Toji Has a Big Dick', 'Nanami Kento Has a Big Dick', 'Gojo Satoru Has a Big Dick', 'Sukuna | Ryoumen Sukuna Has a Big Dick', 'Fivesome - F/M/M/M/M', 'Rough Oral Sex', 'Rough Sex', 'Vaginal Sex', 'Vaginal Fingering', 'Fingerfucking', 'Aggression', 'Alpha Fushiguro Toji', 'Creampie', 'Why Did I Write This?', 'Alpha/Omega']",Tiktok: ihearttojifushi.. muahaha,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"3,370",1/1,,1,1,492
54872419,"Happy easter, bunny!",HEARTS4ROCKET,"['PHIGHTING! (Roblox)', 'Roblox (Video Game)']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Apr 2024,['Boombox/Rocket (Roblox: Phighting!)'],"['Boombox (Roblox: Phighting!)', 'Rocket (Roblox: Phighting!)']","['Smut', 'Oviposition', 'Rope Bondage', 'rope bunny rocket', 'Pj Rocket (Roblox: Phighting!) - Freeform', 'Eggbox (Roblox: Phighting!)', 'Master/Pet', 'Petplay', 'Pet Names', 'Masochism', 'Trans Male Character', 'rocket is trans', 'Bad Writing', 'skull emoji', 'tried to write good tell me how i did pls']","Transferred from WATTPAD, FINALLY FINISHED, made for my boyfriend ^_^ pj rocket gets stuffed like a silly bunny",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"1,259",1/1,2,20,,615
54851305,Purr,MsStrawberryShortcakes,"[""Les Zinzins de l'Espace | Space Goofs (Cartoon)"", 'Stupid Invaders (Video Game)']",General Audiences,No Archive Warnings Apply,"Gen, Other",Complete Work,31 Mar 2024,['Stereo Monovici/Reader'],"['Reader', 'You', 'Stereo Monovici']","['How Do I Tag', 'Animal Traits', 'Belly Rubs', 'Fluff', 'Head On Lap', 'Readers gender never specified', 'Out of Character', 'Slightly - Freeform']","You Definitely Weren't Expecting To Meet An Alien Today, Two Headed Alien Actually. And Especially If Said Two Headed Alien Was Cuddling On Your Lap And Exhibiting Some Cat-Like Behaviours.",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,714,1/1,,1,,30
54819304,GAME NIGHT AT THE CAFE: PLAY YOUR HAND!,ImSoooooNormal,['PHIGHTING! (Roblox)'],Teen And Up Audiences,No Archive Warnings Apply,No category,Complete Work,30 Mar 2024,[],['Allat'],"['Crack with Plot', 'narrator voice:', 'And so the crack with plot tag was invented', ""GO READ SAM'S STUFF ITS SO FIRE"", 'Anyways', 'Swearing', 'Blackjack']","A collection of short oneshits thats based off of https://archiveofourown.org/works/54479872 , go read it! neow!!!",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,526,2/2,9,7,2,80
54795754,Babe run hieroglyphic porn just dropped,cevher,['Biohazard | Resident Evil (Gameverse)'],Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,29 Mar 2024,['Leon S. Kennedy/Reader'],"['Leon S. Kennedy', 'Reader']","['Smut', 'Vaginal Sex', 'Creampie', 'Multiple Sex Positions', 'Multiple Orgasms', 'PWP', 'Breeding', 'Pet Names', 'Hieroglyphics', 'Why?', 'writers block.', 'this gimmick better solve my writers block']","-── 𓂀𓋹𓆣𓆃 ──- Porn without plot written in hieroglyphics (i tried my best yall) Polished, refined, literate english version is chapter 2 for your convenience 👀",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"1,667",2/2,17,75,3,"1,443"
54788952,MANNEQUIN MARK DRINKS DIESEL FUEL AND DIES !?!??!!!?;,coolbroski_col,['Regretevator (Roblox)'],General Audiences,Major Character Death,Gen,Complete Work,28 Mar 2024,[],['Mannequin_Mark (Regretevator)'],"['Regretevator oc included btw', 'im just bored rn', 'hi']",FT. MY REGRETEVATOR OC !!!!! mark enters the elevator and drinks fuel offered by someone and then dies,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,160,1/1,,4,,59
54772117,wenimechainasama👍😁tumajarbesaun😎😎😎🔥🔥 wifenloof😘😍❤️😍astelefternbraun😢😥😭😨😨😨,orphan_account,"['PHIGHTING! (Roblox)', 'Roblox (Video Game)']",Mature,Major Character Death,M/M,Complete Work,27 Mar 2024,['me/your mother'],"['Medkit (Roblox: Phighting!)', 'Subspace (Roblox: Phighting!)']","['Crack', 'Song: Never Gonna Give You Up (Rick Astley)', 'Alpha/Beta/Omega Dynamics', 'Mpreg']",uh,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,116,1/1,3,8,,178
54764503,Sorry,SL1TMYWR1ZTZ,['No Fandom'],Not Rated,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",No category,Complete Work,27 Mar 2024,[],[],[],...,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,19,1/1,1,2,,53
54746173,Bog,1sldbromine,['PHIGHTING! (Roblox)'],Mature,Choose Not To Use Archive Warnings,No category,Complete Work,26 Mar 2024,[],[],[],THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING THE BOG IS COMING,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"4,697",1/1,18,28,1,246
54745705,"What ever once was, must be again",Peeslosh_h,['Deltarune (Video Game)'],Explicit,Rape/Non-Con,M/M,Complete Work,26 Mar 2024,['Spamton G. Spamton/Reader'],"['Spamton G. Spamton', 'Reader']","['Egg Laying', 'Eggpreg', 'Oviposition', 'Tentacle Dick', 'Non-Human Genitalia', 'Anal Sex', 'Anal Gaping']",Spamton lays eggs in male reader,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,290,1/1,4,4,,718
54743854,Skibidi toilet finds out about booktok and kills himself,TheMayorIsPrettyCorny,['Skibidi Toilet (Web Series)'],Explicit,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con, Underage",Gen,Complete Work,26 Mar 2024,[],['Skibidi Toilet Character(s)'],"['booktok sucks', 'smh', 'Gay', 'Gay Sex', 'he was sreading', 'Read', 'omg']",the title says it all,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,340,1/1,4,6,1,80
54719164,🎀,IHeartTojiFushi,"['呪術廻戦 | Jujutsu Kaisen (Manga)', '呪術廻戦 | Jujutsu Kaisen (Anime)']",Explicit,"Rape/Non-Con, Underage",F/M,Work in Progress,25 Mar 2024,['Fushiguro Toji/You'],['Fushiguro Toji'],"['Rape/Non-con Elements', 'Fushiguro Toji Has a Big Dick', 'Fushiguro Toji is His Own Warning', 'Top Fushiguro Toji', 'Fushiguro Toji Being an Asshole', 'Mentioned Fushiguro Toji', 'Fushiguro Toji is Bad at Feelings', 'Daddy Dom Fushiguro Toji', 'Vaginal Sex', 'Semi-Public Sex', 'Fucked Up', 'Creampie', 'Why Did I Write This?', 'I Tried', ""I'm Bad At Summaries"", 'Walk Into A Bar', 'Fucking', 'Rough Sex', 'Public Sex', 'Penis In Vagina Sex', 'Couch Sex', 'Fushiguro Toji Lives', 'Other Additional Tags to Be Added', 'Anal Sex', 'Love at First Sight', ""Don't Like Don't Read"", ""Don't Read This"", 'Implied/Referenced Rape/Non-con', 'Blood Kink', 'Blood As Lube', 'Blood and Gore', 'Kitchen Sex', ""Additional Warnings In Author's Note"", 'Cock Slut', 'Large Cock', 'Tags Are Hard', 'Tags May Change', 'Gore', 'Blood Loss', 'Rape', 'My First AO3 Post', 'Cute', 'Multiple Sex Positions', 'Dirty Talk', 'Vaginal Fingering', 'Squirting and Vaginal Ejaculation', 'Hot Sex', 'I Made Myself Cry', 'Moaning', 'Whining', 'Aggression', 'Bloody Kisses', 'Sloppy Makeouts', 'Bed-Wetting', 'Bad Decisions', 'Bad Spelling & Grammar', 'DILF Fushiguro Toji', 'Table Sex', 'Mild Gore', 'Neck Kissing', 'Cumming for toji', 'I Love Toji', 'toji is mine', 'knife sex', 'cum slut for toji', 'i want to cum at toji', 'i want him', 'he so lovely dovely', 'toji fuck me hard', 'fuck me toji', 'my pussy needed for toji dick']","TW: crazy stuff for it, I love toji cause it's toji :3 Tiktok: IHeartTojiFushi",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,"9,727",4/?,2,,,621
54708181,bantana get marry,isnorttoejam,['PHIGHTING! (Roblox)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,25 Mar 2024,['Banhammer/Katana (Roblox: Phighting!)'],['Banhammer (Roblox: Phighting!)'],['im sharting'],hm,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,86,1/1,4,5,,135
54676825,skibidi toilet (HELP WHAT),Baby_john_egbert6,['Skibidi Toilet (Web Series)'],Mature,"Graphic Depictions Of Violence, Major Character Death",M/M,Work in Progress,05 Apr 2024,['Cameraman/Speakerman (Skibidi Toilet)'],"['Titan Cameraman (Skibidi Toilet)', 'Titan Speakerman (Skibidi Toilet)', 'G-Man Skibidi Toilet (Skibidi Toilet)', 'Plungerman (Skibidi Toilet)', 'Normal Skibidi Toilet(s) (Skibidi Toilet)']","['Gay Sex', 'Gay', 'WTF', 'Help']",brrr skibidi dob dob dob yes yes,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,728,3/4,19,8,,219
54646438,Quackton: Historias Uranicas (Ep. 1),chopinsversion,['quackton: historias uranicas'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Mar 2024,['quackton/subdito 33'],"['quackton', 'subdito 33', 'subdito 2', 'Diego', 'Amelia', 'Barman - Character', 'pato radioactivo', 'gianfranco', 'bruno el uranico']","['oh gogo', 'Ayuda', 'dame ayuda psicologica(amelia)']","oh jejejejejejejejjejejejejej maginifica historia omg plot plot plot ohhhhhhhpatjogjgjkgmg,f,fmgmg,fmg,ff,g uranio mucho y mu concentrado con muchos mêmes",𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,309,1/1,,,,29
