work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
52993177,Labs Lopiņš,Bentbonemarrow,"['Original Work', 'S.T.A.L.K.E.R. (Video Games)']",Explicit,Graphic Depictions Of Violence,M/M,Complete Work,12 Jan 2024,['OMC/OMC'],['Original Male Character(s)'],"['Dubious Consent', 'Masturbation at Gunpoint', 'Humiliation']","Ir viņš, uz ceļiem mīkstajās smiltīs - pa pusei paslēpts starp pussabrukušu ēku un izčabējušu, sausu krūmu. Un ir Viņš, Skarabejs, stāvēdams kājās ar pistoli rokā, kuras purns pavērsts tieši pret Kāpura ģīmi. Par tālu, lai mēģinātu to satvērt. Bet pat ja Skarabejs nestāvētu tik tālu - viņa pirksts ir uz gaiļa un viņa refleksi ir bēdīgi slaveni. Kāpurs pat neiedomātos jebko pasākt. “Nu,” Skarabejs iesāk - vienīgais, kas redzems no viņa sejas ir acis balaklavas spraugā. Tās zibeņo ar knapi apspiestu naidu. Viņa balss ir zema, apspīlēta. “Turpini.”",Latviešu valoda,"1,308",1/1,2,2,,45
52989457,Ilgu rītos es domāju par tevi.,Bentbonemarrow,['Original Work'],Explicit,No Archive Warnings Apply,F/F,Complete Work,12 Jan 2024,['OFC/OFC'],['Original Female Character(s)'],"['Masturbation', 'Edging', 'failed orgasm']","Dažreiz grūti nesapņot. It īpaši dienās, kad nav agri jāmostas. Ak, šie vientuļi saldie nedēļas nogaļu rīti. Domas lēzeni slīd no vienas uz otru, uz trešo, ceturto. Nesaistītas, nekomplicētas - vairāk attēli un sajūtas nekā kognīcija. Līdz tās pieskaras viņai.",Latviešu valoda,800,1/1,,2,,42
52857166,MHA NEW CANNON,ApplePieDemon,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,06 Jan 2024,[],[],[],,Latviešu valoda,212,1/1,,,,9
52627300,Māsiņa,majasdurvis,['Original Work'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,29 Dec 2023,[],[],"['Underage Drinking', 'Drug Addiction', 'Drug Use', 'Underage Sex', 'Sad', 'Partying', 'High School', 'Angst', 'Dubious Consent', 'Mental Health Issues', 'Past Drug Use', 'Clubbing', 'Addiction', 'Character Death', 'References to Depression', 'Borderline Personality Disorder', 'Bad Parenting', 'How Do I Tag', 'Daddy Issues', 'Family Issues', 'Everyone Has Issues']","Tēvs turpināja runāt. Laikam centās paskaidrot notikušo, bet es nedzirdēju, ausis bija kā aizkritušas. Sāku elpot straujāk un man spiedās sirds. Es atrados uz grīda, nesapratu kas notiek.",Latviešu valoda,"3,064",1/1,,2,,8
51857836,Īssavienojums,livaa,['原神 | Genshin Impact (Video Game)'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,26 Nov 2023,[],"['Kong | Aether (Genshin Impact)', 'Paimon (Genshin Impact)', 'Ying | Lumine (Genshin Impact)', 'Venti (Genshin Impact)', 'Amber (Genshin Impact)', 'Kaeya (Genshin Impact)', 'Jean (Genshin Impact)']","['Alternate Universe - Sword Art Online Fusion', 'Adventure', 'Inspired by Sword Art Online', 'Kong | Aether is the Traveler (Genshin Impact)', 'Abyss Ying | Lumine (Genshin Impact)', 'Other Additional Tags to Be Added', ""no beta we die like kazuha's friend""]","Īters tikai vēlējās spēlēt jauno AR video spēli ""Genshin Impact"" kopā ar savu māsu Lumīni. Tomēr viņu sagaida nepatīkams pārsteigums - visi spēlētāji tiek ieslodzīti spēlē līdz brīdim, kad kāds pabeigs visus 100 spēles stāvus. [Sword Art Online AU] ""Jūs zināt,"" teica Paimona, ""tas, cik ilgi tava māsa nav uzrādījusies, sāk Paimonu nedaudz uztraukt."" ""Tev taisnība,"" Īteru jau pirms kāda laika pārņēma bažas, ""tas nav viņai raksturīgi. Varbūt man vajadzētu iziet no spēles, un pārliecināties, ka viņai viss kārtībā."" Viņš atvēra infopaneli, lai atslēgtos, no spēles, bet ātrumā nevarēja atrast kā to izdarīt. ""Paimon,"" viņš uzrunāja feju,""kā es varu izlogoties ārā no spēles?""",Latviešu valoda,"3,039",2/?,,2,,35
51832810,Nauda,Norias,['Ranma 1/2'],Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",Gen,Complete Work,25 Nov 2023,[],"['Tendou Nabiki', 'Saotome Ranma', 'Kunou Kodachi']","['Violence and deaths offscreen', 'Halloween Challenge']","Nabiki ir multimiljardiere un bagātākā jaunā biznesmene pasaulē. Taču piepeši pagātne, kura šķita esam sen aiz muguras un aizmirsta, atgādina par sevi, un par to, kas bija izdarīts, lai nonāktu tādās virsotnēs.",Latviešu valoda,"9,260",1/1,,,,26
51497581,Karameļu Tēja,xxx_ezis_xxx,['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,10 Nov 2023,[],[],['Teen Angst'],"Par godu Latvijas Patriotu nedēļai, nolēmu šo ļoti garo sacerējumu sākt likt arī šeit.",Latviešu valoda,"5,915",4/?,,1,1,28
49662070,Kauja par Smirdmali,Norias,['XCOM (Video Games) & Related Fandoms'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,27 Aug 2023,[],[],['aliens versus knights'],"Parastam viduslaiku ciematiņam uzbrūk dīvaini atnācēji. Par to uzzina vietējais feodālis un nolīgst savu pazīstamo klejojošu bruņinieku, lai tas padzītu nelūgtos viesus.",Latviešu valoda,"1,980",1/1,,,,12
48417316,Dziesmu Svētku Vakarā,Bentbonemarrow,['Original Work'],Explicit,No Archive Warnings Apply,F/F,Complete Work,07 Jul 2023,['OFC/OFC'],['Original Female Character(s)'],"['Exhibitionism', 'Public Sex', 'Hand Jobs']","Nav par ko uztraukties. Bērni ir ciemos pie draugiem. Nav jātaisa ēst, nav jāiet gulēt, lai rītdien varētu gana agri pamosties uz darbu. Nav strīdu, nav telefona zvanu. Tikai Paulas rokas - tik mīkstas - apņem Mildu ap vidukli un atkal viņas griežas - iekš jaunas melodijas. -- Divas sievietes draiskojas 11. tramvajā.",Latviešu valoda,"1,818",1/1,5,6,2,128
47971600,Bingo,Norias,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,18 Jun 2023,[],"['Hermione Granger', 'Terry Boot', 'Neville Longbottom', 'Hannah Abbott', 'Draco Malfoy', 'Severus Snape', 'Seamus Finnigan', 'Dean Thomas', 'Harry Potter']","['Gambling', 'Humorous Ending', 'Drabble']","Kā Cūkkārpas skolnieki bingo spēlēja Tulkojums. Oriģināls lasāms šeit: https://ficbook.net/readfic/13539220 Autors: Miss Malfoy (https://ficbook.net/authors/224473) Autora piekrišana tulkojumam saņemta This is a translation, but since AO3 fails to accept ficbook URL as a reference, no direct translation marking can be used. Original (in russian) can be read here: https://ficbook.net/readfic/13539220 Author: Miss Malfoy (https://ficbook.net/authors/224473) Author's permission to translate is secured.",Latviešu valoda,809,1/1,,1,,16
47467966,Kad mēness jūra krīt,Tapeworm36,"[""Men's Hockey RPF""]",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,27 May 2023,['Artūrs Šilovs/Dans Ločmelis'],"['Artūrs Šilovs', 'Dans Ločmelis']","['Angst and Hurt/Comfort', 'Pre-Relationship', 'Alternate Universe - No Girlfriends/No Wives', '2023 IIHF Ice Hockey World Championships', 'Set after Latvia vs Canada', 'F Canada honestly']","The end of the Latvian Dream sparked a beginning of something else. Going to write this in English soon too, probably.",Latviešu valoda,"1,097",1/1,12,13,,170
47259967,Tu esi mans gliemezis...,teodorafans123 (tava_baba),"['No Fandom', 'Original Work']",Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,13 Dec 2023,[],[],"['started making it', 'had a breakdown', 'bon appetite!', 'Teacher-Student Relationship', 'es atvainojos', 'piedodiet', 'kaut kā sanāca', 'Dont ask questions', 'Biology', 'Weird Biology', 'Human Biology', 'Read at Your Own Risk', 'Reader is of legal age', 'you had to be there man', 'kinda inside joks??', 'šis ir mans sisyphus akmens']","Pēdējais gads un tad tu esi brīvs. Tu zināji, ka divpadsmitā klase paies garām kā visi iepriekšējie gadi, bet tad... visu tavu pasauli ar kājām gaisā apgriež sarkanu konversu pāris... ""Tu esi mans un es esmu tavs, Gliemezīt..."" Īsumā: Fanfic ar nevienu citu kā to pašu Teodoru K. M. ... Teodors K. M./reader :) (Šis ir joks un nav domāts, lai kādu aizvainotu. Lūdzu, neņemiet šo pa pilnu!) DO NOT REPOST!!!",Latviešu valoda,"8,613",6/?,17,16,,155
46746547,Ģintera muiža,Paint_the_room_white,['Original Work'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,30 Jul 2023,[],"['Molusks', 'Abstraktais cilvēks', 'Uguns māte', 'runcis Leopolds', 'Zeme', 'Tauriņš', 'Kaķis kas rēj', 'Strādnieks', 'Putniņš-optimists', 'Spēlētājs', 'Pelnrušķīte']","['Wordcount: Under 10.000', 'The Author Regrets Nothing', 'POV Third Person', 'Folklore', 'Mental Health Issues', 'Mental Institutions', 'Coffee Shops', 'Alternate Universe', 'Tags May Change', 'No Dialogue', 'Dialogue Heavy', 'One Shot Collection', 'Symbolism', 'Board Games', 'Games', 'Betaed', 'Work In Progress', 'Inspired by Poetry', 'Experimental Style']","Katrs cilvēks dzīvo savā pasaulē. Un katru darbdienu braucot Ģintermuižā es to ne tikai sapratu, bet arī izjūtu. Otrā atklāsme bija, ka psihuškā nemaz nav slikti. Tās domas prasījās būt izpausti. Es izdomāju tādu kā grupas darbu, tekstu tieši par cilvēkiem, kuri uz sešām nedēļām kļūst par Ģintermuižas daļu. Paprasīju visiem pacientiem, kurus satieku trešajā un ceturtajā nedēļā, lai viņi dotu man tēlus, ar kuriem es varētu strādāt. Tā kā pacientu stāsti ir konfidenciālā lieta, es izdomāju audzēt konfliktu tieši no tēliem. Tādā veidā es rakstu tikai par to, par ko es dabūju atļauju rakstīt. 0. ""Ģintera muiža"", jo man gribējās pievērst jūsu uzmanību tam faktam, ka tās ir vieta. Ar ko jums asociējās muiža? Man ar dzīvo enerģiju. Tas arī ir galvenais varonis slepenajā stāstā, kas veidosies no visu tekstu kopuma. 1. Viss būs īss, jo gan es jūtos droši tieši mazos formātos, gan mana auditorija ir vai nu aizņemti cilvēki, vai nu tie, kuriem gari teksti nepatīk. Tātad summā man būs mazāk par 10 tūkstošiem vārdiem. 2. Man ir redaktore (beta un gamma). Tieši viņa glābj jūsu acis no saasiņošanas. Liels viņai paldies!",Latviešu valoda,"3,824",7/10,,15,1,95
46064818,Nirejs personal for school,Damedemi,['Harry Potter - J. K. Rowling'],General Audiences,Choose Not To Use Archive Warnings,Other,Work in Progress,27 Mar 2023,[],[],[],latvenei,Latviešu valoda,"38,846",50/51,,1,,65
44968429,mīļotais,MeliMess,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,12 Feb 2023,['Sirius Black/Remus Lupin'],"['Remus Lupin', 'Sirius Black']","['Marauders Era (Harry Potter)', 'Fluff', 'too many metaphors honestly']","es agrāk šķielēju, un man ik pa laikam lika līmēt tos plāksterus uz labās acs, lai šķielējošā iemācītos pareizi redzēt. bet tas nekad nepalīdzēja. un tad es aizbraucu uz Cūkkārpu un manas acis pēkšņi vienmēr raudzījās tikai vienā virzienā. nezinu. varbūt viena no manām acīm visu laiku ir sekojusi tev? es izdomāju uzrakstīt kaut ko latviski. īsumā, remus ļoti mīl siriusu trīssimts vārdos.",Latviešu valoda,274,1/1,5,10,,100
43747560,Ranmas Ziemassvētku stāsts,Norias,['Ranma 1/2'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,21 Dec 2022,['Saotome Ranma & Tendou Nabiki'],"['Tendou Nabiki', 'Gosunkugi Hikaru', 'Sayuri (Ranma 1/2)', 'Tendou Akane', 'Tendou Kasumi', 'Kunou Tatewaki', 'Belldandy (Ah! Megami-sama!)', 'Skuld (Ah! Megami-sama!)', 'Urd (Ah! Megami-sama!)']",['Inspired by A Christmas Carol'],"Nabiki ar katru gadu paliek arvien vairāk līdzīga Ebenezeram Skrūdžam, Tatevaki Kuno esot viņas Mārlijam. Taču šajos Ziemassvētkos trīs gari ieradīsies pie viņas - sniegt viņai mācību un likt pārdomāt savu dzīvi",Latviešu valoda,"8,725",1/1,,,,26
42971103,Vadonis,Norias,"['幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Anime)', '幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Manga)', '幼女戦記 | Youjo Senki | Saga of Tanya the Evil - Carlo Zen (Light Novels)']",Explicit,"Graphic Depictions Of Violence, Rape/Non-Con",Gen,Work in Progress,25 Mar 2024,['Tanya von Degurechaff/Viktoriya Ivanovna Serebryakov'],"['Tanya von Degurechaff', 'Viktoriya Ivanovna Serebryakov', 'Erich von Rerugen', 'Hans von Zettour', 'Matheus Johan Weiss']",['Post-Canon'],"Tai brīdī, tai laikā, kad neiedomājams posts ir pārņēmis valsti, ierodas Vadonis, kas vedīs savus sekotājus uz slavas virsotnēm.",Latviešu valoda,"142,788",59/67,7,47,3,"2,470"
42837861,"Buru, buru, es uzbūru",Norias,['Ranma 1/2'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,03 Nov 2022,[],"['Shampoo (Ranma 1/2)', 'Mousse (Ranma 1/2)', 'Tendou Akane', 'Saotome Ranma', 'Kuonji Ukyou']",['Humor'],"Šan Pū izlemj pieburt sev Ranmu, un kas no tā visa sanāca...",Latviešu valoda,"2,718",1/1,,,,19
42553515,Labs darbs,Norias,['幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Anime)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,22 Oct 2022,[],"['Tanya von Degurechaff', 'Viktoriya Ivanovna Serebryakov', 'Adolf Hitler']","['alternative universe', 'Kill Hitler']","Pat kāds, kas ir tik nežēlīgs un paštaisns kā Taņa, pa reizei var izdarīt arī kādu labu darbu?",Latviešu valoda,"1,032",1/1,,4,,119
42447942,The Lifespan of a Match / Sērkociņa Mūžs,DANGER_EMAIL,['Blaseball (Video Game)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,17 Oct 2022,['Megan Ito/Parker MacMillan (Blaseball: Pre-History I)'],"['Megan Ito', 'Parker MacMillan (Blaseball: Pre-History I)']","['Ficlet', 'miniatura', 'Angst']","[ENG] Ficlet that I wrote in latvian for literature homework. Translated to english, but did include the original in the second chapter, as there are things the translation couldn't capture due to intricacies latvian has but english doesn't! Which makes me so mad actually like there are THINGS about the original language version that make me lose my mind!!! [LV] Miniatūra, ko rakstīju literatūras mājasdarbam. Latviešu versija otrā nodaļā, pirmā ir angļu tulkojumam!",Latviešu valoda,260,2/2,3,5,1,71
40352028,Kosmosa Brīnumputns 2772,Norias,['火の鳥 | Hi no Tori | Phoenix (Manga)'],Mature,"Graphic Depictions Of Violence, Major Character Death",Gen,Complete Work,15 May 1992,[],[],[],"""Daudzi grib notvert brīnumputnu, bet tikai dažs to sastop, retais ierauga, vēl retāk atpazīst un vēl retāk satver. Un pavisam reti kāds pēc tam var par to pastāstīt... Šis stāsts ir par cilvēku, kas to spēja. Spēja, par spīti visam, kas stājās viņam ceļā...""",Latviešu valoda,"18,864",1/1,,1,,14
39089217,Mīlestības cena,Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,19 May 2022,['Saotome Ranma & Tendou Nabiki'],"['Saotome Ranma', 'Tendou Nabiki']",[],"Ranma un Nabiki ir devušies ceļojumā. Meiteni sāk tracināt Ranmas atturīgā uzvedība, un viņa nolemj rīkoties",Latviešu valoda,"3,589",1/1,,,,27
38694519,Pa cik mīlestība?,Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,30 Apr 2022,['Saotome Ranma/Tendou Nabiki'],"['Saotome Ranma', 'Tendou Nabiki', 'Kuonji Ukyou']",['Complications'],"Par spīti jūtām pret Ranmu, Nabiki atkal paslīd kāja. Viņa pārdod Ukijo randiņu ar Ranmu. Bet... Vai pieci tūkstoši jēnu būs tā vērti?",Latviešu valoda,"2,962",1/1,,,,21
38506846,98 gads,fire_qwacker,['98 gads'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,20 Apr 2022,['Frederiks/Klauss'],"['Frederiks', 'Klauss', 'Nikolajs']","['Latvian', 'latviešu']","Frederikam laiks mainīt savu dzīvi, bet dzīve mainās viņa vietā.",Latviešu valoda,"1,182",1/1,1,6,,71
38358952,Nabiki - ‘cīņā der it viss’ mākslas meistare,Norias,['Ranma 1/2'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,13 Apr 2022,[],"['Tendou Akane', 'Saotome Ranma', 'Tendou Nabiki']",['Anything goes - Freeform'],"Ranma noslēdzis vēl vienas derības ar Nabiki? Vai tad ar iepriekšējiem zaudējumiem viņam nepietika? Nu, vismaz šoreiz, derības ir par panākumiem cīniņā ‘cīņas mākslā der it viss’ stilā starp Ranmu un Nabiki. Mūsu neuzvaramais čempions taču spēs uzvarēt parastu meiteni? Vai tiešām pirmo reizi Furinkanas Ledus Karaliene zaudēs derības?",Latviešu valoda,"2,187",1/7,,,,17
38358469,Atriebes asaras,Norias,['Ranma 1/2'],Explicit,"Graphic Depictions Of Violence, Rape/Non-Con","F/M, Other",Complete Work,13 Apr 2022,[],"['Saotome Ranma', 'Tendou Nabiki', 'Hiroshi (Ranma 1/2)']","['Implied/Referenced Rape/Non-con', 'Tragedy']","Nerimā ir spēkā nerakstīts likums: ""Lai ko tu darītu, neaiztiec Ranmas ģimeni un draugus."" Uz Furinkanu pārnākušais Džiro šo likumu apgūs ļoti smagā veidā...",Latviešu valoda,"2,644",1/1,2,3,,177
38358220,"Pārvērtību problēma, jeb Sīkaudža neveiksme",Norias,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",Gen,Complete Work,13 Apr 2022,[],"['Minerva McGonagall', 'Ron Weasley', 'Peter Pettigrew', 'Severus Snape', 'Filius Flitwick', 'Fred Weasley', 'George Weasley']","['What-If', 'Prompt Fic', 'au jumping-off point']","Praktiskais darbs pārvērtībās bija pārvērst žurkas par tējas tasītēm… Bija tikai viena sīka problēma - Rona Vīzlija žurka Kašķis patiesībā bija zvēromags - kas bija nopietna problēma gan burvestībai, gan Pīteram Sīkaudzim, gan Tumsas pavēlnieka izredzēm atdzimt, bet savukārt lieliskas izredzes Minervas Maksūras reputācijai augt augumā.",Latviešu valoda,"2,032",1/1,,,,21
37996273,Kandinska Pūķis un Pasauļu Sagrāvējs (Stāsts par mīlestību),Norias,['Ranma 1/2'],Teen And Up Audiences,Major Character Death,F/M,Work in Progress,16 Apr 2022,"['Saotome Ranma/Tendou Nabiki', 'Saotome Ranma/Tendou Akane']","['Saotome Ranma', 'Tendou Nabiki', 'Tendou Akane']","['Developing Relationship', 'Past Relationship(s)', 'Drama & Romance', 'Angst with a Happy Ending', 'Angst and Romance']","Pagājuši gandrīz astoņpadsmit gadi kopš Akanes nāves traģiskā un bezjēdzīgā negadījumā, kas pilnībā sagrāva un iznīcināja Ranmas esošo dzīvi. Apglabājis mīļoto, Ranma palika, cīnoties ar arvien jauniem izaicinājumiem un vilšanām, un pamazām iekārtoja savu dzīvi no jauna. Tomēr liktenīga satikšanās kafejnīcā otrpus pasaulei no Tokijas tikai dažus mēnešus pirms pandēmijas sākuma draud atkal visu sagriezt kājām gaisā...",Latviešu valoda,"7,455",2/7,,4,1,53
37383064,KO viņa izdarīja?!,Norias,"['幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Manga)', '幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Anime)']",Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,26 Feb 2022,[],"['Tanya von Degurechaff', 'Viktoriya Ivanovna Serebryakov', 'Erya (Youjo Senki)']",['Canon Continuation'],"Impērija zaudēja karu un tika iznīcināta, un, kaut arī Ģermāniju un pārējās valstis-mantinieces plosīja revolūcijas, hiperinflācija un bezdarbs, Taņa prātīgi turējās pa gabalu no kārdinājuma iejaukties. Par nelaimi, vēsturi apturēt nav iespējams, negaidīti kārdinājums pieklauvēja pie Taņas dzīvokļa durvīm un tagad sēž pie tējas galdiņa viņas darbistabā. Un ir skaidrs, lai vai kas tālāk nenotiktu, labi tas nebeigsies...",Latviešu valoda,"1,660",1/1,,6,,84
36136081,Pastaiga.,orphan_account,['Warriors - Erin Hunter'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,01 Jan 2022,[],"['Firestar (Warriors)', 'Squirrelpaw', 'Leafpaw']",['Domestic Fluff'],"Decided 2 write something in my own language for once, I guess.",Latviešu valoda,381,1/1,,6,,109
35312311,Taņa un Princis,Norias,['幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Anime)'],Mature,Graphic Depictions Of Violence,Other,Complete Work,22 Mar 2022,[],"['Tanya von Degurechaff', 'Viktoriya Ivanovna Serebryakov', 'Oberst von Raeder', 'Madame Ciliax', 'Crown Prince Rupert', 'Rhiner Neumann']",[],"Stāsts sākas kaut kur Ziemeļāfrikā, sešas nedēļas pēc Taņas runas pēc-titru ainā seriāla noslēdzošajā pirmās sezonas epizodē. Kas gan varētu caursist Taņas necaururbjamo ādu? Ļaunums un nežēlība jau bija izmēģināti un izgāzās. Kā būtu... pamēģināt kaut ko personiskāku... un pilnīgi negaidītu?",Latviešu valoda,"29,347",10/10,10,3,,309
35120845,Mīla vai nauda,Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,14 Nov 2021,['Saotome Ranma/Tendou Nabiki'],"['Saotome Ranma', 'Tendou Nabiki', 'Tendou Akane', 'Tendou Kasumi', 'Ryonami (Ranma 1/2)', 'Kikuko (Ranma 1/2)', 'Saotome Nodoka']",[],"Nabiki nolemj atkārtot saderināšanos ar Ranmu, lai vairāk nopelnītu, tikai... vai beigās viņa neiegūs kaut ko pavisam citu, kā naudu?",Latviešu valoda,"6,787",1/1,,,,79
33745549,"Ā bē cē dē, kaķis kala smēdē",Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,07 Sep 2021,['Saotome Ranma/Tendou Nabiki'],"['Saotome Ranma', 'Saotome Genma', 'Tendou Nabiki', 'Tendou Kasumi', 'Tendou Akane', 'Tendou Souun']",[],"Drīz pēc ierašanās Tendo dojo, Ranma neapdomīgi izrunājas, un tas kardināli visu izmaina...",Latviešu valoda,780,1/1,9,1,,59
33417163,Inde,Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,22 Aug 2021,[],['Tendou Akane'],"['Prejudice', 'Racism']","Akane, ģimenes un Japānas kultūras ietekmē, pieņem lēmumu par savām attiecībām ar Ranmu. Tomēr galīgais lēmums pieder tikai un vienīgi viņai.",Latviešu valoda,846,1/1,,,,23
33242647,Nabiki dienasgrāmata vienam vakaram,Norias,['Ranma 1/2'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,14 Aug 2021,[],['Tendou Nabiki'],['Diary/Journal'],"Šis ir dokuments, par kā satura uzzināšanu daudzi būtu gatavi atdot dzīvību. Šī ir mana dienasgrāmata, un mana grēksūdze. Jo ir lietas, par kurām tu nevari parunāt ne ar vienu uz pasaules, kuras tu vienkārši nespēj izteikt skaļi.",Latviešu valoda,"2,581",1/1,,,,19
32830402,Pirmā aizraušanās,Norias,['Ranma 1/2'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,26 Jul 2021,['Saotome Ranma & Tendou Nabiki'],"['Tendou Nabiki', 'Saotome Ranma', 'Tendou Akane', 'Tendou Kasumi', 'Tendou Souun']",['Childhood Friends'],"Kad nomira viņas māte, Nabiki sajutās tā, itkā visa pasaule būtu pret viņu sazvērējusies. Bet varbūt, ka nejauša satikšanās, atpūšoties kopā ar ģimeni Okinavā, tomēr izglābs viņu no likteņa kļūt par Furinkanas Ledus Karalieni?",Latviešu valoda,"8,132",1/1,,2,,28
