work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54157795,קרסוליים.,ThePurplePirate,"['למז""ק']",General Audiences,No Archive Warnings Apply,No category,Work in Progress,01 Apr 2024,['שאול אמסטרדמסקי/תום'],"['שאול אמסטרדמסקי', 'תום']","['Inspired by Real Events', 'Alternate Universe - Normal Life', 'קרסוליים', 'אווזים', 'ירושלים', 'למז""ק - Freeform', 'lamzak', 'הקהילמז""ק', 'References to Real People']","""נעשה אפליה מתקנת"", הוא אמר. ""את"", הוא אמר.",עברית,"1,372",6/?,,4,,40
53823370,A good girl's guide to murder read the books,Or_Levi,"[""A Good Girl's Guide to Murder Series - Holly Jackson""]",Teen And Up Audiences,Choose Not To Use Archive Warnings,"F/F, F/M, Other",Work in Progress,15 Feb 2024,"['Pippa Fitz-Amobi/Ravi Singh', 'Pippa Fitz-Amobi & Cara Ward', 'Pippa Fitz-Amobi & Natalie da Silva', 'Andie Bell/Sal Singh', 'Ravi Singh & Sal Singh', 'Connor Reynolds & Cara Ward', 'פיפ/ראווי']","['Pippa Fitz-Amobi', 'Ravi Singh', 'Cara Ward', 'Natalie da Silva', 'Connor Reynolds', 'Andie Bell', 'Sal Singh', ""Detective Hawkins (A Good Girl's Guide to Murder)"", 'Luke Eaton', 'פיפה פיץ-אמובי', 'ראווי סינג']","[""Book 1: A Good Girl's Guide to Murder - Holly Jackson"", 'המדריך לרצח לילדות טובות']","לפני 5 שנים בעיירת ליטל קילטון אנדי בל נעלמה- נרצחה כך אומרים- על ידי סאל סינג. אבל פיפה לא מאמינה שזה סאל, אז היא מחליטה לחקור. מה קורה כשכל העיירה משוגרת למקום לא ידוע ומתחילה לקרוא ספר על החקירה? בואו ותגלו. תאמת אף פעם לא ראיתי פאנפיק כזה בעברית, או בכללי של המדריך לרצח לילדות טובות- אז אמרתי, בואו ננסה! הפאנפיק הראשון שלי אז אל תצפו ליותר מדי כנראה יינטש",עברית,511,1/?,,1,1,111
53429995,הנוצה במקדש,MokkonaModokki,['Tsubasa: Reservoir Chronicle'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,31 Jan 2024,['Fay D. Fluorite/Kurogane'],"['Fay D. Fluorite', 'Kurogane (Tsubasa)', 'Mokona Modoki', 'Syaoran (Tsubasa)', 'Tsubasa | Princess Sakura']",['KuroFai'],"בעולם הזה המשימה תהיה קלה. הפעם הנוצה פשוט מחכה להם במקדש, ואנשי העולם הזה מוכנים לתת להם אותה. אבל בשביל קורו ופיי זה לא עומד להיות כל כך קל...",עברית,"3,366",1/1,,1,,17
53222368,התחזות במציאות לא ברשת,Chuuyascumlover,['文豪ストレイドッグス | Bungou Stray Dogs'],General Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply","F/F, F/M, Gen, M/M, Multi, Other",Complete Work,22 Jan 2024,"['Luka Löwe/Yael Reider', 'Akutagawa Ryuunosuke (Bungou Stray Dogs) & Prince (Tower of God)', 'Dazai Osamu (Bungou Stray Dogs)/The Grinch']","['Yael Baron', 'Rinat (Forspoken)']","['Soft Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs)', 'Caring Nakahara Chuuya (Bungou Stray Dogs)', 'Midoriya Izuku is So Done', 'Soft Bakugou Katsuki', 'Berena Mashed Potato Ficathon']",יעל לור הכי אמיתי שתקראו.,עברית,335,1/1,,1,,15
53109097,איי נשאר בבית,Almog,['Yu-Gi-Oh! VRAINS'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,17 Jan 2024,['Fujiki Yuusaku & Revolver | Kougami Ryouken'],"['Fujiki Yuusaku', 'Revolver | Kougami Ryouken']","['Things just happen', 'Maybe out of character', 'Canon Compliant', 'Datastormshipping if you squint', 'Light-Hearted', 'Not Beta Read', 'הם קוראים אחד לשני בשמות הפרטיים', 'אני לא שייקספיר', 'עברית | Hebrew']","כנראה שלריוקן נפל אסימון והוא הבין שעכשיו, אם הם חברים, אולי הוא יכול... לבקש את איי?",עברית,554,1/1,,,,17
53067031,המסדרונות של מישהו נהיים אלימים,cowfoodisgoodfood,['Percy Jackson and the Olympians & Related Fandoms - All Media Types'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,15 Jan 2024,"['Paul Blofis/Sally Jackson', 'Paul Blofis & Percy Jackson', 'Annabeth Chase/Percy Jackson (Mentioned)', 'Paul Blofis & Original Character(s)', 'Percy Jackson & Sally Jackson', 'Sally Jackson (Percy Jackson) & Original Character(s)', 'Percy Jackson & Original Character(s)']","['Paul Blofis', 'Sally Jackson (Percy Jackson)', 'Percy Jackson', 'Original Characters', 'Blofis Family']","['POV Outsider', 'Family Feels', 'Christmas', 'Good Parent Paul Blofis', 'Good Parent Sally Jackson', 'Fluff', 'Christmas Fluff', 'Snow', 'Meet the Family', 'Percy Jackson is a Mess', ""but he's nice :)"", 'Family Fluff', 'Christmas Cookies', 'Snowball Fight', 'Humor', 'Attempt at Humor', 'Mild Hurt/Comfort', 'Translation']","""פול, בית ספר הסתיים לפני שלושה ימים ואני יודעת טוב מאוד שהראית לילדים האלה את מזמור חג המולד של החבובות במקום לתת להם עבודה אמיתית שתצטרך לבדוק. פשוט תבוא! זה חד המולד, והפעם האחרונה שראית מישהו מהמשפחה הייתה בחג ההודיה לפני שלוש שנים. אנחנו המשפחה שלך, חומד, אנחנו אמורים להיות ביחד בחגים. אתה לא אמור לבלות אותם לבד בדירה שלך עם עץ זול ומזוייף שקנית בחנות לחומרי בניין. תן לי סיבה אחת טובה שבגללה אתה לא יכול לבוא הביתה, בלי תירוצים גרועים."" אמרה סינתיה בהחלטיות. בצד השני של הקו, פול שחרר אנחה רועדת, ואז השתתק לרגע. ""נו?"" ""אמא, אה… אולי תרצי לשבת. יש לי… חדשות."" או משפחת בלובפיס לא יודעת על פרסי או על סאלי. לפחות עד שפול מביא אותם הביתה בשביל החגים.",עברית,"1,351",1/5,,6,,166
53014930,סיפור הקונדסאים,ayalar,['Harry Potter - J. K. Rowling'],Not Rated,Choose Not To Use Archive Warnings,F/M,Work in Progress,14 Jan 2024,[],"[""ג'יימס פוטר"", 'לילי פוטר', 'הארי פוטר - Character', 'סיריוס בלק', 'רמוס לופין', 'פיטר פטיגרו']","['הארי פוטר - Freeform', 'הקונדסאים']","סיפור הקונדסאים: סיפור בעל 19 חלקים המפרטים את חייהם המורכבים של ארבעת הקונדסאים, רמוס לופין, סיריוס בלק, פיטר פטיגרו וג'יימס פוטר. מהמפה וההפיכה לאנימגוס, עד לבגידה והמוות של כל אחד מהם. עם לילי, סנייפ, רגולוס וקריצ'ר. עם המסדר, דמבלדור והמלחמה. הסיפור הטרגי שלא מקבל מספיק יחס בספרייה המופלאים של ג'י קיי רולינג.",עברית,"955,276",16/19,9,15,1,"2,084"
52890577,סיפור הגולם,seekingferret,['The Golem and the Jinni - Helene Wecker'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,07 Jan 2024,[],['Chava (The Golem and the Jinni)'],['Fanvids'],.גלמי  ראו עיניך ועל־ספרך כלם יכתבו ימים יצרו ולא אחד בהם,עברית,6,1/1,29,60,8,231
52775911,"ספרים? בסטימפאנק, סדרה",KerenL,"['Ted Lasso (TV)', 'Star Trek: Strange New Worlds (TV)']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,03 Jan 2024,[],"['Ted Lasso', 'Rebecca Welton', 'Nyota Uhura']","['עברית | Hebrew', 'Steampunk', 'Tea', 'Villains', 'Humor']","פרק שישי, ובו האדמיניות ניצבים מול כל הנבלים",עברית,965,1/1,,1,1,33
52775824,"אין לך מה לדאוג, זה מיותר, הכל בסדר / נופר שגיא",Sfarim,"['Les Misérables - All Media Types', ""World Ain't Ready - idiopathicsmile""]",General Audiences,No Archive Warnings Apply,"Gen, M/M",Complete Work,03 Jan 2024,['Enjolras/Grantaire (Les Misérables)'],"['Enjolras (Les Misérables)', 'Grantaire (Les Misérables)']","['Alternate Universe - Modern Setting', 'October 7th Massacre', 'War', 'Anxiety', 'Murder and Abduction Mentioned', 'Antisemitism Mentioned', 'Politics', 'Crisis of Faith', 'Worry', 'Bittersweet', 'Phone Calls & Telephones', 'Angst', 'Ambiguous/Open Ending']",בשבע לאוקטובר אנז'ולרא מוקפץ בצו 8. הוא וגרנטר מדברים בטלפון כל ערב,עברית,"2,664",1/1,3,3,,162
52775713,הנאה בלתי הולמת,Ellendili,['Lord Peter Wimsey - Dorothy L. Sayers'],General Audiences,No Archive Warnings Apply,"F/M, Gen",Complete Work,03 Jan 2024,[],"['Harriet Vane', 'Peter Wimsey', 'Charles Parker', 'Mervyn Bunter', 'Historical Character(s)', 'Original Characters']","['Murder Mystery', 'Mentions of PTSD', 'World War I', 'Siblings']",לורד פיטר והרייט באים לעזרתו של פרקר בתעלומה הקשורה בעברם,עברית,"7,631",1/1,,2,,49
52775530,משא כבד,Angel_of_indulgence,['Dickensian (TV)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,03 Jan 2024,[],"['Mrs. Cratchit (A Christmas Carol)', 'Inspector Bucket', 'Mr Venus (Our Mutual Friend)', 'Oliver Twist']","['Adoption', 'Orphans', 'Parenting', 'Hurt/Comfort', 'Back Pain', 'Medical Massage', '19th Century', 'עברית | Hebrew']","יום מהנה בפארק משתבש מעט, וגורם למפקח בקט לתהות האם הוא אכן האדם המתאים לאמץ את אוליבר טוויסט, או שמא יש אחרים מתאימים יותר ממנו לקחת על עצמם את המשימה",עברית,"3,175",1/1,2,1,,17
52775002,ערמונים,Angel_of_indulgence,['Les Misérables - All Media Types'],General Audiences,No Archive Warnings Apply,"Gen, M/M",Complete Work,03 Jan 2024,[],"['Javert (Les Misérables)', 'Jean Valjean', 'Gavroche Thénardier']","['Alternate Universe - Everyone Lives/Nobody Dies', 'Cottage core', 'עברית | Hebrew', 'Christmas Fluff']",ז'אבר וגאברוש נשארים לבד בבית בערב חורפי קר. שום דבר טוב לא יכול לצאת מזה.. נכון?,עברית,"2,208",1/1,,1,,13
52774639,לבד פתאום / יורי קריב,Sfarim,['Persona 5'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,03 Jan 2024,[],"['Kurusu Akira', 'Akechi Goro']","['Character Death', 'Grief/Mourning', 'Heartbreak', 'Homophobia', 'Sad', 'Pain', 'עברית | Hebrew']","אקצ'י לא פה יותר, ומאז, גם אקירה לא",עברית,628,1/1,1,3,,21
52760161,מקום לחבק אותך,Anotherotem,"['Loki (TV 2021)', 'Marvel Cinematic Universe']",Explicit,No Archive Warnings Apply,M/M,Complete Work,02 Jan 2024,['Loki/Mobius M. Mobius'],"['Loki (Marvel)', 'Mobius M. Mobius', 'Sylvie (Loki TV)', 'O.B. | Ouroboros (Loki TV)', 'Hunter B-15 (Marvel)', 'Casey (Loki TV)']","['Fix-It', 'Hurt/Comfort', 'Angst', 'Fluff', 'Spoilers', 'עברית | Hebrew', 'Protective Loki (Marvel)', 'Loki Needs a Hug (Marvel)', 'Mobius M. Mobius Needs a Hug', 'Mobius M. Mobius Loves Loki', 'Loki Loves Mobius M. Mobius']","מוביוס חולם על לוקי, ועל כל מה שלא אמר ועשה כשהיה לו זמן",עברית,"9,816",1/1,10,4,2,80
52759948,שיחות,Ellendili,"['Star Trek: Strange New Worlds (TV)', 'Star Trek: Lower Decks (Cartoon)']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Jan 2024,[],"['Christopher Pike', 'Number One | Una Chin-Riley (Star Trek)', 'Erica Ortegas', 'Spock (Star Trek)', 'Brad Boimler', 'Beckett Mariner']","['Friendship', 'Hurt/Comfort', 'Fluff', 'Cooking', 'Post-Traumatic Stress Disorder - PTSD', 'War mentioned', 'captain dad', 'Crew of the Starship Enterprise as Family', 'O captain my captain', 'עברית | Hebrew', 'Episode: s02e07 Those Old Scientists (Star Trek: Strange New Worlds)', 'Episode: s02e01 The Broken Circle (Star Trek: Strange New Worlds)', 'Episode: s02e08 Under the Cloak of War (Star Trek: Strange New Worlds)']",שיחות עם קפטן פייק,עברית,"6,406",1/1,,3,1,39
52758673,הפעם אחרת,Sfarim,['Avatar: Legend of Korra'],General Audiences,No Archive Warnings Apply,F/F,Complete Work,02 Jan 2024,['Korra/Asami Sato'],[],"['Post-Traumatic Stress Disorder - PTSD', 'Depression', 'Alternate Universe - Canon Divergence', 'Emotional Hurt/Comfort']","אחרי שבועות שלא שמעה ממנה דבר, אסאמי נוסעת לקוטב הדרומי לבקר את קורה",עברית,"1,043",1/1,1,5,1,53
52758043,דרוש טכנאי / לילי דאי,Sfarim,['האחיין שלי בנץ | HaAchyan Sheli Bentz (TV)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Jan 2024,[],"['יוני', 'בנץ']","['Humor', 'Drabble', 'Dialogue-Only', 'עברית | Hebrew']",בנץ חולה,עברית,150,1/1,2,105,,166
52754788,חרבות וחיידקים / אפרת פאוקר,Sfarim,"['Game of Thrones (TV)', 'A Song of Ice and Fire - George R. R. Martin', 'The Good Place (TV)']",General Audiences,No Archive Warnings Apply,M/M,Complete Work,02 Jan 2024,[],"['Jon Snow', 'John Snow (1813-1858)', 'Michael (The Good Place)']","['Slow Burn', 'Enemies to Lovers', 'Fluff and Humor', 'עברית | Hebrew']",ג'ון סנואו הרופא נאלץ לחלוק את החיים שלאחר המוות במקום הטוב עם ג'ון סנואו הספרותי,עברית,"4,948",1/1,,2,,14
52754674,פינקי והמוח מתלבטים,Sfarim,['Pinky and the Brain'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,02 Jan 2024,[],"['The Brain (Pinky and the Brain)', 'Pinky (Pinky and the Brain)']","['Angst and Humor', 'עברית | Hebrew', 'October 7th Massacre']",פינקי והמוח מתלבטים הפעם אם שווה להשתלט על העולם בזמן המלחמה במהלך חודשי אוקטובר-דצמבר 2023,עברית,751,1/1,1,3,1,36
52754452,תיק חקירה 011980823 - הג. של ס. א. / רועי ברגר,Sfarim,"['אליעזר והגזר - לוין קיפניס', 'The X-Files']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,02 Jan 2024,[],"['Fox Mulder', 'Dana Scully']","['Creepy', 'עברית | Hebrew']",מאלדר וסקאלי נשלחים לחקור מה קרה לגזר של סבא אליעזר,עברית,"1,203",1/1,,2,,23
52754293,גזר הבת / שרון גינת,Sfarim,['אליעזר והגזר - לוין קיפניס'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,02 Jan 2024,[],"['A carrot', 'A mouse']","['Children Book', 'Friendship', 'Humor', 'עברית | Hebrew']",מה באמת קרה בסיפור של סבא אליעזר והגזר,עברית,"1,485",1/1,,1,,9
52748896,דורותי מטיילת / ענבר גרינשטיין,Sfarim,"['The Wizard of Oz & Related Fandoms', 'איילת מטיילת']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,02 Jan 2024,[],['Dorothy Gale'],"['Rhyming', 'Children Book', 'Crossover', 'עברית | Hebrew']",דורותי מטיילת לארץ עוץ,עברית,233,1/1,,1,,6
52731316,'מיץ תפוחים קר / נגה חיימוביץ,Sfarim,['שומרי הערים - רותם ברוכין | The City Guardians - Rotem Baruchin'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],"['יונתן', 'רוחות ערים']","['Sequel', 'Second Chances', 'עברית | Hebrew']","אחרי סיום עלילת הספר, יונתן נוסע לבקר בישוב היחיד בארץ בו לא ביקר קודם מעולם",עברית,"1,442",1/1,,3,1,12
52731028,נסיך השאול,Sfarim,['מלאכיות עליון - נעמה בר שירה'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],[],"['Canon-Typical Violence', 'Battle', 'עברית | Hebrew']",שכתוב הקרב המכריע בין הגיבורות לרשע בספר הראשון,עברית,"2,225",1/1,,,,1
52721260,סוס אחד נכנס לאמבטיה,Sfarim,['Dirk Gently - Douglas Adams'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],['THE HORSE'],"['Humor', 'עברית | Hebrew']",קורות הסוס הקצרים מאוד,עברית,445,1/1,,,,4
52720966,המורשת של אור,Sfarim,['מלאכיות עליון - נעמה בר שירה'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],['אור (מלאכיות עליון)'],"['Jealousy', 'Angels vs. Demons', 'עברית | Hebrew']",מה היה קורה אם אור הייתה פוגשת אנשים כמותה,עברית,421,1/1,,,,5
52720069,הנכשלת האחרונה,Anotherotem,['Scholomance - Naomi Novik'],General Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,01 Jan 2024,"['Galadriel ""El"" Higgins/Liesel Mueller']","['Galadriel ""El"" Higgins', 'Liesel Mueller (Scholomance)']","['Suicidal Thoughts', 'Angst', 'Hurt/Comfort', 'Alternate Universe - Canon Divergence', 'Spoilers', ""what's the opposite of fix-it?""]","כשאֵל כשנאלצה לבחור בין להציל את אוריון ואת העולם, היא בחרה בעולם. ליזל יודעת שזו היתה הבחירה ההגיונית היחידה. אבל אל היא לא אדם הגיוני, ולכן ליזל נאלצת להישאר איתה",עברית,"3,536",1/1,,,,15
52719292,300 Post-Its / Talia Ambar,Sfarim,['Harry Potter - J. K. Rowling'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],['Hermione Granger'],"['Post-Traumatic Stress Disorder - PTSD', 'Sequel']",הרמיוני מחפשת דרכי התמודדות,עברית,445,1/1,1,2,,11
52718935,קסם / שרון גינת,Sfarim,['Harry Potter - J. K. Rowling'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,01 Jan 2024,[],['Dudley Dursley'],"['Therapy', 'Curses', 'Homophobia', 'עברית | Hebrew']","דאדלי, שמאושפז בבי''ח למחלות נפש אחרי שתקף את אביו, בשיחה עם הפסיכיאטר שלו",עברית,"1,207",1/1,,1,,8
52717150,הבשורה על פי אזיראפל,Angel_of_indulgence,"['Good Omens - Neil Gaiman & Terry Pratchett', 'Good Omens (TV)']",General Audiences,Choose Not To Use Archive Warnings,"Gen, M/M",Complete Work,01 Jan 2024,['Aziraphale/Crowley (Good Omens)'],[],"['stage fright', 'Impression', 'Pranks and Practical Jokes', 'Bullying Mention', 'עברית | Hebrew']","אזירפאל מתכנן הפתעה מעניינת לחג המולד, ובמקום זה הוא מופתע בעצמו",עברית,"2,112",1/1,2,4,,13
52630021,סתיו,Ellendili,['The Lord of the Rings - J. R. R. Tolkien'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,29 Dec 2023,[],"['Sam Gamgee', 'Aragorn (Tolkien)']","['Friendship', 'Autumn', 'Sad and Sweet', 'עברית | Hebrew']",יום סתווי מתחיל בפלך,עברית,399,1/1,,,,2
