work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54426646,"Там, Където Растат Дивите Рози",OrlanitaMariciaCanon,"['С Река на Сърцето', 'R.I.S. Roma - Delitti imperfetti (TV)', 'Miss Marple - Agatha Christie', 'Порталът | The Portal (TV 2021)', 'Un posto al sole (TV 1996)', 'Господин X и морето | Mr. X and the Sea (TV)', 'Ягодова Луна', 'Hubert und Staller | Hubert ohne Staller (TV)', 'Profilage (TV)', 'La Malquerida (TV 2014)', 'Ал Инклусиве | All Inclusive', 'Клиника на Третия Етаж | The Clinic on the Third Floor (TV)']",Explicit,Choose Not To Use Archive Warnings,"F/F, F/M",Work in Progress,10 Apr 2024,[],[],"['Many Characters - Freeform', 'Many Couples', 'One Shot Collection', 'Love Stories', 'Proship April', 'Proship April 2024', 'ship and let ship', 'Forbidden Love', 'Older Man/Younger Woman', 'Desire', 'Sexual Content', 'Sexual Tension', 'Rare Pairings', 'Complicated Relationships', 'prompt fills', 'Obsession', 'Stalking', 'Not Actually Unrequited Love', 'Alternate Universe', 'Alternate Universe - Canon Divergence', 'mutual obsession', 'Incest', 'Sister/Sister Incest', 'Time Travel', 'Hurt/Comfort', 'Mother/Son Incest', 'Doomed Relationships', 'Fix-It', 'Father/Daughter Incest', 'Cheating', 'Secret Relationship', 'Femslash', 'Older Woman/Younger Man', 'Whump', 'Family Dynamics', 'Psychological Torture', 'Forced', 'Brother/Sister Incest', 'Fluff', 'No Beta']","Колекция от разкази (вдъхновени от Proship April 2024). Историите не са свързани помежду си, освен ако не е посочено друго.",Български,"26,260",22/?,,3,,100
54339778,Нощната Лилия,OrlanitaMariciaCanon,"['Harry Potter - J. K. Rowling', 'Tommy and Tuppence - Agatha Christie']",Mature,No Archive Warnings Apply,F/F,Complete Work,09 Mar 2024,['Lily Evans Potter/Lilian Charington | Julia Starke | Mrs. Lancaster'],"['Lily Evans Potter', 'Lilian Charington | Julia Starke | Mrs. Lancaster']","['Femslash', 'HP Saffics', 'Nightmares', 'Developing Relationship', 'By the Pricking of My Thumbs', 'Killer Kate', 'not yet', 'Implied Child Death', 'Implied/Referenced Abortion', 'Mental Instability', 'Ballet', 'Lily and Waterlily', 'Microfic', 'Short', 'Angst and Feels', 'Young Lily Evans Potter', 'Bisexual Lily Evans Potter', 'Alternate Universe - Canon Divergence', 'Canon Compliant', 'Crossover Pairings', 'London', 'Alternate Universe - Age Changes']",Лили Евънс става свидетелка на друга страна от сложния характер на Уотърлили.,Български,841,1/1,,,,2
54277333,Истината Не Боли... Боли Лъжата,OrlanitaMariciaCanon,['Пътят на Честта | Patyat Na Chestta (TV)'],Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,06 Mar 2024,['Доктор Митева/Дебора'],"['Доктор Митева', 'Дебора']","['Femslash', 'Name Changes', 'Implied/Referenced Cheating', 'Infidelity', 'Mental Instability', 'Psychologists & Psychiatrists', 'LGBTQ Themes', 'Bingo', 'Rejection', 'LGBTQ Bingo', 'Season 2', '2x31', 'Лили Сучева', ""she's so sweet"", 'Whump', 'Sad', 'Break Up', 'Hurt No Comfort', 'Emotional Hurt', 'Emotional Baggage', 'Феммеслаш', 'Сафик']",Надеждата умира последна... Но все някога умира.,Български,883,1/1,,1,,2
54206998,Задължение На Бащата,OrlanitaMariciaCanon,['Ягодова Луна'],Mature,No Archive Warnings Apply,F/M,Complete Work,02 Mar 2024,['Любомир Божинов/Рая Божинова'],"['Любомир Божинов', 'Рая Божинова']","['Мирая', 'post-Season 1', 'Post-Canon', 'Sintember 2023', 'Old Wounds', 'sintember', 'Incest', 'Father/Daughter Incest', 'Sexual Content', 'Emotional Hurt/Comfort', 'Comfort Sex', 'Forbidden', 'god i love these two', 'Kindness', 'Post-Break Up', 'Abandonment', 'Self Confidence Issues', 'Fantasizing', 'Kissing It Better', 'kind of', 'I really really love these two', 'I NEED SEASON 2', 'Fluff and Smut', 'Unsafe Sex']","Какво влиза в задълженията на един баща? Да утешава дъщеря си, когато поредният кретен я зареже, да я уверява, че е прекрасна и всеки мъж би си загубил ума по нея, да... ѝ го доказва, като ѝ покаже колко самият той си е изгубил ума по нея?... Е, добре, това последното може би не влиза точно в бащинските задължения на Любо...",Български,"1,346",1/1,,,,7
54165589,Пролетта На Демона,OrlanitaMariciaCanon,"[""Дяволското Гърло | The Devil's Throat (TV)""]",Mature,No Archive Warnings Apply,"F/F, F/M",Complete Work,01 Mar 2024,"['Миа Язова/Филип Чанов', 'Миа Язова/Дора Язова']","['Миа Язова', 'Дора Язова', 'Филип Чанов', 'Манол Попнеделчев ""Попето""', 'Явор Тороманов']","['Есента на Демона', 'Филимиа', 'Миадора', 'Femslash', 'Femslash February', 'real', 'Femslash February 2024', 'Murder Mystery', 'Serial Killers', 'Spoilers', 'Season 2', 'Obsession', 'Love/Hate', 'Whump', 'Fluff', 'Happy Ending', 'Alternate Universe - Canon Divergence', 'Canon Compliant', 'Pre-Season/Series 01', 'whodunit', 'Липсваше ми Миа', 'Липсва ми Попето', 'Искам Попето в сезон 2!', 'Mental Instability', 'Феммеслаш', 'Сафик']",Миа намира убиеца. Но той не е убивал само във Велико Търново...,Български,"1,398",1/1,,,,3
54115606,Черно Като Кръв,OrlanitaMariciaCanon,"['Ягодова Луна', 'Пътят на Честта | Patyat Na Chestta (TV)']",Mature,Major Character Death,F/F,Complete Work,28 Feb 2024,"['Рая Божинова/Ада Чолева', 'Ада Чолева/Ивайла']","['Рая Божинова', 'Ада Чолева', 'Димитър Караиванов', 'Ивайла']","['Femslash', 'Femslash February', 'Dahlia - Freeform', 'Femslash February 2024', 'Alternate Universe - Vampire', 'Implied/Referenced Torture', 'Violence', 'Slavery', 'Murder', 'Minor Character Death', 'Obsession', 'Феммеслаш', 'Сафик', 'Alternate Universe - Historical', 'Historical Fantasy', 'Dark', 'Рая и Ада', 'сериозно', 'Mild Sexual Content', 'Choking', 'Lesbian Vampires', 'POV First Person', 'Crossover', ""The crossover that's been waiting for years""]","""Господарката Ада докосна с белите си пръсти кестенявите ми къдрици, после розовите ми устни. – Добре дошла при мен, Рая. Сигурна съм, че ще ти хареса да бъдеш моя слугиня. Аз не бях толкова сигурна, но си замълчах. Та и какво можех да кажа?""",Български,"1,629",1/1,,,,4
53957200,Сделка С Дявола,OrlanitaMariciaCanon,['HPI: Haut Potentiel Intellectuel (TV 2022)'],Explicit,Choose Not To Use Archive Warnings,F/F,Complete Work,21 Feb 2024,['Morgane Alvaro/Céline Hazan'],"['Morgane Alvaro', 'Céline Hazan']","['Femslash', 'Femslash February', 'minifemslashfeb2024', 'In The Shadows', 'Mildly Dubious Consent', 'Nude Photos', 'Alternate Universe', 'Pre-Canon', 'Explicit Sexual Content', 'Rough Sex', 'Dom/sub Undertones', 'dom Céline Hazan', 'idk what the hell is this', 'but it came to me so i had to write it', 'The Author Regrets Nothing', ""I Can't Believe I Wrote This"", 'Lesbian Sex', 'Lesbian Céline Hazan', 'Nudity', 'Dark', 'Control', 'Blackmail', 'kind of', 'Alternate Universe - Photographer', 'Femslash February 2024', 'white - Freeform']","Морган отчаяно се опитва да предотврати изключването на дъщеря си от поредното училище. Готова е на всичко, за да убеди директорката госпожа Хазан да направи изключение. Да, на всичко... Но дори и на това?",Български,"2,534",1/1,,1,,49
53951989,Обикновен Следобед,OrlanitaMariciaCanon,['Las Amazonas (Telenovela 2016)'],Mature,Choose Not To Use Archive Warnings,F/F,Complete Work,20 Feb 2024,['Casandra Santos Luna/Constanza Santos Luna'],"['Casandra Santos Luna', 'Constanza Santos Luna', 'Inés Huerta']","['Incest', 'Sister/Sister Incest', 'Secret Relationship', 'Femslash', 'Femslash February', 'space', 'Femslash February 2024', 'Sexual Content', 'Fingerfucking', 'Lesbian Sex', 'Character Bashing', 'Annoying Ines', 'Constandra', 'Connie/Cas', 'Fluff and Humor', 'Personal Space', 'dom! Casandra', 'Sweet/Hot', 'Las Amazonas', 'Dirty Talk', 'Possessive Behavior', 'Forbidden Love', 'wlw']","Кас и Кони искат просто кротко да се забавляват в леглото, но това би било доста по-лесно, ако някой в къщата знаеше значението на думите ""лично пространство""...",Български,913,1/1,,,,10
53931001,Представи Си Ги Голи,OrlanitaMariciaCanon,['Вина | The Grapes of Guilt (TV)'],Mature,No Archive Warnings Apply,F/F,Complete Work,20 Feb 2024,['Елина Бончева/Марта Янг'],"['Марта Янг', 'Елина Бончева', 'Наско']","['Марлина', 'Femslash', 'Femslash February', 'for sure', 'Femslash February 2024', 'Fluff', 'Lesbian Panic', 'Mild Sexual Content', 'Canon Compliant', '2x07', '1x02', '2x02', 'Yes THAT scene again', 'Sexuality Crisis', 'Quotations', 'wlw', 'Funny', 'Sweet', 'nothing really happens tho', 'Fantasizing', 'Marta is a sweetheart', 'Марта и Елина трябва да се оженят', 'Може ли само някой да разкара филип от картинката', 'Феммеслаш', 'Сафик']","""Знаеш ли, аз, когато се притеснявам от хората около мен, си ги представям голи.""",Български,931,1/1,,1,,4
53852869,Зад Затворени Врати,OrlanitaMariciaCanon,['Bill & Ted (Movies)'],Mature,No Archive Warnings Apply,F/F,Complete Work,17 Feb 2024,['Elizabeth/Joanna (Bill & Ted)'],"['Joanna (Bill & Ted)', 'Elizabeth (Bill & Ted)']","['Femslash', 'Femslash February', 'Dress', 'Femslash February 2024', 'Historical', 'Incest', 'Sister/Sister Incest', 'Sweet', 'Fluff', 'Fluff and Hurt/Comfort', 'Sexual Content', 'Lesbian Sex', 'Alternate Universe - Medieval', 'Pre-Canon', 'Princesses', 'babes', 'these two are so sweet!', 'Love', 'Forbidden Love', 'Sisters', ""Author's Favorite"", 'Insecure Joanna', 'dom! Elizabeth']","Елизабет и Джоана са разтревожени, защото има сериозна опасност да бъдат разделени... А те не могат да живеят една без друга.",Български,"1,065",1/1,,,,18
53848729,Лунно Затъмнение,OrlanitaMariciaCanon,"['Ягодова Луна', 'Poirot - Agatha Christie', 'Die ProSieben Märchenstunde (Movies)', 'Twilight Series - All Media Types', 'Братя | Bratia (TV 2020)', 'Fifty Shades of Grey Series - E. L. James', 'Ils Étaient Dix', 'Profilage (TV)', 'Отдел Издирване', 'Полицаите от Края на Града', 'Забранена Любов', 'Аз и Моите Жени | Me and My Wives (TV 2022)']",Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,01 Mar 2024,[],[],"['Many Couples', 'Many Characters - Freeform', 'One Shot Collection', 'Crossovers & Fandom Fusions', 'Whump', 'The Whumps of March', 'Challenges', 'Vampires', 'Out of Character', 'Sacrifice', 'Incest', 'Father/Daughter Incest', 'Dark', 'Morally Ambiguous Character', 'Unhealthy Relationships', 'Love', ""Posting early is 'discouraged' so here I am posting early like a rebel"", 'POV Third Person', 'POV First Person', 'Alternate Universe', 'Not Canon Compliant', 'Stupid Love', 'Bad BDSM Etiquette', 'Blood and Violence', 'Surprise endings', 'With A Twist', 'Domestic Violence', 'Brother/Sister Incest', 'Character Bashing', 'Jealousy', 'Sexual Content']",Колекция от разкази с преплитащи се вселени. Главно мрачни теми.,Български,"9,041",12/12,,,,63
53810155,Зимна разходка под звездния небосклон,diaryofamadwoman,['文豪ストレイドッグス | Bungou Stray Dogs'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,15 Feb 2024,['Fyodor Dostoyevsky/Nikolai Gogol (Bungou Stray Dogs)'],"['Fyodor Dostoyevsky (Bungou Stray Dogs)', 'Nikolai Gogol (Bungou Stray Dogs)']","['Alternate Universe - Modern Setting', 'neighbors to lovers', 'Cellist Fyodor Dostoyevsky (Bungou Stray Dogs)', 'Actor Nikolai Gogol (Bungou Stray Dogs)', 'Symbolism', 'Fluff', 'Christmas Fluff', 'Winter', 'Snow', 'Snow Angels', 'Birds', 'Tumblr Prompt', 'Translation']",Николай и Фьодор се наслаждават на спокойната снежна вечер по време на разходка покрай Нева (докато Николай не решава че е време да наруши гореспоменатото спокойствие) English: A winter stroll under the stars,Български,"1,094",1/1,4,7,1,35
53793946,(Тя Беше) Всичко За Мен,OrlanitaMariciaCanon,['Пътят на Честта'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,15 Feb 2024,['Вихра Панева/Гергана Тодорова'],"['Гергана Тодорова', 'Вихра Панева']","['Виана', 'Femslash', 'Femslash February', 'Sweetheart', 'Femslash February 2024', 'Love', 'Sad', 'Canon Compliant', 'Implied/Referenced Character Death', 'Angst', 'Canon Lesbian Relationship', 'wlw', 'Season 1', 'Pre-Canon', 'Implied/Referenced Cheating', 'Model', 'real lesbians', 'Rare I know', 'Those poor souls', 'Childhood Trauma', ""They're both alive in this"", 'kind of', 'Title from 2x40', 'Сафик', 'Headcanon']","Вихра трябва да се примири с някои неща в живота на Гергана, ако не иска да я загуби. Но това не означава, че няма да я загуби.",Български,548,1/1,,,,3
53751544,Господарката на Париж,OrlanitaMariciaCanon,['Beauty and the Beast (TV 2012)'],Mature,Choose Not To Use Archive Warnings,F/F,Complete Work,13 Feb 2024,['Tori Windsor/Catherine Chandler'],"['Tori Windsor', 'Catherine Chandler', 'Vincent Keller (Mentioned)']","['Femslash', 'Femslash February', 'Grey', 'Femslash February 2024', 'Post-Canon', 'Paris (City)', 'Love/Hate', 'Dungeon', 'Kidnapping', 'Hybrids', 'beasts - Freeform', 'Alternate Universe - Vampire', 'Queen - Freeform', 'Queen Tori Windsor', 'Tori Windsor Deserves Better', 'Revenge', 'Slavery', 'Mistress', 'Blood Drinking', 'Whump', 'Dark', 'Tori Windsor Lives', 'vincent keller is a dick', 'Catri', 'Windler']","Катрин и Винсънт живеят щастливо в Париж и уж всичко е наред, но... В крайна сметка миналото им се връща за тях. Защото не можеш просто да погребеш миналото... когато то не е мъртво.",Български,"1,366",1/1,,,,4
53735722,Принцесите на Балета,OrlanitaMariciaCanon,['Profilage (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/F,Complete Work,13 Feb 2024,['Adèle Delettre/Sarah Delettre'],"['Sarah Delettre', 'Adèle Delettre']","['Femslash', 'Femslash February', 'fall - Freeform', 'Femslash February 2024', 'Incest', 'Sister/Sister Incest', 'Fluff and Angst', 'Post-8x09', 'Alternate Universe - Canon Divergence', 'Ballet', 'Teacher-Student Relationship', 'Sexuality Crisis', 'wlw', 'Adele Is A Goddess', 'Long Lost/Secret Relatives', 'Identity Reveal', 'Dancing', 'Women Being Awesome']",Сара ходи на уроци по балет само заради осиновителите си - поне докато не среща очарователната нова преподавателка Адел Дьолетр. Между двете сякаш има някаква дълбока връзка... Сара дори не подозира колко дълбока.,Български,"1,271",1/1,,,,7
53678149,Ненавременна Смърт,OrlanitaMariciaCanon,"['The Originals (TV)', 'The Vampire Diaries (TV)']",Mature,No Archive Warnings Apply,F/F,Complete Work,11 Feb 2024,['Hayley Marshall/Genevieve'],"['Hayley Marshall', 'Genevieve (The Originals)', 'Sophie Deveraux (The Originals)', 'Isobel Flemming', 'Original Characters']","['Haynevieve', 'Geneyley', 'Alternate Universe - Detectives', 'Private Investigators', 'cold cases', 'Old cases', 'Past', 'Murder Mystery', 'Femslash', 'Femslash February', 'Mystery', 'Femslash February 2024', 'Established Relationship', 'Crimes & Criminals', 'Investigations', 'wlw', 'Mental Health Issues', 'Mental Institutions', 'Alternate Universe - Human']",Хейли и Женевиев са специализирани в разследването на стари престъпления и замразени случаи. Поредното мистериозно убийство поставя предизвикателство пред тях - ще успеят ли да намерят извършителя след 18 години?,Български,"2,298",1/1,3,1,,6
53650348,"България, моите спомени",Glafira_Regina_Osipets,['Original Work'],Not Rated,No Archive Warnings Apply,Other,Complete Work,09 Feb 2024,[],[],[],"Тази творба е написана от човек, който тепърва учи български език. Възхищавам се на славянските обичаи и език, така че пътуването до България преди две години стана незабравимо за мен. Като част от упражняването на моя български, написах този кратък текст. Приятно четене!",Български,527,1/1,4,6,,18
53598862,На Твоя Страна,OrlanitaMariciaCanon,['Пътят на Честта'],Mature,No Archive Warnings Apply,F/F,Complete Work,08 Feb 2024,['Стела Ковачева/Люба Христова'],"['Стела Ковачева', 'Люба Христова']","['Стелюба', 'Femslash', 'Femslash February', 'vulnerable', 'Femslash February 2024', 'Hurt/Comfort', 'Fix-It', '1x26', 'Love', 'wlw', 'Стела заслужава някой да я обича', 'Люба не е повърхностна и злобна', 'Калоян си е кретен', 'Caretaking', 'Kindness', 'Феммеслаш', 'Сафик', 'Implied/Referenced Suicide attempt', 'Alternate Universe - Canon Divergence', 'Stella Kovacheva Needs A Hug']",Люба наистина иска Стела да бъде по-добре. Дори да трябва лично да се погрижи за това.,Български,900,1/1,,1,,1
53562874,Мис Петдесет,OrlanitaMariciaCanon,"['Fifty Shades of Grey (Movies)', 'Fifty Shades of Grey Series - E. L. James']",Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,06 Feb 2024,['Gia Matteo/Anastasia Steele'],"['Anastasia Steele', 'Gia Matteo']","['Giastasia', 'Femslash', 'Femslash February', 'Summer', 'Femslash February 2024', 'Love', 'Fluff', 'Alternate Universe', 'Neighbors', 'wlw', 'Rare Pairings', 'Lexi Branson - Freeform', 'Vampire Diaries References', 'Inspired by Fifty Shades of Grey', 'Book 3: Fifty Shades Freed', 'Sweet', 'Established Relationship']","Джиа иска да разбере защо новите съседи се крият, а Ана иска просто лятото да приличаше на зима.",Български,860,1/1,,,,10
53522065,"Когато се събудиш посред нощ, ще ме завариш, погубен в обичта си",ksdruxmd,['Sherlock (TV)'],General Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",M/M,Complete Work,04 Feb 2024,['Sherlock Holmes/Jim Moriarty'],"['Sherlock Holmes', 'Jim Moriarty']","['Fluff', 'Domestic Fluff', 'Sleepy Cuddles', 'Cuddling & Snuggling', 'POV Sherlock Holmes', 'Short & Sweet', 'general adorableness']","Шерлок се събужда по никое време вечерта и не посмява да стане от леглото, затова се загубва в мисли за Джим, спящ в обятията му.",Български,851,1/1,2,2,,42
