work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54388423,Trista Postfino,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,11 Mar 2024,"['Amy Rose/Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower']","['Grief/Mourning', 'Hurt/Comfort', 'Loss', 'Implied/Referenced Character Death']",La vivo en Mobio neniam devis moviĝi tiel malrapide.,Esperanto,923,1/1,,,,24
54386830,Akcidenteto,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,10 Mar 2024,"['Amy Rose/Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower']","['Humor', 'Fluff', 'Blushing']","Krim kaj Ejmi ludas apud la domo de la rozkolora erinaco, kaj kvankam ili estis zorgemaj, eta akcidento okazas... kaj neniel temas pri la kurado.",Esperanto,296,1/1,1,2,,39
54366250,Eternaj Vostoj: Ĉasante la Venton,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)', 'Sonic the Hedgehog (IDW Comics)']",General Audiences,No Archive Warnings Apply,"F/M, Gen",Complete Work,17 Mar 2024,"['Amy Rose/Miles ""Tails"" Prower', 'Amy Rose/Sonic the Hedgehog', 'Amy Rose & Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower']","['Unrequited Love', 'Feelings', 'Tsunderes', 'Yandere', 'Physical Abuse', 'Fluff and Angst', 'Concerts', 'Awkward Dates', 'Angst and Hurt/Comfort', 'Insecurity', 'Dysfunctional Relationships', 'Introspection', 'Communication Failure', 'Canon-Typical Violence', 'Violence', 'Tails Abuse', 'Post-Traumatic Stress Disorder - PTSD', 'Deconstruction', 'Denial', 'Stream of Consciousness']","Ejmi Rozo preparis la perfektan rendevuon en ĉiuj detaloj, ŝi elektis la plej ĉarman kompleton, kaj akiris du boletojn al evento, kiun Sonik ne povos rifuzi. Nur mankas ke ŝi frapu la pordon kaj petu rendevuon de sia hero… Kio povus okazi malbone? Introspekta vido en la mem-deklarita koramikino.",Esperanto,"4,187",2/2,,1,,54
54297118,Ridetu por la Steloj,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)', 'Sonic the Hedgehog (Archie Comic)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,06 Mar 2024,[],"['Shadow the Hedgehog', 'Sonic the Hedgehog']","['Mentioned Maria Robotnik', 'Guilt', 'Acceptance']","""Ŝado, ĉu vi sciis ke ĉiu stelo estas ies revo plenumita? Tial estas tiom da ili! Do atente rigardu ilin, ĉar vi neniam scias kiam vi povus aldoni unu, aŭ dek. Mi rigardas lokon de malplena spaco kie miaj steloj aperos kiam ĉiu el ili estos. Kaj mi scias ke ili estos tie unu tagon. Ĝuste kiel la viaj.""",Esperanto,"1,177",1/1,,,,14
54180742,La Kristnaska Donaco de Ejmi,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,01 Mar 2024,"['Amy Rose/Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower']",['Romance'],Ejmi havas specialan donacon por sia du-vosta amiko ĉi tiun Kristnaskan sezonon.,Esperanto,"1,807",1/1,,1,,38
53929126,Seanco,Marsalias,['Danny Phantom'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,19 Feb 2024,[],"['Danny Fenton', 'Sam Manson', 'Tucker Foley']","['Translation', 'Esperanto']",,Esperanto,92,1/1,10,29,1,412
53694220,Simpla Diskuto,RegulusUnispiren,['OMORI (Video Game)'],Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",F/M,Complete Work,11 Feb 2024,['Hero/Mari (OMORI)'],"['Hero (OMORI)', 'Mari (OMORI)']","['Married Life', 'Mari Lives (OMORI)', 'Sunsets', 'Hero Loves Mari (OMORI)', 'Hero/Mari-centric (OMORI)', 'Relationship Discussions', 'Married Couple']","Rigardante la sunsubiron kune, Hero kaj Mari havas simplan diskuton pri la estonteco.",Esperanto,622,1/1,,1,,26
53302084,Whispers of Another Soul,SinclairMaxwell,"[""Five Nights at Freddy's""]",General Audiences,No Archive Warnings Apply,No category,Complete Work,26 Jan 2024,"[""Moon & Sun (Five Nights at Freddy's)""]","[""Moon (Five Nights at Freddy's)"", ""Sun (Five Nights at Freddy's)"", ""M.X.E.S. | The Entity (Five Nights at Freddy's)"", 'Vanessa A. | Ness']","[""Siblings Moon and Sun (Five Nights at Freddy's)"", ""Sun and Moon are Separate Animatronics (Five Nights at Freddy's)"", 'can be read romantically or platonically', 'Post-Glitchtrap Virus | Vanny Virus', 'Hearing Voices', 'Esperanto', 'Families of Choice']","'Ĝi estis tiel kvieta, tiel malpeza, ke eĉ se li estus sur sia drato, verŝajne li tute ne aŭdis ĝin. Nur en la nokto, dum la silento de la plej trankvilaj horoj de la Plex, li povis distingi. Voĉo. Eta, eta, preskaŭ interplektita kun statika, ĝi estis voĉo vokanta tra la reto, al kiu la animatroniko estis ĉiuj konektitaj. Tie unu momenton kaj poste foriris la sekvan. Li apenaŭ kuraĝis kredi, ke li entute aŭdis ĝin.'",Esperanto,"6,173",1/1,,1,,22
53233783,Victor Richards / Viktoro Riĉards - an English / Esperanto original short story,JanusCahill,['Original Work'],General Audiences,No Archive Warnings Apply,"Gen, M/M",Complete Work,22 Jan 2024,[],[],"['Arranged Marriage', 'Esperanto', 'Comedy']","Taylor's life takes a hard turn when, after school, his parents inform him that he's marrying a stranger, simply because the stranger is rich. Does it matter that Taylor is 17 years old, or that he is a boy? To his parents, of course not. ____ La vivo de Tajloro ekstreme ŝanĝas kiam, post la lernejo, liaj gepatroj informas lin ke li devas edziĝi al nekonatulo, simple pro tio ke la nekonatulo estas riĉa. Ĉu gravas ke Tajloro estas 17-jaraĝa, aŭ ke li estas knabo? Al liaj gepatroj, tute ne.",Esperanto,"1,969",2/2,2,4,1,44
53120320,How To Handle Your Bratty Daycare Bot,SinclairMaxwell,"[""Five Nights at Freddy's""]",Explicit,Choose Not To Use Archive Warnings,"M/M, Multi",Complete Work,17 Jan 2024,"[""Montgomery Gator/Sun (Five Nights at Freddy's)"", ""Moon/Sun (Five Nights at Freddy's)"", ""Eclipse/Moon/Sun (Five Nights at Freddy's)""]","[""Sun (Five Nights at Freddy's)"", ""Moon (Five Nights at Freddy's)"", ""Montgomery Gator (Five Nights at Freddy's)"", ""Eclipse (Five Nights at Freddy's)""]","['Esperanto', 'Voyeurism', 'Peeping', 'Polyamory', 'Showers', 'Mutual Masturbation', 'Bratty Sun', ""Protective Eclipse (Five Nights at Freddy's)"", 'Virus Eclipse', 'Stalking', 'No Beta', 'we burn like the Plex', 'wtf is wrong with me']","(I used a translator for expediency's sake. I'm so sorry.) Ne ĉio ĉiam estas sunbrilo kaj brila gluo kiam temas pri Sunny. Li estas pacienca kaj afabla. Li estas amikeco kaj magio! Sunny amas sian ekvivalenton Moon kaj ilian amaton libere kaj senhezite. Sed foje, ĉiufoje en blua luno, io iom implikiĝas sur lia interno kaj li havas la neeviteblan, nekontesteblan, neestingeblan bezonon esti tre, tre malica. Ĉi-foje, lia kaŝsekvanto devas pagi la prezon.",Esperanto,"1,960",1/1,,2,,201
53087275,Ĉi Tiuj Etaj Horoj Ankoraŭ Daŭras,Hopeful_Student,['InuYasha - A Feudal Fairy Tale'],General Audiences,Choose Not To Use Archive Warnings,"F/M, Gen",Complete Work,16 Jan 2024,['Higurashi Kagome/InuYasha'],"['Higurashi Kagome', 'InuYasha (InuYasha)']","['Slice of Life', 'Fluff', 'Canon Compliant']",Sendependaj rakontoj,Esperanto,980,2/2,1,1,,20
52868665,Eternaj Vostoj: Malantaŭ Viaj Okuloj,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,07 Jan 2024,"['Miles ""Tails"" Prower & Sonic the Hedgehog']","['Sonic the Hedgehog', 'Miles ""Tails"" Prower']","['Friendship', 'Guilt', 'Depression', 'Helplessness', 'Family', 'Angst', 'Stream of Consciousness']","La plej rapida persono vivanta, kaj la vulpo kiu ĉiam kapablis kuratingi. Nerompebla duo kune kontraŭ ĉiuj danĝeroj de la mondo. Sed kia okjarulo batalas kontraŭ monstruoj ĉiutage? Kaj kia pli maljuna frato lasas ilin? Introspekta vido en ilia rilato de la perspektivo de Sonik, kaj la senhelpeco de provi savi iun, kiun oni amas, de li mem.",Esperanto,"1,120",1/1,,2,,54
52767754,La Pasema Momento,Ailren,['Anders Als Die Andern | Different From the Others (1919)'],General Audiences,Major Character Death,M/M,Complete Work,03 Jan 2024,['Kurt Sivers/Paul Körner'],"['Kurt Sivers', 'Paul Körner']","['5+1 Things', 'Fluff and Angst', 'Developing Relationship', 'Sad Ending', 'Canon Compliant', 'Canonical Character Death', 'Translation Available']","Kvin momentoj kie Kurt volis kisi Paul, kaj unu momenton kiam li fakte faris. (5 + 1)",Esperanto,"1,112",1/1,,,,9
52583626,"Por Tiuj, Kiujn Ĝi Eble Koncernas",Hopeful_Student,['Sonic the Hedgehog - All Media Types'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,27 Dec 2023,[],"['Miles ""Tails"" Prower']",[],"Kompreneble, ĉi tiu letero ne estas por vi, ne vere. Ĝi estas por mi.",Esperanto,"1,790",1/1,,1,,26
52506856,"Mi Estas La Ŝia, Ŝi Estas La Mia",Hopeful_Student,['Sonic the Hedgehog - All Media Types'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,24 Dec 2023,"['Amy Rose/Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower', 'Sonic the Hedgehog']","['Romance', 'Drama', 'Friendship']","Mia kara amiko Sonik, mi estas kulpa de enamiĝi kun la knabino, kiu estis destinita por vi.",Esperanto,"1,009",2/2,,1,,54
52454606,Eternaj Vostoj: Via Heroo,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)', 'Sonic the Hedgehog (IDW Comics)']",General Audiences,No Archive Warnings Apply,No category,Complete Work,23 Dec 2023,"['Amy Rose & Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Knuckles the Echidna', 'Miles ""Tails"" Prower', 'Sonic the Hedgehog']","['Pining', 'Unresolved', 'Depression', 'Angst', 'Introspection', 'Between Episodes', 'Self-Doubt', 'Watching Someone Sleep', 'Surprisingly Canonical', 'Miles ""Tails"" Prower Needs a Hug', 'Trauma', 'Repression', 'Stream of Consciousness']","Kiel oni fariĝas heroo? Ĉu per savi la tagon? Ĉu la mondon? Ĉu la homojn, pri kiuj oni zorgas? Aŭ ĉu iu estas heroo nur tiam, kiam iu alia taksas lin tiel? Dum la Zeti estas venkitaj, kaj la maŝino de Doktoro Egman estas malŝaltita, kiu forigis vivon, Telzo kaj liaj plej intimaj amikoj ĉesas labori por festi, nur por Telzo trovi siajn proprajn pensojn ĝeni lin. Vido introspekta de la eterna duonheroo.",Esperanto,790,1/1,5,1,,53
52412302,Eternaj Vostoj: Nur Ĝis La Haŭto,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)', 'Sonic the Hedgehog (IDW Comics)']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,21 Dec 2023,[],"['Miles ""Tails"" Prower']","['Horror', 'Robots', 'Monologue', 'Madness', 'Science Fiction']","Kiam Malzo ""Telzo"" Prover estas vundita kaj oni trovis ke li fakte estas roboto, multaj misteroj ŝajnas esti solvitaj pri la juna vulpo. Sed en retrospektivo, ĉu liaj amikoj eĉ demandis la ĝustajn demandojn en la komenco?",Esperanto,945,1/1,,,,21
52410226,Mi Vidas Vin,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,21 Dec 2023,"['Amy Rose/Miles ""Tails"" Prower']","['Amy Rose (Sonic the Hedgehog)', 'Miles ""Tails"" Prower']","['First Kiss', 'Mild Hurt/Comfort', 'Fluff']",La febla vidkapablo de Ejmi donis al ŝi multajn problemojn.,Esperanto,679,1/1,,1,,39
52309804,Mi Ankoraŭ Estas Rozo,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,17 Dec 2023,[],"['Amy Rose (Sonic the Hedgehog)', 'Sonic the Hedgehog', 'Dr. Eggman | Dr. Robotnik', 'Rusty Rose (Sonic Prime)']",['Drama'],"Se mi kapablis esti malsama kaj forlasi tiujn emociojn, mi nepre ne plu suferos, ĉu ne?",Esperanto,596,1/1,,1,,16
52287004,Sekreta Svatanto,Hopeful_Student,['Sonic the Hedgehog - All Media Types'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,16 Dec 2023,"['Amy Rose/Miles ""Tails"" Prower']","['Miles ""Tails"" Prower', 'Amy Rose (Sonic the Hedgehog)']","['Humor', 'Fluff']","Iu kaŝita faras ĉion, kion li povas fari, por igi ilin gekoramikoj.",Esperanto,"1,009",1/1,,2,,64
52216723,Silentiĝu kaj Aŭtu,JaquiNurPano,"['Sega Superstars (Video Games)', 'Sonic the Hedgehog - All Media Types', 'Alex Kidd (Video Games)', 'Sonic the Hedgehog (Video Games)', 'Billy Hatcher and the Giant Egg (Video Game)']",Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",M/M,Work in Progress,23 Dec 2023,"['Sonic The Hedgehog/Alex Kidd', 'Billy Hatcher/Shadow the Hedgehog', 'Alex Kidd & Billy Hatcher - Relationship', 'Miles ""Tails"" Prower & Sonic the Hedgehog']","['Alex Kidd', 'Sonic the Hedgehog', 'Billy Hatcher', 'Shadow the Hedgehog', 'Miles ""Tails"" Prower']","['Songfic', 'Song: Shut Up and Drive (Rihanna)', 'Game: Sonic & Sega All-Stars Racing', 'Enemies to Lovers', 'this started as a joke']","Billy registris vidbendon por sia imaga YouTube konto, montrante la beta-vetkurtrakon de la venonta SEGA All Stars Racing, kiam li malkovrus ion kiu montrus ke malantaŭ supoze rivaleco ekzistus pli da sentoj ol nur ""malamo"".",Esperanto,"1,239",2/?,,1,,21
52183516,La ekzameno,lupjo,['重返未来：1999 | Reverse: 1999 (Video Game)'],Mature,No Archive Warnings Apply,F/F,Complete Work,11 Dec 2023,['Ms. Z/Tooth Fairy (Reverse: 1999)'],"['Tooth Fairy (Reverse: 1999)', 'Ms. Z (Reverse: 1999)', 'Vertin (Reverse: 1999)', 'Sonetto (Reverse: 1999)']","['Fingers in Mouth', 'Medical Examination', 'Teeth', 'Biting', 'In Public', 'Light Bondage', 'Dom/sub']","En ĉi tiu rakontetaĉo okazanta tuj post la okazoj ĉe la Verda Lago, Sinjorino Z kaj Dent-Feo ĝojas renkonti sin post longa tempo de aparteco.",Esperanto,"1,643",1/1,5,31,1,423
51109786,Eternaj Vostoj: Ludfino,Hopeful_Student,"['Sonic the Hedgehog - All Media Types', 'Sonic the Hedgehog (Video Games)', 'Sonic the Hedgehog (IDW Comics)']",Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",Gen,Complete Work,25 Oct 2023,"['Miles ""Tails"" Prower & Sonic the Hedgehog']","['Miles ""Tails"" Prower', 'Sonic the Hedgehog']","['Angst', 'Heavy Angst', 'Whump', 'Tails Abuse', 'Tragedy', 'Character Death', 'Major Character Injury', 'Hurt', 'Hurt No Comfort', 'Game Over', 'Grief/Mourning', 'Evil Wins', 'Stream of Consciousness']",Ĉiu batalo devas finiĝi. Ĉiu heroo iun tagon devas fali. Ĉiuj iun tagon devas adiaŭi. Malzo Prover ne estas escepto.,Esperanto,593,1/1,,1,,28
51027445,Taro Jamada Kaj La Hentaja Fabriko,katieyandere (CreativityTheEmotion),['Yandere Simulator (Video Game)'],Mature,Choose Not To Use Archive Warnings,Gen,Complete Work,22 Oct 2023,"['Ayano Aishi | Yandere-chan/Taro Yamada | Senpai', 'Ayano Aishi | Yandere-chan & Rivals', 'Ayano Aishi | Yandere-chan & Kokona Haruka & Rivals']","['Ayano Aishi | Yandere-chan', 'Taro Yamada | Senpai', 'Osana Najimi (Yandere Simulator)', 'Kizana Sunobu', 'Amai Odayaka', 'Oka Ruto', 'Asu Rito', 'Muja Kina', 'Mida Rana', 'Osoro Shidesu', 'Hanako Yamada', 'Megami Saikou', 'Jokichi Yudasei', 'Kokona Haruka', 'The Yakuza (Yandere Simulator)', 'Ichirou Saikou', 'Ryoba Aishi']","['Alternate Universe - Charlie and the Chocolate Factory Fusion', 'Mida Rana is not a pedophile', 'Blueberry Inflation (Charlie and the Chocolate Factory)']","ajano aisxi cxiam revis pri renkontigxi la legendan cxefon de hentaja fabriko kiun sxi vidas kiel senpajo, sxi akiras sian sxancon kiam li elirigas dek unu orajn biletojn, nun ajano jxus devas unue obteni oran bileton, kaj tiam elimini cxiujn aliajn kiuj cxeestas la eksurson de senpajo, willy wonka kaj la cxokolada fabriko/jandera simulilo au",Esperanto,"11,258",10/10,,,,33
48754132,Mi Estas Groot,sherlocksmyth,"['Guardians of the Galaxy - All Media Types', 'Marvel', 'Marvel (Movies)', 'Marvel (Comics)', 'Guardians of the Galaxy (Comics)']",Explicit,Choose Not To Use Archive Warnings,No category,Complete Work,22 Jul 2023,[],['Groot (Marvel)'],"['NSFW', 'Translation']","Jack Hylton, petu vian orkestron ludi unun lastan kanton antaŭ ol la maskerado finiĝos...",Esperanto,"1,308",1/1,1,4,1,72
48306292,Siringoj,lupjo,['Original Work'],Teen And Up Audiences,No Archive Warnings Apply,F/F,Work in Progress,21 Aug 2023,[],[],"['Workplace Relationship', 'Slice of Life', 'Older Woman/Younger Woman', 'Flowers', 'Scents & Smells', 'Size Difference', 'Sharing a Bed']","Lacega oficistino trolaborante trasonĝas sian malfeliĉan vivon, ĝis ŝi kuraĝas renkonti katon kaj ĝian amikon. Tiel komencas sinsekvo de okazoj, kiuj eltiras ŝin el ŝia paraliza rutino, kaj ĵetas ŝin en ĥaosan turnopunkton.",Esperanto,"4,566",3/?,,3,1,74
47370730,Knock Ice from my Bones (Traduko),MojosaUlo,['Dream SMP'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,23 May 2023,['Technoblade & TommyInnit (Video Blogging RPF)'],"['Technoblade (Video Blogging RPF)', 'TommyInnit (Video Blogging RPF)']","['Hurt/Comfort', 'Sickfic', 'Alternate Universe - Canon Divergence', 'Tommy has PTSD', 'Touch-Starved TommyInnit (Video Blogging RPF)', 'Hypothermia', 'Suicidal Thoughts', 'Implied/Referenced Child Abuse']","Eble li nur mortu ĉi tie. Ĝi estus malpli rapida, kaj multe pli malvarma ol la lafo, sed ĝi certe estis la plej facila opcio nun. Li povis simple fermi la okulojn kaj lasi la malvarmon preterpasi lin. ""Tommy?"" Vi devas ŝerci min. Tommy malfermis la okulojn por vidi la vizaĝon de Tekno ŝvebanta super li. ""Ŝraŭbu, tekno,"" Tommy grumblis, ""ĉu vi ne povas vidi, ke mi provas morti en paco?""",Esperanto,996,1/1,,1,,101
47126620,La laborserĉanto,HEU,['Death Note (Anime & Manga)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,12 May 2023,[],"['Jagami Lajto', 'Original Female Character(s)']","['AU', 'Post-kanono', 'Post-Canon', 'Absurdaĵo traktata serioze', 'Crack Treated Seriously', 'AU - Lajto transvivas', 'AU - Light survives']","Lajto iamaniere transvivis, estis deklarita psike nenormala, resanigita, oni lin ellasis el la malliberejo, li provas dungiĝi. Lia vivprotokolo — lernejano, studento, dio, policestro… Laŭ mendo.",Esperanto,"1,416",1/1,,,,23
47061124,La sola atestanto,HEU,['Kuroshitsuji | Black Butler'],Not Rated,Choose Not To Use Archive Warnings,Gen,Complete Work,09 May 2023,[],"['Vincento (Vincent Phantomhive)', 'infano!Sebastiano Michaelis']","['AU', 'Ekster karaktero (OOC)', 'Infanoj', 'Kadavroj', 'Sangego']","Vincento enketas pri afero de satanisma sekto, trovas en ties renkontejo amason da korpoj kaj malgrandan knabon kaj adoptas lin. Laŭ mendo.",Esperanto,637,1/1,,,,6
