work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
52065589,On hi hagi un bon nus!,Trencaclosques,"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",Explicit,Underage,M/M,Complete Work,06 Dec 2023,['Lan Huan | Lan Xichen/Lan Zhan | Lan Wangji'],"['Lan Zhan | Lan Wangji', 'Lan Huan | Lan Xichen']","['Alpha/Omega', 'Incest', 'Established Relationship', 'Alpha Lán Zhàn | Lán Wàngjī', 'Omega Lan Huan | Lan Xichen', 'Secret Relationship', 'Anal Sex', 'Knotting', 'Oral Sex']","Una tarda d'entrenament deixa els germans Lan calents i esverats. Que convenient, que una tempesta sobtada els obligui a amagar-se a un cobert d'allò més estret! Un alfa i un omega tancats junts? Segur que no passa res de dolent...",Català,"1,656",1/1,4,13,,240
51836293,Balls i Trobades,LailisGrace,['The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,25 Nov 2023,[],"['Amarië (Tolkien)', 'Elwing (Tolkien)', 'Eärendil the Mariner (Tolkien)', 'Finrod Felagund | Findaráto', 'Celebrimbor | Telperinquar', 'Finduilas Faelivrin', 'Aegnor | Ambaráto', 'Galadriel | Artanis', 'Angrod | Angaráto', 'Eärwen (Tolkien)', 'Finarfin | Arafinwë', 'Aredhel (Tolkien)']","['Jerome Robbins', 'Ballet', 'dansa', 'Quarta edat', 'Fourth Age', 'Relacions complicades', 'Complicated Relationships', 'festa', 'dance party', 'Fandom Trumps Hate 2023', 'Catalan Translation', 'Català']","” No hi ha històries… no hi ha arguments i no hi ha rols. Els ballarins ballen ells mateixos els uns amb els altres a la musica de l’espai.” – Jerome Robbins, 1972 Traducció al català de: Balls and Gatherings de Chestnut_pod Inspirat en Jerome Robbins' 1969 piano ballet Dances at a Gathering",Català,"11,017",1/1,4,2,,16
51628414,Alguna cosa més que amistat?,Gerendo01,['Haikyuu!!'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,01 Dec 2023,[],"['Hinata Shouyou', 'Yachi Hitoka', 'Kageyama Tobio', 'Ukai Keishin']",['Romance'],La Hitoka comença a sentir sentiments estranys que li fan pensar que potser el que sent per Shouyou és alguna cosa més que només amistat. One-shot.,Català,"2,710",1/1,2,2,,22
51616507,De què era això?,Maria_Aria8,['La Família del Super3 (TV)'],General Audiences,No Archive Warnings Apply,Other,Complete Work,15 Nov 2023,['No Romantic Relationship(s)'],"['Roc (La Familia Del Super3)', 'Álex (La Familia Del Super3)']","['Family Drama', 'My First Work in This Fandom', 'Not Canon Compliant', 'Other Additional Tags to Be Added']","En Roc no anava a suportar més la molèstia de la seva mare, així que va decidir fer alguna cosa al respecte.",Català,213,1/1,,2,1,4
50880640,JO MAI MAI (Català),Shadowmay93,"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '魔道祖师 | Módào Zǔshī (Audio Drama)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,16 Oct 2023,"['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian', 'Jiang Yanli/Jin Zixuan', 'Jiang Cheng | Jiang Wanyin/Nie Huaisang']","['Lan Zhan | Lan Wangji', 'Wei Ying | Wei Wuxian', 'Nie Huaisang', 'Jiang Cheng | Jiang Wanyin', 'Jiang Yanli', 'Jin Zixuan', 'Wen Qing (Modao Zushi)']",['Adaptation'],Adaptació de la canço Jo mai mai de Joan Dusà,Català,189,1/1,1,5,,23
49259596,On hi hagi un bon alfa...,Trencaclosques,"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",Mature,Underage,M/M,Complete Work,10 Aug 2023,['Lan Huan | Lan Xichen/Lan Zhan | Lan Wangji'],"['Lan Zhan | Lan Wangji', 'Lan Huan | Lan Xichen']","['Alpha/Omega', 'Mating Bites', 'Coming of Age', 'Omega Lan Huan | Lan Xichen', 'Protective Lán Zhàn | Lán Wàngjī', 'Possessive Lán Zhàn | Lán Wàngjī', 'Sibling Incest', 'First Kiss', 'No Underage Sex', '(not yet that is)']","En Lan Xichen s'ha manifestat com a omega! Se l'ha de tenir aillat mentre li passi el primer zel, però... No és fàcil mantenir en Lan Zhan separat del seu estimat germà gran >:3",Català,"1,710",1/1,8,17,1,239
48463822,Sota una pell tan freda,valls_safanoria,"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",Explicit,No Archive Warnings Apply,M/M,Complete Work,09 Jul 2023,['Lan Huan | Lan Xichen/Lan Zhan | Lan Wangji'],"['Lan Zhan | Lan Wangji', 'Lan Huan | Lan Xichen']","['Sibling Incest', 'Incest', 'Pining', 'Sex Pollen', '(sort of)', 'Fuck Or Die', 'i mentrestant en Lan Qiren està a mitja desviació de qi', 'Català', 'fanficiton en català', 'clar que sí!']","En Lan Wangji queda ferit d'una cacera nocturna, i el verí que se l'està menjant viu només té una cura... És responsabilitat d'en Lan Xichen follar-se'l fins que es posi bo! >w<",Català,823,1/1,,4,,68
48349633,Sant Xingchen i el drac,Trencaclosques,"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,03 Aug 2023,['Xiao Xingchen/Xue Yang | Xue Chengmei'],"['Xiao Xingchen', 'Xue Yang | Xue Chengmei', 'Ā-Qìng']","['Yi City Arc (Modao Zushi)', 'Domestic Fluff', 'Innuendo', 'utilització indeguda de la llegenda de Sant Jordi per lligar', 'i funciona!', 'Dubious Consent Due To Identity Issues']","Les nits a Yi City son llargues i avorrides. L'A-Qing demana un conte, i en Xue Yang recorda una llegenda d'un país molt i molt llunyà...",Català,"1,542",1/1,7,5,,72
48036811,Silencis,izascun79,['Merlí (TV)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,21 Jun 2023,['Bruno Bergeron & Tània Illa'],"['Bruno Bergeron', 'Tània Illa']","['Friendship', 'Male-Female Friendship', 'My First AO3 Post', 'Canon Compliant', 'Inspired by Music']",Petit escrit de la Tània després de reconciliar-se amb el Bruno. Inspirat en la cançó “Silencis” de Josep Thió i Lluís Gavaldà i en l’escena final de l’episodi 5 “Sòcrates” de la primera temporada de Merlí.,Català,257,1/1,2,4,,32
47162431,Sense tu,cuadernoazul (pinkbubblesgo),['Les molèsties (TV 2017)'],Mature,No Archive Warnings Apply,M/M,Complete Work,28 May 2023,['David/Robert (Les molèsties)'],"['David (Les molèsties)', 'Robert (Les molèsties)']","['Established Relationship', 'Mostly Dialogue', 'Implied/Referenced Character Death', 'Minor Character Death', 'Tooth-Rotting Fluff', 'Romance', 'Dramedy', 'I Made Myself Cry', 'Catalan not first language', 'Catalan 5th language', 'we speakin like Tarzan now', 'The Author Regrets Nothing', 'Song: If You Leave (OMD)', 'Wordcount: 100-500']","Tirats sobre el seu jardí nou, el David i el Robert conversen sobre el present, el passat i el futur.",Català,407,1/1,,2,,6
46987207,"una cigarreta, per Déu!!",Trencaclosques,['名探偵コナン | Detective Conan | Case Closed'],Teen And Up Audiences,Graphic Depictions Of Violence,Gen,Complete Work,29 Jun 2023,[],"['Kudou Shinichi | Edogawa Conan', 'Mouri Kogorou']","['intercanvi de personalitat', 'és a dir', 'en Kogoro es lleva un dia sent en Conan', 'I es pensa que és un somniXD']","En Kogoro Mouri és el millor detectiu del món!! Però un dia que es desperta dins del cos d'en Conan, el marrec de la punyeta que viu a casa seva, no pot entendre què coi està passant... Ha d'anar a l'escola. Ha de fer els deures. I es mor de ganes de fumar, però no pot perquè ningú li deixa!!",Català,"2,614",4/4,,7,,77
46669549,terror inexplicable,Trencaclosques,['成化十四年 | The Sleuth of the Ming Dynasty (TV)'],Explicit,Rape/Non-Con,M/M,Complete Work,22 Apr 2023,['Sui Zhou/Tang Fan'],"['Tang Fan', 'Sui Zhou', 'Magistrate Huang', 'Original Male Character(s)']","['Gang Rape', 'Prison', 'First Time', 'Rough Sex', 'Anal Sex', 'sex is not between the main ship', 'Forced to Watch', 'Tang Fan is not having a good time', 'Neither is Sui Zhou', 'Episode 8', 'prison scene goes wrong']","Episodi 8: en Tang Fan entra infiltrat a la presó. Però... I si en Sui Zhou no hi hagués estat present? I si la cosa hagués anat molt, molt pitjor...? 100% smut, pwp. READ THE TAGS!!",Català,"1,875",1/1,,2,,62
46583368,"Seny, poquíssim",Trencaclosques,"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",Teen And Up Audiences,"Graphic Depictions Of Violence, Major Character Death",Gen,Work in Progress,23 Dec 2023,[],"['Wen Chao (Modao Zushi)', 'Wen Ruohan', 'Wen Xu (Modao Zushi)', 'Wen Qing (Modao Zushi)', 'Wen Ning | Wen Qionglin', 'Wen Zhuliu', 'Xue Yang | Xue Chengmei']","['Humor', 'Resurrection', 'Demonic Cultivation (Modao Zushi)', 'basicament en Wen Chao es mor un cop i un altre', 'heu vist el video ""dumb ways to die""?', 'doncs això']","En Wen Chao té un secret: és immortal! O això és el que es pensa, considerant la de vegades que ha tingut accidents espantosos i no s'ha mort. Excepte... Excepte que en realitat sí que s'ha mort, moltes vegades, però el seu pare és en Wen Ruohan! El cultivador demoníac més poderós del món! I el va ressucitant cada cop, i ell és tan burro que no se n'adona. Voleu veure en Wen Chao morir-se una vegada i una altra, en les maneres més absurdes? Doncs endvant, coi! >w< Also available in English! ^-^",Català,"13,264",21/?,4,2,1,143
45716437,Una mà innocent,valls_safanoria,['陈情令 | The Untamed (TV)'],Mature,Graphic Depictions Of Violence,Gen,Complete Work,13 Mar 2023,[],"['Wei Ying | Wei Wuxian', 'Lan Zhan | Lan Wangji', 'Xue Yang | Xue Chengmei']","['Chang Clan Massacre', 'cql narrative', 'Minor Character Death', 'Sad', 'Spooky', 'Demonic Cultivation (Modao Zushi)', 'Yin Iron (The Untamed TV)', 'Wei Ying | Wei Wuxian Has a Fear of Dogs', 'Empathy', ""l'avis per violència és relatiu"", 'no és molt gore', 'però aviam. és la massacre dels chang', 'Català', 'fanfiction en català', 'i per què no? ;)']","La mansió del clan Chang és un escenari desolador, ple de sang i cadàvers. En Wei Wuxian i en Lan Wangji creuen que en algun lloc de la casa encara hi deu haver amagat el fragment de ferro Yin que en Xue Yang ha fet servir per la matança. Disposats a trobar-lo, comencen una cerca que els durà fins a un esperit inquiet, que té molt a dir i els permetrà descobrir què va passar realment aquella terrorífica nit... O: En Wei Ying fa una sessió d'empatia i reviu la matança del Clan Chang... a través dels ulls d'un gos!",Català,"9,137",1/1,2,1,,40
45167689,Ets meu,valls_safanoria,"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,19 Feb 2023,"['Xiao Xingchen/Xue Yang | Xue Chengmei', 'Song Lan | Song Zichen/Xiao Xingchen', '(one-sided)']","['Xiao Xingchen', 'Xue Yang | Xue Chengmei']","['Rough Sex', 'Hate Sex', '(més o menys)', 'Biting', 'Anal Sex', 'Pre-Baixue Temple', ""XY: em venjaré d'en xiao xingchen donant-li el millor clau de la seva vida"", ""XY: així n'aprendrà"", 'XXC necessita amor però ja', 'Català', 'fanfiction en català']",En Xiao Xingchen busca un lloc discret per tenir un moment privat. En Xue Yang se'l troba a mig fer.,Català,"5,644",1/1,4,10,1,123
44691970,El Presoner de Jinlintai,valls_safanoria,"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",Explicit,Graphic Depictions Of Violence,M/M,Complete Work,05 Jul 2023,['Xiao Xingchen/Xue Yang | Xue Chengmei'],"['Xiao Xingchen', 'Xue Yang | Xue Chengmei', 'Song Lan | Song Zichen', 'Meng Yao | Jin Guangyao', 'Jin Guangshan']","['Alternate Universe - Canon Divergence', 'Slow Burn', 'Enemies to Lovers', 'False Accusations', 'Imprisonment', 'Wrongful Imprisonment', 'Murder', 'Deception', 'Attempted Sexual Assault', 'Attempted Rape/Non-Con', 'but not between the main characters', 'Torture', 'Implied/Referenced Torture', 'Violence', 'Canon-Typical Violence', 'Blood and Violence', 'Drugs', 'Non-Consensual Drug Use', 'Hallucinations', 'Xiao Xingchen Whump', 'Falling In Love', 'First Kiss', 'Bottom Xiao Xingchen', 'Top Xiao Xingchen', 'Bottom Xue Yang | Xue Chengmei', 'Top Xue Yang | Xue Chengmei', 'Sex', 'Anal Sex', 'Oral Sex', 'Gay Sex', 'Hand Jobs', 'Xiao Xingchen Can See', 'Català', 'fanfiction en català', 'i per què no? XD']","Després de la massacre del clan Chang, en Xue Yang és portat davant de la justícia per pagar pels seus crims... Però contra tot pronòstic, el clan Jin li estalvia la pena de mort, i fins i tot el deixa en llibertat! Ara, en Xue Yang busca venjança contra en Xiao Xingchen, que el va capturar, i contra en Chang Ping, l'últim membre de la família Chang que queda viu... Però amb la feinada que ha tingut en Jin Guangyao per treure'l de la forca, ni de conya li deixarà provocar un altre bany de sang! Perquè sempre hi ha un pla millor... Un pla que enviarà en Xiao Xingchen a la fosca presó de Jinlintai, acusat de l'assassinat d'en Chang Ping!",Català,"67,193",39/39,8,12,1,549
44175376,upload,ueha,['Bocchi the Rock! (Anime)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,10 Jan 2023,[],['Gotou Hitori | Bocchi'],"['Social Anxiety', 'Ansietat Social', 'Internet']",La Bocchi està paralitzada per l'ansietat al fer servir internet.,Català,349,1/1,,6,,49
43415098,Acumulació,ueha,['原神 | Genshin Impact (Video Game)'],Teen And Up Audiences,No Archive Warnings Apply,F/F,Complete Work,04 Dec 2022,['Kamisato Ayaka & Yoimiya'],"['Kamisato Ayaka', 'Yoimiya (Genshin Impact)']","['Hurt/Comfort', 'Stress', 'Hugs', 'Festival']",Organitzar un bon festival per la capital de la regió és terriblement cansat.,Català,"1,344",1/1,,5,,37
42527685,Baveja'm,TommoWay28_98,['One Direction (Band)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Oct 2022,['Harry Styles/Louis Tomlinson'],"['Harry Styles', 'Louis Tomlinson']","['Larry Stylinson Is Real', 'larry stylinson - Freeform', 'larry smut', 'Smut', 'Gay', 'Gay Sex', 'Sex', 'Anal Sex', 'Oral Sex', 'Rimming', 'Drooling', 'Dribbled', 'Partying', 'Strangers to Lovers', 'Stranger Sex', 'Riding', 'Virgin Harry', 'Virgin Harry Styles', 'Loss of Virginity', 'First Time', 'First Time Blow Jobs', 'First Time Topping', 'Top Harry Styles', 'Bottom Louis Tomlinson', 'Power Bottom Louis Tomlinson', 'Spit As Lube', 'Spit Kink', 'Sticky', 'Wet & Messy', 'Messy', 'Non-Famous Louis Tomlinson', 'Non-Famous Harry Styles', 'Hybrids', 'Hybrid Harry Styles', 'Human Louis Tomlinson']","Tot va començar al club, on ambdós vam descobrir que al Louis li encantava que fos tan humit",Català,"3,342",1/1,6,18,1,780
42266748,All The Young Dudes - Català,forgivable_absurdity,['Harry Potter - J. K. Rowling'],Mature,"Graphic Depictions Of Violence, Major Character Death",M/M,Work in Progress,14 Jan 2023,"['Sirius Black/Remus Lupin', 'James Potter/Lily Evans Potter', 'Sirius Black & Remus Lupin']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Lily Evans Potter', 'Peter Pettigrew', 'Severus Snape', 'Minerva McGonagall', 'Bellatrix Black Lestrange', 'Narcissa Black Malfoy', 'Albus Dumbledore', 'Mulciber Sr. (Harry Potter)', 'Horace Slughorn', 'Mary Macdonald', 'Marlene McKinnon', 'Poppy Pomfrey', 'Walburga Black', 'Regulus Black', 'Fenrir Greyback']","[""Marauders' Era"", 'Marauders', 'Marauders Friendship', 'wolfstar', 'Get Together', 'Slow Burn', 'so slow', ""it's slow"", 'seriously', 'Canon Compliant', 'Angst', 'Fluff', 'Fluff and Angst', 'Requited Love', 'Canonical Character Death', 'First War with Voldemort', 'First Kiss', 'Period Typical Attitudes', 'Magatotis']","Fic MOLT llarg que segueix la trajectòria dels rondadors a Hogwarts (i més enllà) des de la perspectiva del Remus - difereix del canon en què el pare del Remus va morir i creix en una llar de nens, i en unes quantes altres coses. 1971 - 1995 Aquest ÉS un fic wolfstar, però increïblement lent. Literalment anys. Construcció molt lenta però val la pena, de debò. SIUSPLAU, NO COPIAR A WATTPAD (REMARCO).",Català,"26,218",12/188,6,19,1,833
41959728,Ballar amb La Mort,AOSof,"['Original Work', 'No Fandom']",Teen And Up Audiences,Major Character Death,M/M,Complete Work,26 Sep 2022,"['Original Male Character/Original Male Character', 'Original Character & Original Character']",['Original Characters'],"['Slash', 'Implied Slash', 'Suicide Attempt', 'Hallucinations', 'Suicide', 'Implied/Referenced Character Death', 'Past Character Death', 'Possible Character Death']","Premissa: Fèlix Alàs estava assegut en un banc a prop d’un riu, amb una cigarreta entre els llavis, i parlava amb el record del seu xicot Arnau Mora, un famós ballarí mort recentment.",Català,211,1/1,1,5,,30
41056845,El Lokiverse: Un món estrany,MarUmiWrites,"['Original Work', 'Loki (TV 2021)']",Mature,No Archive Warnings Apply,"Gen, M/M",Work in Progress,20 Nov 2023,['Original Character(s)/Original Character(s)'],"['Loki', 'Loki (Marvel)', 'Thor', 'Original Characters', 'Hela', 'Freya', 'Odin', 'Fenrir', 'Sif']","['References to Norse Religion & Lore', 'Childbirth', 'Genderfluid Loki', 'Includes data of a novel I want to publish', 'Marvel Loki meets the Loki of my novel', 'Loki living in Midgard']","Desprès d'escapar-se de la presó de la TVA i robar una tempad, en Loki va anar saltant de línia temporal en línia temporal fins arribar a una que desconeixia completament. Aquesta història conté informació d'una novel·la que estic escrivint, tot i que passa desprès del final de la mateixa. Podeu trobar la traducció al Castellà a Wattpad.",Català,"210,497",67/?,,6,,514
