work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
50462584,Moški in žrebci,orphan_account,"['月上重火 | And The Winner is Love (TV)', 'Again the Three Just Men – Edgar Wallace']",Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,01 Oct 2023,[],"['Shangguan Tou', 'Original Characters']","['Humor', 'Animal Metaphors', 'Crossovers & Fandom Fusions']","Niso vsi moški žrebci, samo osli pa se nepovabljeni pojavijo na prizorišču. Ali pač?",Slovenščina,64,1/1,,,,6
50023306,Barve vesolja skozi tuje oči,orphan_account,['The Colour Out of Space - H. P. Lovecraft'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,11 Sep 2023,[],[],"['Alien Character(s)', 'Alien/Human Relationships', 'Alien Invasion', 'Attempt at Humor']","Samo upamo lahko, da se Howard Phillips Lovecraft ne obrača v grobu.",Slovenščina,35,1/1,,1,,8
49998841,Vaja v slogu,orphan_account,['LOVECRAFT H. P. - Works'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,10 Sep 2023,[],[],"['POV First Person', 'Horror', 'Attempt at Humor']","Poklon pisatelju, ki je zmogel opisati obstoječe in neobstoječe stvari tako, da smo bralci razumeli vse in hkrati nismo razumeli ničesar.",Slovenščina,55,1/1,,1,,9
49422862,France in Matija sta reincarnated v Simsih,hezbz,"['19th century Slovenia', 'The Sims (Video Games)']",Mature,Choose Not To Use Archive Warnings,"F/F, F/M, Gen, M/M",Work in Progress,17 Aug 2023,"['Matija Čop/France Prešeren', 'Mateja Zhop & Franja Prešerna', 'Mateja Zhop/Franja Prešerna', 'Jernej Kopitar & Franja Prešerna', 'Jernej Kopitar & Mateja Zhop']","['Matija Čop', 'France Prešeren', 'Jernej Kopitar', 'Mateja Zhop', 'Franja Prešerna']","['relationships characters and tags will be added in the future', 'The Sims 4', 'Base Game', 'poleg seasons', 'Simlish (The Sims)', '(with translations dont worry)', 'Genderswap', 'Drama', 'Arguing', 'Fluff', 'unfair treatment to jernej kopitar', 'jernej kopitar in his villain arc', 'Dark!Jernej Kopitar', 'Pregnancy', 'sori', 'Friends to Lovers', 'Torture', 'jerneju kopitarju je ime bartholomeus kopitar', 'no beta we die like čop']","France Prešeren in Matija Čop. Najboljša prijatelja v življenju, v smrti, in sedaj na novo, v Simsih! Ali: js igram simse in pol vse napišem v zgodbo kr nemorm posnet kr mi bi laptop explodiru <33",Slovenščina,797,3/?,2,7,1,57
48895030,Na steni,orphan_account,['The Southern Reach Trilogy - Jeff Vandermeer'],Mature,No Archive Warnings Apply,Gen,Complete Work,27 Jul 2023,[],"['The Crawler (Southern Reach)', 'Original Characters']","['Alternate Universe - Canon Divergence', 'Horror', 'World Domination', 'Aliens', 'Government Experimentation', 'Documentation']",Kaj je napisal Plazilec?,Slovenščina,262,1/1,,,,11
48885430,"Lahko noč, Neyran",orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,26 Jul 2023,"['Azra Günay/Yıldırım Şahin', 'Azra Cevher/Yıldırım Şahin', 'Neyran Çelik/Yıldırım Şahin']","['Neyran Çelik', 'Yıldırım Şahin - Character', 'Azra Cevher - Character']","['Love Triangles', 'Heartbreak', 'Villains', 'Character Study', 'Explicit Language']",Neyran Çelik ima zlomljeno srce.,Slovenščina,125,1/1,,,,4
48637435,"Louis, preživi",sarajaksa,['憂国のモリアーティ | Yuukoku no Moriarty | Moriarty the Patriot (Manga)'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,16 Jul 2023,['Albert James Moriarty & Louis James Moriarty (Yuukoku no Moriarty)'],"['Albert James Moriarty (Yuukoku no Moriarty)', 'Louis James Moriarty (Yuukoku no Moriarty)']","['Pre-Canon', 'Injury', 'Hurt Louis James Morairty', 'MTP Angst Week 2023', 'MTP Angst Week 2023 Day 1: Scars and Injury', 'Angst', 'Comfort', 'Poisoning']","Med nalogo kot del Lord Kriminala, je Louis prestregel zastrupljen nož namenjen Albertu. Albert je zdaj v rezervni shrambi, kjer moram poskrbeti za nezavestnega Louisa.",Slovenščina,"1,217",1/1,,8,1,72
48522124,Matija Čop survives the great Ao3 shutdown of 2023,hezbz,['19th century Slovenia'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,12 Jul 2023,['Matija Čop/France Prešeren'],"['Matija Čop', 'France Prešeren', 'Jernej Kopitar']","['The great ao3 shutdown of 2023', 'DDoS', 'Fluff', 'Domestic Fluff', 'matija cop bere fanfiction', 'france preseren je twitter user', 'Author Is Sleep Deprived', 'author wrote this instead of sleeping', 'avotr ima dost', 'no beta we die like ao3']",Naslov pove vse,Slovenščina,"1,598",1/1,5,14,,98
48430225,Bodi z menoj. Pojdi z menoj.,hezbz,['19th century Slovenia'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,08 Jul 2023,['Matija Čop/France Prešeren'],"['France Prešeren', 'Matija Čop', 'Mentioned francetova starejša sestra']","['Angst', 'Angst with a Happy Ending', 'Nimam pojma kaj je to', 'a neki je že', 'pozabu sm kkao se tagga']",France umira. Najde Čopa. Čez čas gresta oba naprej.,Slovenščina,934,27/27,7,4,,67
48113074,Vrnitev Povodnega Moža (rewritten),hezbz,"['19tu century Slovenia', 'Povodni mož - Fandom', 'Oceangate - Fandom']",Teen And Up Audiences,Major Character Death,M/M,Complete Work,24 Jun 2023,"['Matija Čop/France Prešeren', 'Matija Čop/Povodni Mož']","['Matija Čop', 'France Prešeren', 'Stockton Rush', 'Povodni Mož', 'mentions of the submarine crew']","['Canonical Character Death', 'mafia', 'avtor še vedno nima pojma kdo je predsednica republike slovenije', 'avtor se vedno nemara americanov', 'povodni mož ma sexy oči', 'Titanic submarine au']","Matija Čop, spoštovan profesor v svoji domovini in tujini, je že od otroštva imel čudno obsesijo s Titanikom. Enega dne je dobil 250,000 evrov od mafije zaradi neznanih razlogov. Potreboval se je odločiti, ali bo uporabil ta denar da plača davke državi, ali naj ga uporabi da gre na počitnice v titanik. Ugani kaj se odloči in koga spozna. Ali: Čop nezna uporablat kontrolerja, Povodni mož ga osvaja.",Slovenščina,"1,656",1/1,9,20,,170
48070831,Vrnitev Povodnega Moža,hezbz,['19th century Slovenia'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,22 Jun 2023,['Povodni mož/Matija Čop'],"['Matija Čop', 'Povodni Mož', 'Richard (Dick) Stockton Rush', 'The Titanic submarine crew']","['Avtor ni ponosen na to', 'Nevem kaj se je zgodilo', 'Titanic sumbarine au', 'Mentioned Iron Lung game', 'Avtor ne mara američanov', 'No beta we die like the titanic submarine crew', 'Avtor nima pojma kdo je zdej predsednik republike slovenije']","Matija Čop, spoštovan profesor v svoji domovini in tujini, je že od otroštva imel čudno obsesijo s Titanikom. Enega dne je dobil 250,000 evrov od mafije zaradi neznanih razlogov. Potreboval se je odločiti, ali bo uporabil ta denar da plača davke državi, ali naj ga uporabi da gre na počitnice v titanik. Ugani kaj se odloči in koga spozna. Ali: Čop nezna uporablat kontrolerja, Povodni mož ga (neuspešno) reši.",Slovenščina,"1,169",1/1,5,5,,78
47764840,Krst pri Yiffici,Anonymous,"['19th Century CE RPF', '19th century Slovenia']",Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",M/M,Work in Progress,10 Apr 2024,['Matija Čop/France Prešeren'],"['France Prešeren', 'Matija Čop', 'Jernej Kopitar']","['Alpha/Beta/Omega Dynamics', 'Breeding', 'Angst', 'Heavy Angst', 'Hurt/Comfort', 'soft france prešeren', 'matija čop is whipped', 'Slow Burn', 'Self-Discovery', 'Self-Esteem Issues', 'Self-Hatred', 'Crack Treated Seriously', 'Kissing', 'Gang Violence', 'Kidnapping', 'Blood and Violence']","Prešeren si je od nekdaj želel biti prikupna omega, čez katero bi se alfa samci lomili. Zdaj, pri 18. letih in brez znakov sekundarnega spola, so se njegove sanje zdele nedosegljive. Vse to se spremeni, ko na njegovo šolo prispe nov vroči alfa učitelj.",Slovenščina,"3,306",5/?,22,50,4,"1,048"
47720833,Tantai Jin: Izjava o poslanstvu,orphan_account,['长月烬明 | Till the End of the Moon (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,07 Jun 2023,"['Tantai Jin/Ye Xiwu', 'Li Susu/Tantai Jin']",['Tantai Jin'],"['POV First Person', 'POV Male Character', 'Dark', 'Madness', 'Destruction', 'End of the World', 'Character Study', 'Existential Crisis', 'Existential Angst', 'Alternate Universe - Canon Divergence']","Ko se odločiš uničiti svet, nujno potrebuješ izjavo o poslanstvu.",Slovenščina,332,1/1,,2,,111
47634358,Prešerni Pijančki,hezbz,['19th century Slovenia'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,04 Jun 2023,['Matija Čop/France Prešeren'],"['Matija Čop', 'France Prešeren', 'Original Characters']",['Veselica'],V Višnji Gori je veselica in Čop je v bližini. Igra ansambel Prešerni Pijančki.,Slovenščina,899,1/1,5,3,,47
47579593,Prešernov Svetovalec,Povodni mož (Echoing_Screams),['19th Century CE RPF'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,01 Jun 2023,['Matija Čop/France Prešeren'],"['France Prešeren', 'Matija Čop']","['Confessions', 'Alcohol Induced Amnesia', 'Kissing', 'Light Angst', 'Happy Ending', 'veseu pride geji']","pa tko nevem, neumna sta mal",Slovenščina,504,1/1,8,4,,52
47561752,France Prešeren in njegov gejski muci delata sklece na premikajočem se vozilu,hezbz,['19th century Slovenia'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,31 May 2023,['Matija Čop/France Prešeren'],"['France Prešeren', 'Matija Čop']",['Peder - Freeform'],Pov: kr en tip iz druge sole z dolgimi lasmi ti zacne delat sklece na busu in zgleda k prešeren . Pol pa pride se njegov frend k je nanovo Čop,Slovenščina,71,1/1,3,4,,51
47463763,VYZNANIE,Berush,['Winnetou - Karl May'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,27 May 2023,[],"['Winnetou (Winnetou)', 'Old Shatterhand (Winnetou)']",[],,Slovenščina,518,1/1,2,4,,52
47459458,Sanje o sreči med grobovi,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,Major Character Death,F/M,Complete Work,27 May 2023,"['Azra Cevher/Yıldırım Şahin', 'Efe Avcı/Azra Cevher']","['Azra Cevher - Character', 'Yıldırım Şahin - Character', 'Efe Avcı']","['Love', 'Goodbyes', 'Cemetery', 'POV Female Character', 'Alternate Universe']","""Poročila se bom.""",Slovenščina,761,1/1,,,,4
47447734,Gostilna je moj dom!,hezbz,['19th century Slovenia'],Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Complete Work,16 Aug 2023,['Matija Čop/France Prešeren'],"['France Prešeren', 'Matija Čop', 'Original Characters']","['Alternate Universe - Bar/Pub', 'Gostilna', 'Drunkenness', 'I Wrote This Instead of Sleeping', 'Fights', 'author has never been in a drunken fight', 'Angst', 'Angst with a Happy Ending', 'Fluff', 'Strangers to Lovers', 'Friends to Enemies', 'no beta we die like čop', 'Historical References', 'Historical Inaccuracy']","Ne dolgo nazaj je Francetov stric Jožef umrl. Njegova smrt je hudo prizadela pesnika, saj ga je Jožef podpiral in spodbujal od začetka njegovega šolanja do svoje smrti. Vse skupaj sta se poznala za 30 let preden je umrl. Zato je bilo samo pričakovano, da bo France padel v nekakšno depresijo. Tolažbo je pa seveda iskal le v gostilnah s svojim preljubim vinom. A tam ni samo dobil svoje preljubo vino, pač pa tudi nekaj drugega. Ali: Prešeren se ga napije, se stepe s pijanim frendom, Čop ju proba umiriti, na koncu odpelje prešerna s seboj domov.",Slovenščina,"3,344",2/2,4,3,1,56
47440198,I dont know yet,Melkor_Bauglir,['The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien'],Not Rated,Graphic Depictions Of Violence,F/M,Complete Work,26 May 2023,['Morgoth Bauglir | Melkor/Reader'],"['Morgoth Bauglir | Melkor', 'Fëanor | Curufinwë', 'Sons of Fëanor', 'Reader', 'Sauron | Mairon']",[],"Bralka se znajde v srednjem svetu, kjer jo posvoji Feanor.",Slovenščina,5,1/1,,2,,127
46948555,Čop? Čòp? Čóp? Kdo ve.,hezbz,['19th century Slovenia'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,04 May 2023,"['Matija Čop/France Prešeren', 'Matija Čop & France Prešeren']","['France Prešeren', 'Matija Čop']","['Crack', 'Drunkenness', 'Drunken Confessions', 'Non-Serious Arguing', 'idk they drink and laugh', 'Wine', 'Fluff']","France, pijan, je izgubil sposobnost izgovoriti priimek od svojega najboljšega prijatelja. Matija, tudi pijan, ga proba ponovno naučiti.",Slovenščina,"1,052",1/1,5,9,,77
46674094,"Konec dober, vse dobro?",orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,Rape/Non-Con,F/M,Complete Work,22 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Alternate Universe - College/University', 'Dark', 'Attempted Seduction', 'Sexual Harassment']","Yıldırım in Azra na faksu. Ona ni prepričana, če fantje sploh znajo biti dobronamerni in iskreni. On je trmast in iznajdljiv. Iz tega se ne more izcimiti nič dobrega.",Slovenščina,"1,513",3/3,,,,9
46666318,Konec,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Teen And Up Audiences,Major Character Death,F/M,Complete Work,22 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Goodbyes', 'POV Male Character']",Vsi smo obsojeni na konec. Koliko se jih tega zaveda?,Slovenščina,86,2/2,,,,5
46665442,Edina resnica,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,22 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Yıldırım Şahin - Character', 'Azra Cevher - Character']","['Love', 'Truth', 'Goodbyes', 'POV First Person', 'POV Male Character', 'Explicit Language']",Kako nemočni smo spričo svoje usode!,Slovenščina,142,1/1,,,,4
46664242,Verjemi,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,22 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Yıldırım Şahin - Character', 'Azra Cevher - Character']","['True Love', 'Heartbreak', 'Prayer', 'Author Is Not Religious']",Yıldırımova molitev.,Slovenščina,33,1/1,,,,3
46664113,Upanje,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,22 Apr 2023,"['Azra Cevher/Yıldırım Şahin', 'Azra Cevher/Sergen Günay', 'Azra Cevher/Efe Avcı']","['Hope - Character', 'Pain - Character', 'Love - Character', 'Time - Character']","['Alternate Universe', 'Humans Are Dreams of the Eternal']","Ljudje smo zgolj sanje, ki jih sanjajo Večnosti: Upanje, Bolečina, Ljubezen, Čas.",Slovenščina,112,1/1,,,,4
46663036,Tistega usodnega dne (Pomembnejše od ljubezni),orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,Major Character Death,F/M,Complete Work,22 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Yıldırım Şahin - Character', 'Azra Cevher - Character']","['Alternate Universe', 'Love', 'Truth', 'Grief/Mourning', 'Healing', 'POV First Person', 'POV Female Character']","Ker imamo nekateri ljudje samo eno srce, nekateri pa dva, tri, štiri, pet, šest ali sedem. Morda ljudje, ki nimajo samo enega srca, lažje razumejo, kaj naj bi bilo pomembnejše od ljubezni.",Slovenščina,192,1/1,,,,2
46652551,Brezpogojna ljubezen,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,21 Apr 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Character Study', 'Unconditional Love', 'Toxic Behavior', 'Sarcasm', 'Cynicism', 'Self-Hatred']",Povzetek št. 1: Azra dela z Yıldırımom kot svinja z mehom in njemu ni mar. Povzetek št. 2: Yıldırım je vedno na Azrini strani. Nihče pa ni na njegovi strani. Niti on sam ne.,Slovenščina,590,1/1,,,,2
46131079,Pogovor med Dvema Britanskima Vladama,sarajaksa,"['憂国のモリアーティ | Yuukoku no Moriarty | Moriarty the Patriot (Manga)', 'Sherlock (TV)']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,30 Mar 2023,[],"['Mycroft Holmes (Yuukoku no Moriarty)', 'Mycroft Holmes']","['Crack', 'Humor', 'tea time', 'Implied Time or Dimension Travel']",Mycroft Holmes iz 19. stoletja (Yuukoku no Moriarty verzija) in Mycroft Holmes in 21. stoletja (BBC Sherlock verzija) imata skupaj čaj.,Slovenščina,803,1/1,,12,1,89
46107118,Po poroki,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,29 Mar 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Married Life', 'Happy Ending', 'Emotional Hurt/Comfort', 'Alternate Universe']","Zmote, prividi in spreminjajoče se resnice.",Slovenščina,251,1/1,,,,3
46106851,Od poljubljanja še nobena ni zanosila (čeprav se nikoli ne ve),orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Mature,No Archive Warnings Apply,F/M,Complete Work,29 Mar 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Hurt/Comfort', 'Attempted Seduction', 'Rejection', 'Talking', 'Love', 'Trust', 'Kindness']","Kaj vse se lahko zgodi v 15 minutah na podlago 15 let čakanja, še posebej v 16. epizodi?",Slovenščina,314,1/1,,,,4
46106353,"Nemoralno, nezakonito, redilno",orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Explicit,No Archive Warnings Apply,F/M,Complete Work,29 Mar 2023,['Azra Cevher/Yıldırım Şahin'],"['Azra Cevher - Character', 'Yıldırım Şahin - Character']","['Married Sex', 'Happy Sex', 'Bondage', 'Whipped Cream', 'Humor', 'Alternate Universe']","Vse, kar daje užitek, je nemoralno, nezakonito ali redilno. Včasih pa tudi vse troje hkrati.",Slovenščina,98,1/1,,,,14
46105999,Obleci me kot svojo kožo,orphan_account,['Evlilik Hakkında Her Şey | All About Marriage (TV)'],Explicit,"Graphic Depictions Of Violence, Major Character Death",F/M,Complete Work,29 Mar 2023,['Azra Cevher/Yıldırım Şahin'],"['Yıldırım Şahin - Character', 'Azra Cevher - Character']","['Poetry', 'Free Verse', 'Love', 'Grief/Mourning', 'Character Death']",Poslednja želja.,Slovenščina,146,2/2,,1,,8
