work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
53580406,no paths are bound,Moonarchdiary,['天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù'],Explicit,Graphic Depictions Of Violence,M/M,Work in Progress,07 Feb 2024,"['Hua Cheng/Xie Lian (Tian Guan Ci Fu)', 'Feng Xin & Mu Qing (Tian Guan Ci Fu)', 'Pei Ming/Shi Wudu', 'He Xuan/Shi Qingxuan', 'Ling Wen/Yushi Huang']","['Xie Lian (Tian Guan Ci Fu)', 'Hua Cheng (Tian Guan Ci Fu)', 'Feng Xin (Tian Guan Ci Fu)', 'Mu Qing (Tian Guan Ci Fu)', 'Bái Wúxiàng', ""Xie Lian's Parents (Tian Guan Ci Fu)"", 'Wu Ming', 'Jun Wu (Tian Guan Ci Fu)', ""Qi Rong's Mother (Tian Guan Ci Fu)"", 'Láng Yíng', 'Original Characters', 'Mei Nianqing', 'Pei Ming (Tian Guan Ci Fu)', 'Ling Wen (Tian Guan Ci Fu)', 'Shi Wu Du', 'Shi Qingxuan', 'Hè Xuán', 'Wei Ying | Wei Wuxian', 'Lang Qianqiu', 'Yin Yu (Tian Guan Ci Fu)', 'Quan Yizhen', 'Ban Yue (Tian Guan Ci Fu)', 'Lan An (Modao Zushi)', ""Lan An's Cultivation Partner (Modao Zushi)"", 'Jiang Chi (Modao Zushi)', 'Pei Su (Tian Guan Ci Fu)', 'Shen Yuan | Shen Qingqiu', ""Heaven's Eye (Tian Guan Ci Fu)"", 'Yushi Huang']","['baisicly a retelling of the novels', 'Hurt/Comfort', 'Horror Elements', 'Internalized Homophobia', 'honger plays a much bigger role earlier on', 'major novel spoilers', 'mention of sexwork', 'Very minor fenglian', 'Graphic Violence', 'Torture', 'suiside attemt', 'implied/refrenced suiside', 'when i say slow burn i mean 65k words in and you get (1) smooch', 'implied sexism and abuse of power', 'mdzs refrences all over the place', 'every one fall in love with xie lian in one point or another', 'Implied Sexual Content', 'Gender Fluid Character', 'cunnilingus(beefleaf)', 'Vaginal Sex (beefleaf)', 'Domestic Violence', 'Demisexuality', 'edgplay ( accidental )', 'refrences to svsss', 'childhood sexual abuse ( not of a main characters )', 'Hand Jobs', 'Anal Sex', 'Oral Sex', 'pregnancy ( not of a main characters )', 'yin yu needs to unionize against hua chengs capitalist oppression']","شیه لیان چیزی رو درون خودش دید که فکر میکرد خیلی وقته دیگه وجود نداره_ و با هر اشتباهی که انجام داده از بین رفته. امید آغوشش را برای او باز کرد بچه مردد بود_ ولی در نهایت خودش را بین بازوهایش انداخت همانطور که هونگ-ار به او چسبیده بود و صدایش درحال شکستن بود دوباره به ارامی زمزمه کرد:"" تو رو به یاد میارم تو رو به یاد میارم تو رو به یاد میارم همیشه تا وقتی که هنوز زنده باشم تو رو به یاد میارم",فارسی,"2,218",2/152,,3,,51
53548546,جنّت مکان,q0z,"['Original Work', 'قرآن', 'تورات', 'انجیل', 'اوستا', 'زبور']",General Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,05 Feb 2024,[],"['خدا', 'آدم - Character', 'حوا', 'شیطان', 'عزرائیل', 'جبرئیل', 'میکائیل', 'جنتی']","['فکاهی', 'طنز', 'خنده دار', 'خلقت', 'انسان', 'بشر', 'آفرینش', 'داستان', 'نثر', 'مذهبی', 'ابلیس', 'شیطان - Freeform', 'شیطنت', 'ملائکه', 'فرشته', 'دیو', 'هبوط', 'ملکوت', 'خدا - Freeform', 'پرستش', 'دیانت', 'بهشت', 'جهنم', 'دوزخ', 'فردوس', 'پردیس', 'فردیس', 'جنت', 'جن', 'انس', 'عدالت', 'قیامت', 'مجازات', 'جهالت', 'عقل', 'شعور', 'جاهلیت', 'جوک جنتی']","تو کلک بودی و فردوس برین جایت بود  خلقت آدم ""...و خداوند هوس کرد که انسان را خلق کند..."" آیه چند از سوره ی چندم از جلد چندین و چندم کتاب چی چی)) ***",فارسی,"3,132",7/?,5,3,1,28
53525275,آیا می توانم این رقص را داشته باشم؟,Anonymous,['Shingeki no Kyojin | Attack on Titan'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,04 Feb 2024,['Mikasa Ackerman/Eren Yeager'],"['Eren Yeager', 'Mikasa Ackerman']",[],ارن و میکاسا خود را در جنگلی مهتابی می یابند.,فارسی,486,1/1,,1,,21
53513167,ساخت گل,Anonymous,['Shingeki no Kyojin | Attack on Titan'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Work in Progress,04 Feb 2024,['Mikasa Ackerman/Eren Yeager'],"['Eren Yeager', 'Mikasa Ackerman']",[],ارن برای همسر باردار محبوبش بستنی درست می کند,فارسی,"1,110",1/?,,1,,16
53512063,بسته کوچک شادی,Anonymous,['Shingeki no Kyojin | Attack on Titan'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,04 Feb 2024,['Mikasa Ackerman/Eren Yeager'],"['Eren Yeager', 'Mikasa Ackerman']",[],ارن با بچه کوچکش بازی می کند.,فارسی,420,1/1,,1,,8
53416600,Blindfold (SatoSugu version),Lou1724,"['呪術廻戦 | Jujutsu Kaisen (Manga)', '呪術廻戦 | Jujutsu Kaisen (Anime)']",Not Rated,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence","Gen, M/M",Work in Progress,31 Jan 2024,"['Getou Suguru/Gojo Satoru', 'Okkotsu Yuuta/Zenin Maki']","['Gojo Satoru', 'Getou Suguru', 'Okkotsu Yuuta', 'Zenin Maki']",[],چشمبند میتواند یک پادشاه باشد، یک عاشق یا یک قاتل خونسرد. خیلی از ما از پشت چشمبندی که از خشم، ترس و اندوه ساخته شده به دنیا می نگریم. خلاصه: گتو سوگورو اندکی قبل از انقلاب کبیر فرانسه توسط مادرش ترک شده و برای زندگی با خانواده اشرافی جدیدش فرستاده می شود. او هیچگاه فکر نمی کرد لحظه ای که به این قصر پا میگذارد چگونه زندگی اش دگرگون شده و فراز و فرود های زندگی او با انقلاب همراه می شود.,فارسی,900,1/?,,1,,44
53395909,Blindfold (Sukugo version),Lou1724,"['呪術廻戦 | Jujutsu Kaisen (Manga)', '呪術廻戦 | Jujutsu Kaisen (Anime)']",Mature,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence","M/M, Other",Complete Work,30 Jan 2024,['Gojo Satoru/Sukuna | Ryoumen Sukuna'],"['Gojo Satoru', ""Gojo Satoru's Mother"", 'Sukuna | Ryoumen Sukuna', 'Original Characters', 'Original Male Character(s)', 'Original Female Character(s)']",['French Revolution'],چشمبند میتواند یک پادشاه باشد، یک عاشق یا یک قاتل خونسرد. خیلی از ما از پشت چشمبندی که از خشم، ترس و اندوه ساخته شده به دنیا می نگریم. خلاصه: گوجو ساتورو اندکی قبل از انقلاب کبیر فرانسه توسط مادرش ترک شده و برای زندگی با خانواده اشرافی جدیدش فرستاده می شود. او هیچگاه فکر نمی کرد لحظه ای که به این قصر پا میگذارد چگونه زندگی اش دگرگون شده و فراز و فرود های زندگی او با انقلاب همراه می شود.,فارسی,903,1/1,,8,,83
53394757,Blindfold (Original Version),Lou1724,['Original Work'],Mature,"Graphic Depictions Of Violence, Choose Not To Use Archive Warnings","M/M, Gen",Work in Progress,30 Jan 2024,['Original Male Character/Original Male Character'],"['Original Male Character(s)', 'Original Female Character(s)', 'Original Male Human Character(s)']","['French Revolution', 'Child Abandonment', 'Child Abuse', 'Past Child Abuse', 'Serial Killers', 'Historical References', 'Historical Accuracy', 'Historical']",چشمبند میتواند یک پادشاه باشد، یک عاشق یا یک قاتل خونسرد. خیلی از ما از پشت چشمبندی که از خشم، ترس و اندوه ساخته شده به دنیا می نگریم. خلاصه: آیدن اندکی قبل از انقلاب کبیر فرانسه توسط مادرش ترک شده و برای زندگی با خانواده اشرافی جدیدش فرستاده می شود. او هیچگاه فکر نمی کرد لحظه ای که به این قصر پا میگذارد چگونه زندگی اش دگرگون شده و فراز و فرود های زندگی او با انقلاب همراه می شود.,فارسی,902,1/?,,,,6
53333734,NORTH STAR,Azad28,['One Direction (Band)'],Mature,"Choose Not To Use Archive Warnings, Underage",F/F,Complete Work,27 Jan 2024,[],"['Harry Styles', 'Louis Tomlinson', 'Edward Styles', 'Liam Payne', 'Zayn Malik', 'Niall Horan']",[],هیچ وقت نباید یه گرگ رو بکشی، برادرش همیشه برای انتقام برمیگرده,فارسی,"2,365",1/1,,1,,15
53220991,My idea of continuing Rose by any other name,123Moondragon123,"[""Five Nights at Freddy's""]",Explicit,"Graphic Depictions Of Violence, Rape/Non-Con","M/M, F/M",Work in Progress,22 Jan 2024,"['William Afton | Dave Miller/Henry Emily', 'Vincent Afton (BlueyCapsules) & William Afton | Dave Miller']","['Henry Emily', 'William Afton | Dave Miller', 'Vincent Afton (BlueyCapsules)']","['Gay William Afton | Dave Miller', 'Gay Henry Emily', ""Pre-Fredbear's Dinner"", 'Alternate Universe - Canon Divergence', 'William Afton and Dave Miller and Purple Guy are the Same Person', ""Pre-The Missing Children Incident (Five Nights at Freddy's)"", 'Gore', 'Angst and Hurt/Comfort', 'other tags will be added later - Freeform', ""God loves people who break people's hearts less than homosexuals"", ""Henry's father can smell the love in his son's eyes"", ""Henry's girlfriend is a whore and only uses Henry to repent""]",این ایده ی من از ادامه ی داستان A Rose By Any Other Name است. کنجکاوم که اگر ویلیام اون لحظه سام رو نمیکشت داستان چجوری ادامه پیدا می کرد؟ داستان اصلی: https://archiveofourown.org/works/40698819/chapters/101976750,فارسی,"2,499",5/?,2,2,,78
53185240,"Let your damage, damage me",AidaStylinson,['One Direction (Band)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Jan 2024,['Harry Styles/Louis Tomlinson'],"['Harry Styles', 'Louis Tomlinson', 'Zayn Malik']","['Alpha/Beta/Omega Dynamics', 'Alpha Harry Styles', 'Omega Louis Tomlinson', 'Arranged Marriage', 'Enemies to Lovers', 'King Harry Styles', 'Angst with a Happy Ending', 'Sexual Content']","""فکر کردی چه خری هستی؟"" آلفا فریاد کشید، نگاهش تیره و پره های بینیش گشاد شده بودند. نگاه خیره و عصبانی مرد باعث شد نفس هاش بریده بشن. اون مرد قرار بود جفتش باشه. 'فردا قراره من زیر تنش باشم. با اون عضله ها و اون حجم از خشم، قراره داخل من باشه.' بهترین نیشخندش رو روی لبش نشوند، از همون نوعی که آلفاها از دیدنش متنفر بودند. ""فکر می کردم منتظرمی شوهر عزیزم. من جفت آینده اتم!"" •ترجمه فارسی•",فارسی,"63,567",21/21,1,9,,193
53103634,از تو در زندگی گذشته,RedHairAnneSherry,['終わりのセラフ | Owari no Seraph | Seraph of the End (Anime & Manga)'],Not Rated,Choose Not To Use Archive Warnings,"F/M, M/M",Work in Progress,26 Jan 2024,"['Hiiragi Shinya/Ichinose Guren', 'Goshi Norito/Juujou Mito', 'Hiiragi Kureto/Sanguu Aoi', 'Ichinose Guren & Ichinose Sakae']","['Hiiragi Shinya', 'Ichinose Guren', ""Ichinose Guren's Squad"", 'Ichinose Sakae', 'Hiiragi Kureto', 'Hiiragi Mahiru', 'Hiiragi Family (Owari no Seraph)', 'Sanguu Aoi']","['Rebirth', 'Hurt/Comfort', 'Angst and Drama', 'Betrayal']",شینیا نمی دونست از چه زمانی خاطراتش به یادش اومدن شاید از دو سالگی؟ از نوزادی؟ از زمان جنینی؟ یا حتی از زمانیکه هنوز به دنیا نیومده بود؟ مثل این بود که اون خاطرات همیشه باهاش بودن خاطرات زندگی گذشتش و اینکه چطور با دستای خودش بهترین دوستش رو کشته بود,فارسی,"7,757",4/?,2,5,,29
52958848,Rogue,AidaStylinson,['One Direction (Band)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Jan 2024,['Harry Styles/Louis Tomlinson'],"['Harry Styles', 'Louis Tomlinson', 'Niall Horan', 'Zayn Malik', 'Liam Payne']","['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Omega Verse', 'Omega Louis Tomlinson', 'Alpha Harry Styles', 'Past Abuse', 'Past Child Abuse', 'Past Rape/Non-con', 'Alternate Universe - Soulmates', 'Alternate Universe - Werewolf', 'Nesting', 'Top Harry Styles', 'Sexual Content', 'Hurt/Comfort']",لویی یه امگای ولگرده که سال ها با آزار و اذیت دست و پنجه نرم کرده... تا اینکه توی مسیرش با گله ای مواجه میشه که احتمالا مهربون ترین کسانی هستن که توی عمرش دیده! •ترجمه فارسی•,فارسی,"115,807",48/48,1,6,,179
52932436,Kingdom of fear,Lou1724,"['呪術廻戦 | Jujutsu Kaisen (Manga)', '呪術廻戦 | Jujutsu Kaisen (Anime)']",Teen And Up Audiences,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence, Underage","Gen, M/M",Work in Progress,05 Apr 2024,"['Getou Suguru/Gojo Satoru', 'Gojo Satoru/Sukuna | Ryoumen Sukuna']","['Getou Suguru', 'Gojo Satoru', 'Sukuna | Ryoumen Sukuna', 'Fushiguro Megumi', 'Okkotsu Yuuta', 'Fushiguro Toji']","['One-Sided Fushiguro Megumi/Sukuna | Ryoumen Sukuna', 'One-Sided Attraction', 'One-Sided Relationship', 'One-sided Gojo Satoru/Sukuna | Ryoumen Sukuna', 'Alternative Universe - Kingdom', 'Getou Suguru-centric', 'Getou Suguru is a Little Shit', 'Getou Suguru Needs a Hug', 'Gojo Satoru is a Little Shit', 'Gojo Satoru is Whipped', 'Gojo Satoru Needs a Hug', 'Human Sukuna | Ryoumen Sukuna', 'Sukuna | Ryoumen Sukuna is Bad at Feelings', 'Getou Suguru is Bad at Feelings', 'Female Fushiguro Megumi', 'Fushiguro Megumi is a Zenin', 'Fushiguro Toji is a Zenin', 'Fushiguro Megumi is a Little Shit', 'Historical', 'King yuta okkotsu', 'Prince Gojo Satoru', ""Gojo Satoru is Yuta Okkotsu's son"", 'Prince Geto Suguru', 'King Gojo Satoru', 'King Geto Suguru', 'Dark Getou Suguru', 'military General Sukuna']","بعد از شکست خوردن توی جنگ شاهزاده گتو به عنوان ""مهمان""به قلمروی دشمنش فرستاده میشه اون با خودش عهد میکنه انتقام تحقیرهاش رو بگیره و با قتل عام گوجو ها به تخت غصب شدش بنشینه",فارسی,"5,837",6/?,12,11,1,255
52885648,Collision,AidaStylinson,['One Direction (Band)'],Explicit,Graphic Depictions Of Violence,M/M,Complete Work,10 Jan 2024,"['Harry Styles/Louis Tomlinson', 'Zayn Malik/Liam Payne']","['Harry Styles', 'Louis Tomlinson', 'Liam Payne', 'Zayn Malik', 'Niall Horan']","['Mythology - Freeform', 'Alternate Universe - Fairy Tale', 'Slow Burn', 'Top Harry Styles', 'Enemies to Lovers', 'Alternate Universe - Fantasy', 'Fairy Louis Tomlinson', 'Alternate Universe - College/University', 'Sexual Content']",لویی یه پری ظریف و کوچولو و حساسه که دوست داره از دید بقیه ترسناک باشه و هری به مردم صدمه میزنه... طبیعتا این دو تا از هم متنفرن! با حضور لیام، گرگ بزرگ و نه چندان بد، که انسانها نقطه ضعفشن. زین، یه انسان با ظاهری فوق العاده زیبا و نایل، خدای عشقی که دوست داره کارش آسونتر باشه. •ترجمه فارسی•,فارسی,"259,931",56/56,4,30,,259
52631602,Anhedonia - Sonyia🌻 - Wattpad,sonyia_directioner,"['Larry Stylinson - Fandom', 'One Direction', 'Harry Style - Fandom', 'Louis Tomlinson - Fandom']",Not Rated,Choose Not To Use Archive Warnings,F/F,Complete Work,29 Dec 2023,['larry - Relationship'],"['Harry Styles', 'Louis Tomlinson']",[],,فارسی,821,1/1,,,,18
52426180,بچه های کوه آلپ,x7i,"['Treasures of the Snow - Patricia St. John', 'アルプス物語わたしのアンネット | Alps Monogatari Watashi no Annette (Anime)', 'Treasures of the Snow - 1983 (movie)']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,29 Dec 2023,[],"['دنی', 'کلوز', 'لوسیان', 'آنت']","['فکاهی', 'طنز', 'خنده دار', 'داستان', 'نثر', 'کش مکش', 'کوه', 'پرتگاه', 'نامزد بازی', 'دعوا', 'کتک کاری', 'آلپ', 'دره', 'لوزان', 'سوییس', 'خشونت']","بر اساس کتاب ""جواهرهای برف"" (""گنجینه های برف"" ، ""دفینه های برف"") اثر ""پاتریشیا سنت جان"" و کارتون ""بچه های کوه آلپ"" از ""نیپون انیمیشن"" ... -لوسیان! خیلی لوسیا! تو رو خدا کلوزو ننداز تو دره! گناه داره!",فارسی,"2,543",5/5,5,1,1,5
