work_id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
54227119,Ἦν γάρ ποτε χρόνος·,ioyhanna,"['Video Blogging RPF', 'Minecraft (Video Game)']",General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,03 Mar 2024,['Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza'],"['Technoblade (Video Blogging RPF)', 'Phil Watson | Philza', 'Wilbur Soot', 'TommyInnit (Video Blogging RPF)']","['Alternate Universe', 'Alternate Universe - Ancient Greece', 'Maybe - Freeform', 'Reincarnation', 'implied - Freeform', 'Sleepy Bois Inc-centric']","εἷς θεός, εἷς ἄγγελος, εἷς δαίμων καί εἷς ἄνθρωπος.",Ελληνικά,434,1/1,,1,1,23
54160252,Έχεις το Δικαίωμα να το Βουλώσεις,Thukydides,['原神 | Genshin Impact (Video Game)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Feb 2024,"['Neuvillette/Wriothesley (Genshin Impact)', 'Tartaglia | Childe/Zhongli (Genshin Impact)', 'Tartaglia | Childe & Wriothesley (Genshin Impact)', 'Neuvillette & Tartaglia | Childe (Genshin Impact)']","['Tartaglia | Childe (Genshin Impact)', 'Wriothesley (Genshin Impact)', 'Neuvillette (Genshin Impact)', 'Zhongli (Genshin Impact)']","['Humor', 'Fluff and Humor', 'Tartaglia | Childe is a Menace (Genshin Impact)', 'Wriothesley is in denial', 'Happy Ending', 'Cuties', 'Greeks unite', 'Thukydides translation', 'Translation', 'Check out the original work!', 'No Sex', 'stop the sex', 'kleiste to cbat']","Ο Childe γνέφει καταφατικά συμφωνώντας. «Λοιπόν εκείνος σε πήδηξε ή αναποδα;» Ο Wriothesley δεν ήταν ποτέ πιο ευγνώμων που άφησε στην άκρη το φλιτζάνι του τσαγιού του, γιατί θα το είχε ρίξει κατευθείαν στο πάτωμα αν το κρατούσε. «Όχι!» «Ώστε τον πήρε από πίσω;» . . . Ο Wriothesley (δυστηχώς) υποδέχεται τον Childe στο Φρούριο της Meropide. Ο Childe έχει απόψεις.",Ελληνικά,"3,951",1/1,,3,,37
54139891,Υπόθεση και Συμπέρασμα(τα),lastfirstday,['原神 | Genshin Impact (Video Game)'],Not Rated,No Archive Warnings Apply,M/M,Work in Progress,04 Mar 2024,"['Albedo/Kaeya (Genshin Impact)', 'Albedo & Sucrose (Genshin Impact)']","['Albedo (Genshin Impact)', 'Kaeya (Genshin Impact)', 'Sucrose (Genshin Impact)']","['Tags May Change', 'Other Additional Tags to Be Added', 'Alternate Universe - College/University', 'Greek Uni AU', 'Characters have Greek names bc its very funny to me', 'Friends to Lovers', 'Katalipsi', 'Theatre Student Kaeya', 'Albedo is Cretan dont ask why', 'Autistic Albedo (Genshin Impact)', 'Albedo is Bad at Feelings (Genshin Impact)', 'Albedo and Klee are Siblings (Genshin Impact)', 'Albedo Being Albedo (Genshin Impact)', 'Diluc and Kaeya are Siblings (Genshin Impact)', 'Kaeya is Bad at Feelings (Genshin Impact)', 'Bakery and Coffee Shop', 'Self-Discovery', 'Personal Growth', 'Mentioned Klee (Genshin Impact)', 'Mentioned Rhinedottir | Gold (Genshin Impact)', 'sorry for being a nerd', 'Biochemistry Student Albedo (Genshin Impact)']",Αγάπη ανθίζει εν μέσω καταλήψεων. 🫶,Ελληνικά,"2,060",2/8,1,2,1,19
54114859,Κόκκινες Κλωστές,Thukydides,['原神 | Genshin Impact (Video Game)'],Explicit,No Archive Warnings Apply,"M/M, Multi",Work in Progress,29 Feb 2024,['Tartaglia | Childe/Zhongli (Genshin Impact)'],"['Tartaglia | Childe (Genshin Impact)', 'Zhongli (Genshin Impact)']","['Love Poems', 'Sexual Tension', 'Translation', 'Unresolved Sexual Tension', ""it's resolved in the original fic go read it""]",Ο Zhongli πάει τον Childe να δει ένα poetry reading που ουσιαστικά είναι... πορνογραφικό τέλος πάντων???? ναι απλά διάβασε το δε με νοιάζει βαριόμουν να προσέξω τι έγραφα οπότε μπορεί να είναι λίγο σπασμένη μετάφραση READ THE ORIGINAL 🙏🙏🙏🫶🫶🫶,Ελληνικά,"10,973",3/4,4,4,,44
54045457,Απαγορευμένος καρπός,mar_oeo,['Η μάγισσα | I magissa (Greece TV 2023)'],Explicit,Choose Not To Use Archive Warnings,F/F,Complete Work,25 Feb 2024,['Θεωφανώ/ Μεταξία Γερακάρη'],"['Θεωφανώ', 'Μεταξία Γερακάρη']","['Λεσβιακο σεξ', 'άμα δεν το έγραφα δεν θα άντεχα', 'άλλο ένα μάγισσα fanfic', 'σεξουαλ τενσιον']","""Μεταξία..."" το όνομα της ακούγεται σαν ψαλμωδία από τα χείλη της Θεοφανούς, και πράγματι προσεύχεται να την πάρει εδώ και τώρα στην σκοτεινή μεριά της αποθήκης.",Ελληνικά,"1,741",1/1,3,8,1,49
53989999,θεματα πανελλαδικων,ny_ar_ssisist,['Ancient History RPF'],Not Rated,Choose Not To Use Archive Warnings,M/M,Work in Progress,22 Feb 2024,['Alkibiades | Alcibiades (c. 450-404 BCE)/Sokrates | Socrates (c. 469-399 BC)'],"['Alkibiades | Alcibiades (c. 450-404 BCE)', 'Sokrates | Socrates (c. 469-399 BC)']",[],"ο Αλκιβιάδης μονολογει περι φυλυπρεπιας και αρενοποτητας , περι ψεματος και αλήθειας , περι ηλιου και σεληνης και θαλασσας , περι των μερικων μπορει και οχι τοσο συνενετικων εμπιριων του. αλλα κυριος για τον ερωτα , την ενηλικίωση και πανω απο ολλα , τις πανελαδικες εξετασεις",Ελληνικά,"7,639",1/?,3,3,,55
53825401,Love Wins και άλλα απροσδόκητα,Of_Lights_and_Shadows,"['Political RPF', 'Political RPF - Greek']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,15 Feb 2024,[],"['Kyriakos Mitsotakis', 'Stefanos Kasselakis']","['το γεγονός ότι δεν υπάρχει ταγκ για Κασσελάκη με στεναχωρεί', 'όχι δεν καθόμουν χθες το βράδυ να βλέπω το κανάλι της Βουλής', 'και άλλα μικρά ψέματα', 'Crack', 'Crack Treated Seriously', 'κανείς δεν μπορεί να χαλάσει τη χαρά μου', 'The Author Regrets Nothing', 'The Author Regrets Everything', 'ναι ειναι κρινζ το ξερω', 'καποιες φορες πρεπει να βγαζουμε το κριντζ να αλωνιζει', 'εστι ωστε να κοιμωμαστε καλυτερα τα βραδια', 'και συγχαρητηρια στην Ελλάδα που κανει ενα βημα μπροστα στα ανθρωπινα δικαιωματα']","Για να ξεπεράσει τη ντροπή του #μητσοτάκη_γαμιέσαι, ο Κυριάκος αποφασίζει να φέρει προς συζήτηση ένα νομοσχέδιο που νομίζει πως σίγουρα θα καταψηφιστεί. ΝΟΜΙΖΕΙ είναι η λέξη κλειδί.",Ελληνικά,337,1/1,7,6,,66
53812864,Στο ημίφως ενός αμυδρού πεπρωμένου,Melodic_Selene,['Final Fantasy XV'],Teen And Up Audiences,No Archive Warnings Apply,"F/M, M/M",Complete Work,08 Mar 2024,['Luche Lazarus/Original Female Character(s)'],"['The Kingsglaive (Final Fantasy XV)', 'Original Kingsglaive Character(s) (Final Fantasy XV)', 'Luche Lazarus', 'Vanessa Marcin (OC)', 'Titus Drautos | Glauca', 'Cor Leonis', 'Background & Cameo Characters']","['Pre-Kingsglaive: Final Fantasy XV', 'Insomnia (Final Fantasy XV)', 'Tenebrae (Final Fantasy XV)', 'Tenebraen Culture (Final Fantasy XV)', 'Niflheim (Final Fantasy XV)', 'Worldbuilding', 'Missions', 'Canon-Typical Violence', 'Action & Romance', 'Headcanon', 'Friendship', 'Musical Instruments', 'Introspection', 'Winter', 'Domestic', 'Originally Posted on FanFiction.Net']","“Τις κρύες και φωτεινές μέρες μέσα στο τραίνο με προορισμό την Insomnia, σκεφτόμουν πως δεν υπήρχαν πλέον όρια στις αποστάσεις που καλούμασταν να καλύψουμε, προκειμένου να αλλάξει το πεπρωμένο μας.” Η συνήθως ήρεμη καθημερινότητα στην πόλη του στέμματος και μια μυστική αποστολή, φέρνουν στο προσκήνιο την δύναμη της αισιοδοξίας αλλά και την ομιχλώδη σκιά της αβεβαιότητας. Τα γεγονότα προηγούνται μερικών από αυτών που διαδραματίζονται στο Φέγγος της Λουσίνια.",Ελληνικά,"69,361",24/24,,,,6
53528413,Πανηγύρι,cygnetswift,['Σασμός | Sasmos (Greece TV)'],Teen And Up Audiences,No Archive Warnings Apply,F/M,Complete Work,04 Feb 2024,[],[],[],"Ο Μαθιός και η Βασιλική ήξεραν ότι θα έβλεπαν ο ένας τον άλλον στο μεγάλο Αυγουστιάτικο πανηγύρι του χωριού. Όπως ήξεραν επίσης ότι, περιτριγυρισμένοι από τόσο κόσμο, δεν θα μπορούσαν να ανταλλάξουν παρά μόνο ματιές στα κρυφά. Κι ας έκλειναν σχεδόν ένα χρόνο μαζί. Κι ας κανόνιζαν ήδη να παντρευτούν μόλις τελείωνε ο Μαθιός το στρατό. Τι θα αλλάξει όμως στα σχέδια τους όταν ο γιος ενός φιλικού ζευγαριού στο τραπέζι της Βασιλικής που τη φλερτάρει επίμονα όλο το βράδυ τη σηκώσει παρά τις αρνήσεις της να χορέψουν λίγα μέτρα μακριά από τον Μαθιό;",Ελληνικά,"4,686",1/1,,2,,98
53364340,Μόνο να γελάς,cygnetswift,['Σασμός | Sasmos (Greece TV)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,28 Jan 2024,['Μαθιός Σταματάκης | Mathios Stamatakis/Βασιλική Σταματάκη | Vasiliki Stamataki'],[],[],Ο Μαθιός με την μικρή Καλλιόπη αποφασίζουν να κάνουν έκπληξη στη Βασιλική πηγαίνοντας μαζί να την πάρουν από τη δουλειά μετά από μια κουραστική μέρα.,Ελληνικά,"4,189",1/1,,5,,55
53289985,truth be told I never was yours,loveroftherussianqueen,['Good Omens (TV)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,25 Jan 2024,['Aziraphale/Crowley (Good Omens)'],"['Aziraphale (Good Omens)', 'Crowley (Good Omens)']","['Angst', 'Post-Season/Series 01', 'She/Her Pronouns for Crowley (Good Omens)', 'μιλάνε για τον Θεό', 'Character Study', 'Aziraphale Character Study (Good Omens)', 'Crowley Loves Aziraphale (Good Omens)', 'Blasphemy']","Ο Αζίραφελ και η Κρόουλι μιλάνε για τον Θεό πίνοντας το απογευματινό τους τσάι. Προσπαθούν, τουλάχιστον.",Ελληνικά,"1,327",1/1,7,9,3,96
53148175,τι θα μπορούσε να γίνει,Honoloulita,['Η μάγισσα| H magissa (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,"F/M, Gen",Work in Progress,19 Jan 2024,"['Αντρέι Συντόροφ| Ανδρέας Λάσκαρης/ Θεοφανώ', 'Αντρέι Συντόροφ| Ανδρέας Λάσκαρης/ Θεοφανώ Γερακάρη', 'Τζανέτος Λάσκαρης & Θεοφανώ', 'Τζανέτος Λάσκαρης & Καννέλος Λάσκαρης', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Τζανέτος Λάσκαρης', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Μπακού', 'Δαμιανή Λάσκαρη/Καννέλος Λάσκαρης']","['Καννέλος Λάσκαρης', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης', 'Θεοφανώ', 'Μπακού']","['Αντρέι fucking Συντόροφ', 'Falling In Love', 'γιατί επιτέλουσ κάποιος έπρεπε να φέρει την μάγισσα στο αο3', 'τζανέτοσ ζεί', 'One Shot Collection']",διάφορες ιστορίες αυ για τους ΘΑ. Συνήθως one-shots αλλά θα δείξει.,Ελληνικά,"3,487",3/?,1,6,1,91
53127307,η μούσα,Honoloulita,['Τα Καλύτερά μας Χρόνια | Ta Kalitera mas Hronia (Greece TV)'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,18 Jan 2024,['Άγγελος Αντωνόπουλος/Άννα'],"['Άγγελος Αντωνόπουλος', 'Άννα']","['Love', 'Idiots in Love', '1990s', 'Future Fic', 'αγαπάμε άγγελο', 'τα καλυτερα μασ χρονια']","Μια ματιά στην ιστορία του διάσημου σκηνοθέτη Άγγελου Αντωνόπουλου και την πηγή των επιτυχιών του, την μούσα του, που την λένε Άννα.",Ελληνικά,719,1/1,1,3,,19
53127001,Μια Ευκαιρία Στην Ευτυχία,Honoloulita,['Η μάγισσα| H magissa (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Work in Progress,19 Jan 2024,"['Αντρέι Συντόροφ| Ανδρέας Λάσκαρης/ Θεοφανώ', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Καννέλος Λάσκαρης', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Μπακού', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Τζανέτος Λάσκαρης', 'Αντρεί Συντόροφ | Ανδρέας Λάσκαρης & Διογένης', 'Τζανέτος Λάσκαρης & Καννέλος Λάσκαρης', 'Τζανέτος Λάσκαρης & Θεοφανώ', 'Καννέλος Λάσκαρης& Θεοφανώ', 'Τζανέτος Λάσκαρης & Διογένης']","['Αντρεί Συντόροφ | Ανδρέας Λάσκαρης', 'Τζανέτος Λάσκαρης', 'Καννέλος Λάσκαρης', 'Θεοφανώ', 'Μπακού']","['Idiots in Love', 'Falling In Love', 'Αντρέι fucking Συντόροφ', 'γιατί επιτέλουσ κάποιος έπρεπε να φέρει την μάγισσα στο αο3', 'Alternate Universe', 'η φανούλα πάει πακετάκι στην Ρωσία', 'ο Αντρέι έφαγε πάλι κέρατο αλλα πείρε διαζύγιο', 'ο τζανέτοσ ζεί']","Η Θεοφανώ, έχοντας φυγαδεύσει από την Μάνη πριν ο Μάρκος προλάβει να καταστρέψει το όνομα της οικογένειας των Λασκαρέων, προσπαθεί να δημιουργήσει μια καινούργια ζωή στην Ρωσία. Ο Αντρέι, στην προσπάθεια να ξεπεράσει την πίκρα που του έδωσε η πρώην γυναίκα του Ναταλία, ψάχνει απεγνωσμένα έναν υπηρέτη για τον τυφλό πατέρα του . Θα μπορέσουν αυτοί οι δύο να ξεπεράσουν τον εγωισμό τους και να είναι μαζί ή θα χωρίσουν οι δρόμοι τους με έναν πικρό αποχαιρετισμό;",Ελληνικά,"2,978",4/?,1,11,2,90
53017294,Ο Τσουκάσα απατά τον Ρούι με τον εαυτό του,Lydi_ram,['プロジェクトセカイ カラフルステージ！| Project SEKAI COLORFUL STAGE! (Video Game)'],Teen And Up Audiences,No Archive Warnings Apply,Multi,Complete Work,13 Jan 2024,"['Kamishiro Rui/Tenma Tsukasa', 'Kamishiro Rui & Kusanagi Nene']","['Kamishiro Rui', 'Kusanagi Nene', 'Tenma Tsukasa']","['Implied Mpreg', 'Angst with a Happy Ending', 'Cheating', 'Kamishiro Rui Needs a Hug']",Ο Τσουκάσα ξεκινά σχέση με τον εαυτό του ενώ είδη βρίσκεται σε σχέση με τον Ρούι,Ελληνικά,321,1/1,3,,,98
52994755,Μια νέα ζωή!!,Pennie672,['Τα Καλύτερά μας Χρόνια | Ta Kalitera mas Hronia (Greece TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,F/M,Work in Progress,11 Feb 2024,['#AM'],[],['#Έρωτας #Ένα Ψέμα'],Τι θα γινόταν αν η Μάρθα αποφάσιζε με γνώμονα την ευτυχία της & όχι τον φόβο που της προκαλούσε η σχέση της με τον Νικήτα;,Ελληνικά,"3,293",5/?,2,1,,27
